,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
69,蓝盾转债!,123015,2018-09-13,蓝盾股份,300297,计算机及应用,110.61,-7.43%,-1.73%,6.28,-10.00%,7.2,6.20%,5.82,1.52,7.90%,107.9,2.50%,转股中,5.27年,3.27年,1.30%,1.40%,1,0.47%,0.01%,0.37%,-1.85%,-2.06%,90.33,91.75,16.26,108.01,2.40%,37%,<2%,16%,0.91,0.49,1.33,AA,4.20%,29
70,曙光转债,113517,2018-08-23,中科曙光,603019,计算机及应用,112.65,-5.02%,-1.98%,36.43,-10.00%,20,1.60%,36.53,6.34,-0.30%,99.73,13.00%,转股中,5.25年,3.25年,3.40%,3.40%,11.2,0.11%,-0.35%,0.02%,-2.39%,-2.60%,89.17,89.92,21.89,111.8,0.80%,52%,14%,16%,0.7,0.17,1.23,AA,4.60%,6
71,东音转债,128043,2018-08-27,东音股份,2793,机械装备制造,212.022,6.02%,3.58%,19.82,9.99%,756,137%,11.13,2.75,78.10%,178.08,19.10%,转股中,5.24年,3.24年,6.60%,11.80%,2.6,-10.10%,-10.50%,-10.20%,-10.90%,-11.00%,90.69,93.99,89.72,183.71,15.40%,70%,64%,17%,0.96,-1.91,4.13,AA-,4.10%,39
72,苏农转债,113516,2018-08-20,苏农银行,603323,金融,111.51,-2.36%,0.12%,6.75,-3.30%,5.6,0.40%,6.34,0.94,6.50%,106.47,4.70%,转股中,5.24年,无权,11.70%,12.40%,12.9,0.71%,0.17%,0.60%,无权,无权,无权,93.08,26.72,119.8,-6.90%,48%,<2%,18%,0.68,2.01,-0.51,AA+,4.30%,33
73,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,100.532,-4.32%,-0.29%,7.38,-7.98%,0.9,0.30%,8.15,2.28,-9.40%,90.55,11.00%,转股中,4.22年,2.22年,15.20%,13.80%,3.2,2.07%,1.64%,1.99%,0.72%,0.53%,90.52,88.45,16.04,104.5,-3.80%,64%,12%,18%,0.58,0.89,0.3,A+,5.30%,21
74,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,99.901,-2.05%,-1.28%,10.65,-7.63%,4.5,1.10%,13.25,3.14,-19.60%,80.38,24.30%,转股中,5.23年,3.23年,13.40%,10.80%,4.2,3.18%,2.57%,3.06%,1.15%,0.92%,87.75,90.79,10.03,100.81,-0.90%,66%,14%,17%,0.44,0.19,0.69,AA,5.10%,54
75,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,105.14,-5.02%,-1.66%,9.41,-9.17%,3.9,9.20%,9.26,4.24,1.60%,101.62,3.50%,转股中,5.22年,3.22年,1.90%,1.90%,0.4,2.04%,1.45%,1.92%,-0.13%,-0.40%,89.46,91.72,23.55,115.27,-8.80%,77%,<2%,17%,0.73,2.08,-0.47,A+,4.80%,29
76,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,110,-6.59%,-0.07%,10.04,-8.73%,15,1.80%,9.38,2.42,7.00%,107.04,2.80%,转股中,5.22年,3.22年,11.20%,12.00%,7.5,0.58%,0.11%,0.49%,-1.72%,-1.93%,89.65,90.6,26.94,117.53,-6.40%,66%,<2%,16%,0.76,1.84,-0.2,AA,4.50%,38
77,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,107.592,-7.09%,0.19%,6.8,-9.21%,9.6,5.00%,6.47,1.09,5.10%,105.1,2.40%,转股中,5.20年,3.20年,4.70%,5.00%,1.7,0.67%,0.26%,0.59%,-1.07%,-1.28%,89.27,88.4,28.34,116.73,-7.80%,40%,<2%,18%,0.75,2.07,-0.43,AA-,4.60%,22
78,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,98.85,-3.55%,-0.98%,5.22,-8.42%,2.4,1.20%,5.92,3.54,-11.80%,88.18,12.10%,转股中,4.20年,2.20年,10.60%,9.40%,2,2.95%,2.43%,2.85%,1.45%,1.25%,90.37,89.74,13.63,103.36,-4.40%,70%,10%,18%,0.54,0.99,0.13,A+,5.40%,49
79,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,99.1,-3.93%,-1.54%,30.6,-10.00%,6.7,1.20%,34.96,1.99,-12.50%,87.53,13.20%,转股中,5.20年,2.70年,17.30%,15.10%,5.6,3.42%,2.80%,3.30%,1.47%,1.24%,89.62,91.19,13.97,105.16,-5.80%,42%,7%,17%,0.55,1.19,-0.04,AA-,5.10%,42
80,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,143.8,-10.30%,0.33%,9.97,-10.00%,17,11.20%,6.88,1.72,44.90%,144.91,-0.80%,转股中,5.20年,3.20年,1.10%,1.70%,1,-4.21%,-4.70%,-4.31%,-9.28%,-9.47%,91.3,94.63,50.28,144.91,-0.80%,53%,<2%,16%,1,1.16,0.85,AA,4.00%,15
81,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,99.99,-1.18%,0.32%,8.79,-3.09%,8.5,0.30%,12.4,4.13,-29.10%,70.89,41.10%,转股中,5.18年,3.18年,7.60%,5.40%,30,2.23%,1.79%,2.14%,0.84%,0.67%,88.21,88.43,5.56,93.99,6.40%,30%,27%,16%,0.28,-1.05,1.64,AA+,4.70%,42
82,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,122.89,-3.68%,0.11%,43.6,-4.09%,60,12.50%,35.46,3.85,23.00%,122.96,-0.10%,转股中,5.18年,3.18年,4.10%,5.00%,3.9,-1.62%,-2.06%,-1.71%,-5.01%,-5.20%,90.05,91.24,39.6,130.84,-6.10%,51%,<2%,16%,0.87,1.93,-0.08,AA-,4.30%,24
83,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,99.5,-2.67%,-2.04%,10.22,-9.48%,8.4,1.90%,12.45,3.01,-17.90%,82.09,21.20%,转股中,5年59天,3年59天,11.80%,9.70%,4.3,2.60%,2.11%,2.50%,1.29%,1.06%,87.69,87.46,12.38,99.84,-0.30%,68%,14%,17%,0.5,0.06,0.94,AA-,5.30%,44
84,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,104.6,-4.12%,-0.46%,7.97,-7.00%,22,1.50%,7.92,0.84,0.60%,100.63,3.90%,转股中,5年52天,3年52天,24.40%,24.60%,13.3,1.66%,1.16%,1.56%,-0.15%,-0.39%,90.6,91.75,22.33,114.08,-8.30%,32%,<2%,17%,0.65,2.31,-0.8,AA+,4.30%,38
85,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,132.89,-11.70%,2.76%,9.41,-9.95%,33,19.80%,6.91,1.3,36.20%,136.18,-2.40%,转股中,5年51天,3年51天,1.80%,2.50%,1.2,-3.11%,-3.55%,-3.20%,-7.27%,-7.46%,90.71,92.08,51.39,143.47,-7.40%,43%,<2%,17%,0.9,2.38,-0.42,AA,4.20%,14
86,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,102.03,-2.72%,1.11%,22.52,-2.81%,12,3.40%,25.85,6.54,-12.90%,87.12,17.10%,转股中,5年44天,3年44天,4.80%,4.20%,3.6,2.07%,1.59%,1.98%,0.47%,0.25%,88.19,88.23,13.99,102.22,-0.20%,57%,18%,16%,0.57,0.1,1.04,AA-,5.10%,38
87,再升转债,113510,2018-07-13,再升科技,603601,城市公用设施,100.25,-1.60%,0.74%,8.82,-3.08%,1.7,1.50%,11.32,4.52,-22.10%,77.92,28.70%,转股中,5年43天,1年43天,2.40%,1.90%,1.1,2.47%,1.98%,2.37%,0.71%,0.53%,94.11,85.43,13.33,98.77,1.50%,65%,21%,17%,0.28,-0.14,0.7,AA-,5.80%,33
88,华通转债,128040,2018-07-13,华通医药,2758,医药,100.507,-3.74%,0.05%,9.43,-7.55%,22,9.80%,11.45,3.97,-17.60%,82.36,22.00%,转股中,5年38天,3年38天,11.30%,9.30%,2.2,2.43%,1.93%,2.33%,1.00%,0.77%,87.89,87.63,13.1,100.73,-0.20%,76%,18%,18%,0.49,0.05,0.93,AA-,5.30%,63
89,三力转债,128039,2018-06-29,三 力 士,2224,机械装备制造,104.422,-4.60%,-0.23%,5.86,-6.69%,3.6,0.90%,5.84,2.08,0.30%,100.34,4.10%,转股中,5年32天,3年32天,9.80%,9.80%,3.9,1.16%,0.76%,1.08%,-0.32%,-0.52%,89.14,87.96,23.86,111.82,-6.60%,37%,<2%,17%,0.72,1.7,-0.16,AA-,4.70%,21
90,新泉转债,113509,2018-06-22,新泉股份,603179,汽车,100.49,-1.77%,-2.27%,14.62,-9.98%,5.3,1.20%,18.89,2.77,-22.60%,77.4,29.80%,转股中,5年28天,3年28天,13.50%,10.50%,4.5,2.04%,1.62%,1.95%,0.95%,0.73%,88.06,86.38,10.41,96.8,3.80%,54%,18%,17%,0.41,-0.65,1.47,AA,5.20%,29
91,新凤转债,113508,2018-05-16,新凤鸣,603225,服装纺织,100.49,-2.43%,-0.64%,12.57,-8.71%,8.9,0.40%,16.83,2.52,-25.30%,74.69,34.50%,转股中,4.97年,2.97年,14.40%,10.70%,21.5,2.39%,1.91%,2.30%,0.89%,0.68%,87.96,87.67,7.53,95.2,5.60%,55%,23%,16%,0.35,-1.03,1.78,AA,5.30%,35
92,天马转债,113507,2018-05-07,天马科技,603668,农业,117.18,-3.04%,0.53%,8.69,-3.01%,2.6,1.90%,7.37,2.34,17.90%,117.91,-0.60%,转股中,4.94年,2.94年,4.40%,5.10%,1.2,-0.76%,-1.23%,-0.86%,-3.97%,-4.17%,90.5,91.54,35.29,126.83,-7.60%,53%,<2%,17%,0.83,2.2,-0.39,AA-,4.40%,19
93,金农转债!,128036,2018-04-02,金新农,2548,农业,137.505,-9.54%,-0.11%,13.3,-9.65%,259,85.00%,9.62,3.07,38.30%,138.25,-0.50%,转股中,4.84年,2.84年,3.80%,5.20%,2.1,-4.42%,-4.80%,-4.50%,-9.11%,-9.30%,91.99,92.06,46.2,138.25,-0.50%,40%,<2%,17%,1,1.11,0.89,AA-,4.00%,49
94,利欧转债!,128038,2018-04-19,利欧股份,2131,传媒娱乐,116.998,-5.45%,-0.59%,2.02,-6.05%,27,9.80%,1.72,1.45,17.40%,117.44,-0.40%,转股中,4.88年,2.88年,1.70%,2.00%,2.3,-0.58%,-1.08%,-0.68%,-4.04%,-4.24%,91.76,94.3,23.14,117.44,-0.40%,80%,<2%,16%,1,1.08,0.92,AA,4.00%,51
95,岩土转债,128037,2018-04-25,中化岩土,2542,建筑,95.142,-0.11%,-0.25%,4.79,-2.84%,6.7,1.20%,8.03,3.87,-40.30%,59.65,59.50%,转股中,4.86年,2.86年,6.90%,4.10%,6,3.63%,3.12%,3.53%,2.78%,2.56%,87.36,86.42,3.09,89.52,6.30%,54%,28%,16%,0.13,-1.16,1.44,AA,5.70%,69
96,敖东转债,127006,2018-05-11,吉林敖东,623,金融,101.3,-2.60%,-0.66%,16.82,-7.99%,12,0.50%,20.82,1.14,-19.20%,80.79,25.40%,转股中,4.85年,2.85年,12.30%,10.00%,24.1,1.42%,1.09%,1.36%,0.25%,0.12%,89.2,87.42,10.31,97.73,3.70%,31%,20%,16%,0.41,-0.45,1.28,AA+,4.60%,43
97,长证转债,127005,2018-04-11,长江证券,783,金融,110.24,-4.26%,-1.23%,7.12,-9.64%,131,2.30%,7.45,1.57,-4.40%,95.57,15.30%,转股中,4.85年,无权,12.70%,12.10%,50,-0.10%,-0.47%,-0.18%,无权,无权,无权,91.01,19.12,110.12,0.10%,32%,16%,18%,0.57,0.59,0.56,AAA,4.00%,35
98,星源转债,123009,2018-04-10,星源材质,300568,汽车,103.633,-4.24%,-1.08%,26.33,-8.26%,3,0.60%,27.49,3.5,-4.20%,95.78,8.20%,转股中,4.84年,2.84年,9.50%,9.10%,4.8,1.32%,0.92%,1.24%,-0.19%,-0.39%,89.84,88.62,19.64,108.27,-4.30%,63%,<2%,17%,0.64,1.22,0.12,AA,4.70%,14
99,杭电转债,113505,2018-03-27,杭电股份,603618,能源电力,99.8,-4.09%,-0.46%,5.97,-9.95%,9.3,1.20%,7.29,2.38,-18.10%,81.89,21.90%,转股中,4.83年,2.83年,18.90%,15.50%,7.8,2.61%,2.11%,2.51%,1.16%,0.95%,89.13,89.15,10.2,99.35,0.50%,42%,15%,16%,0.46,0,0.91,AA,5.10%,44
100,艾华转债,113504,2018-03-23,艾华集团,603989,电子,104.3,-1.14%,-1.45%,17.91,-5.49%,11,1.50%,21.73,4.34,-17.60%,82.42,26.50%,转股中,4.82年,2.82年,9.90%,8.20%,6.9,1.28%,0.86%,1.20%,-0.32%,-0.54%,89.24,87.73,11.36,99.09,5.30%,40%,22%,16%,0.47,-0.91,1.89,AA,5.10%,14
101,玲珑转债,113019,2018-03-22,玲珑轮胎,601966,汽车,106.01,-3.36%,0.85%,16.05,-6.58%,7.3,0.30%,18.84,2.32,-14.80%,85.19,24.40%,转股中,3.82年,1.82年,10.40%,8.80%,20,1.71%,1.08%,1.58%,-2.05%,-2.22%,93.05,95.3,7.69,102.99,2.90%,34%,22%,16%,0.38,-0.32,1.08,AA+,4.60%,21
102,大族转债,128035,2018-03-05,大族激光,2008,电子,102.1,-1.92%,0.53%,36.11,-7.65%,6.7,0.30%,52.5,7.03,-31.20%,68.78,48.40%,转股中,4.75年,2.75年,6.00%,4.10%,23,1.28%,0.94%,1.22%,0.90%,0.58%,91.4,86.92,6.88,93.8,8.80%,39%,30%,16%,0.18,-1.54,1.98,AA+,4.80%,28
103,无锡转债,110043,2018-03-14,无锡银行,600908,金融,104,-1.77%,-0.78%,6.14,-4.21%,38,1.20%,6.7,1.19,-8.40%,91.64,13.50%,转股中,4.74年,无权,26.40%,24.20%,30,0.29%,0.07%,0.24%,无权,无权,无权,86.26,18.23,104.49,-0.50%,46%,17%,18%,0.61,0.54,0.68,AA+,4.40%,58
104,江银转债,128034,2018-02-14,江阴银行,2807,金融,108.7,-2.08%,0.55%,4.97,-2.17%,35,1.80%,4.68,0.8,6.20%,106.2,2.40%,转股中,4.72年,无权,16.30%,17.30%,17.6,0.18%,-0.20%,0.10%,无权,无权,无权,90.14,26.45,116.59,-6.80%,50%,<2%,18%,0.71,2.06,-0.49,AA+,4.30%,61
105,常熟转债!,113018,2018-02-06,常熟银行,601128,金融,136.69,-3.29%,0.47%,7.93,-2.82%,54,6.20%,5.76,1,37.70%,137.67,-0.70%,转股中,4.71年,无权,3.20%,4.40%,6.4,-4.65%,-5.00%,-4.72%,无权,无权,无权,91.39,46.29,137.67,-0.70%,42%,<2%,18%,1,1.15,0.86,AA+,4.00%,28
106,道氏转债,123007,2018-01-26,道氏技术,300409,建筑,106.8,-4.74%,-2.03%,14.81,-9.97%,4.6,1.40%,15.2,3.02,-2.60%,97.43,9.60%,转股中,4.64年,2.64年,4.50%,4.40%,3,1.05%,0.57%,0.95%,-1.12%,-1.36%,90.83,90.49,19.04,109.52,-2.50%,77%,<2%,16%,0.68,0.79,0.59,AA-,4.80%,18
107,迪龙转债,128033,2018-01-29,雪迪龙,2658,城市公用设施,98.5,-3.22%,0.15%,7.71,-6.20%,5.7,1.10%,9.03,2.74,-14.60%,85.38,15.40%,转股中,4.64年,2.64年,11.10%,9.50%,5.2,2.51%,2.08%,2.43%,1.63%,1.41%,89.92,88.27,13.1,101.37,-2.80%,38%,14%,17%,0.49,0.78,0.24,AA,5.00%,58
108,吉视转债,113017,2018-01-15,吉视传媒,601929,传媒娱乐,99,-2.42%,-1.07%,2.37,-9.20%,17,1.10%,2.96,1.39,-19.90%,80.07,23.60%,转股中,4.64年,2.64年,21.10%,16.90%,15.6,2.40%,1.97%,2.31%,1.45%,1.23%,90.86,89.78,8.95,98.73,0.30%,28%,15%,16%,0.38,0.2,0.57,AA+,4.60%,32
109,航电转债,110042,2018-01-15,中航电子,600372,航空航天,113.94,-3.28%,-0.74%,14.32,-6.41%,14,0.50%,14.23,3.51,0.60%,100.63,13.20%,转股中,4.64年,2.64年,9.50%,9.60%,24,-0.81%,-1.20%,-0.89%,-3.46%,-3.68%,92.63,91.87,20.54,112.42,1.40%,35%,18%,16%,0.63,0.37,0.89,AAA,4.00%,17
110,蒙电转债,110041,2018-01-09,内蒙华电,600863,能源电力,110.47,-3.76%,-1.40%,2.91,-8.49%,28,1.30%,2.92,1.49,-0.30%,99.66,10.80%,转股中,4.63年,2.63年,11.10%,11.00%,18.7,0.09%,-0.35%,0.00%,-2.36%,-2.59%,92.75,92.83,19.29,112.12,-1.50%,22%,11%,16%,0.61,0.94,0.3,AAA,4.00%,22
111,双环转债,128032,2018-01-25,双环传动,2472,机械装备制造,97.024,-0.69%,0.03%,5.75,-8.29%,2.5,0.30%,9.99,2.02,-42.40%,57.56,68.60%,转股中,4.64年,2.64年,25.30%,14.60%,10,2.96%,2.51%,2.87%,2.28%,2.04%,88.22,85.61,3.93,89.54,8.40%,54%,32%,16%,0.08,-1.52,1.74,AA,5.80%,19
112,天康转债,128030,2018-01-29,天康生物,2100,农业,128,-1.54%,-6.26%,9.12,-9.88%,101,12.00%,8.15,2.46,11.90%,111.9,14.40%,转股中,4.63年,2.63年,7.50%,8.40%,6.6,-2.74%,-3.22%,-2.84%,-7.44%,-7.64%,91.62,92.69,28.52,121.21,5.60%,33%,15%,16%,0.79,-0.58,2.19,AA,4.40%,17
113,太阳转债,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,104.2,-2.25%,0.34%,6.44,-10.10%,22,1.80%,8.75,1.79,-26.40%,73.6,41.60%,转股中,3.63年,1.63年,7.20%,5.30%,12,1.08%,0.65%,0.99%,-1.47%,-1.63%,93.28,91.49,4.59,96.07,8.50%,37%,29%,16%,0.19,-1.41,1.85,AA+,4.80%,11
114,赣锋转债,128028,2018-01-19,赣锋锂业,2460,有色金属,97.582,-0.73%,0.41%,23.38,-5.11%,3.1,0.30%,42.58,7.05,-45.10%,54.91,77.70%,转股中,4.63年,2.63年,3.00%,1.70%,9.3,2.62%,2.21%,2.54%,1.81%,1.62%,87.54,84.68,3.99,88.67,10.00%,70%,40%,17%,0.06,-1.81,2.03,AA,5.90%,21
115,东财转债!,123006,2018-01-29,东方财富,300059,金融,127.5,-11.30%,1.34%,14.75,-10.00%,501,45.10%,11.36,3.45,29.80%,129.84,-1.80%,转股中,4.62年,2.62年,1.10%,1.40%,8.5,-3.09%,-3.48%,-3.17%,-7.64%,-7.78%,91.71,92.4,37.44,129.84,-1.80%,44%,<2%,17%,1,1.39,0.64,AA,4.00%,22
116,铁汉转债,123004,2018-01-26,铁汉生态,300197,城市公用设施,100.36,-4.33%,-1.67%,3.67,-10.10%,39,8.00%,3.99,1.47,-8.00%,91.98,9.10%,转股中,4.62年,2.62年,5.50%,5.10%,4.8,2.10%,1.67%,2.02%,0.96%,0.74%,90.52,89.16,15.15,104.31,-3.80%,68%,<2%,15%,0.6,1.04,0.2,AA,4.80%,51
117,崇达转债,128027,2018-01-22,崇达技术,2815,电子,106.999,-4.55%,-2.10%,14.37,-10.00%,32,3.90%,14.75,4.26,-2.60%,97.42,9.80%,转股中,4.61年,2.61年,6.30%,6.20%,7.6,0.77%,0.34%,0.69%,-1.27%,-1.50%,91.1,90.15,19.16,109.3,-2.10%,63%,<2%,16%,0.66,0.78,0.56,AA,4.70%,13
118,泰晶转债,113503,2018-01-02,泰晶科技,603738,电子,99.32,-3.69%,-0.34%,14.31,-10.00%,2.2,1.00%,17.99,4.81,-20.50%,79.54,24.90%,转股中,4.61年,2.61年,9.50%,7.50%,2.2,2.88%,2.34%,2.77%,1.47%,1.23%,89.96,89.83,8.56,98.38,1.00%,62%,16%,16%,0.4,-0.1,0.91,AA,5.20%,35
119,众兴转债,128026,2018-01-03,众兴菌业,2772,农业,93.7,-1.36%,0.66%,7.32,-4.81%,6.3,0.70%,11.64,1.71,-37.10%,62.89,49.00%,转股中,4.60年,2.60年,34.20%,21.50%,9.2,3.81%,3.34%,3.71%,3.65%,3.40%,87.8,84.79,5.09,89.89,4.20%,34%,25%,16%,0.15,-0.82,1.12,AA-,6.10%,42
120,蓝思转债,123003,2018-01-17,蓝思科技,300433,电子,98.28,-2.93%,0.48%,7.48,-9.99%,41,0.90%,10.46,2.56,-28.50%,71.51,37.40%,转股中,4.59年,2.59年,16.30%,11.70%,48,2.59%,2.16%,2.51%,1.75%,1.52%,90.76,89.48,5.56,95.03,3.40%,87%,21%,16%,0.25,-0.51,1,AA+,4.80%,42
121,特一转债,128025,2017-12-28,特一药业,2728,医药,106.441,-2.34%,-1.61%,15.55,-5.53%,5.5,1.50%,15.45,3.24,0.60%,100.65,5.80%,转股中,4.58年,2.58年,10.90%,10.90%,3.4,0.79%,0.37%,0.71%,-1.18%,-1.39%,90.88,89.65,22.25,111.91,-4.90%,36%,<2%,17%,0.71,1.34,0.15,AA-,4.70%,33
122,宁行转债,128024,2018-01-12,宁波银行,2142,金融,125,-2.23%,-2.79%,21.41,-6.51%,298,3.50%,18.01,1.34,18.90%,118.88,5.10%,转股中,4.58年,无权,6.10%,7.20%,67.7,-2.99%,-3.34%,-3.06%,无权,无权,无权,91.34,35.92,127.26,-1.80%,30%,<2%,18%,0.77,1.18,0.4,AAA,4.00%,40
123,亚太转债,128023,2017-12-26,亚太股份,2284,汽车,93.474,-1.37%,1.13%,4.89,-9.11%,5.9,0.60%,10.34,2.94,-52.70%,47.29,97.70%,转股中,4.58年,2.58年,27.70%,13.10%,10,4.27%,3.73%,4.16%,3.74%,3.49%,88.26,87.03,1.94,88.97,5.10%,37%,35%,17%,0.03,-0.96,1.01,AA,5.90%,38
124,众信转债,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,100.25,-2.53%,-0.71%,5.9,-10.10%,44,6.30%,7.92,3.08,-25.50%,74.49,34.60%,转股中,4.57年,2.57年,13.40%,10.00%,7,2.15%,1.72%,2.06%,1.02%,0.80%,89.44,87.28,8.14,95.42,5.10%,57%,22%,17%,0.32,-0.91,1.58,AA,5.40%,11
125,兄弟转债,128021,2017-12-27,兄弟科技,2562,医药,102.999,-3.66%,-1.70%,4.72,-9.92%,4.7,0.90%,5.35,2.25,-11.80%,88.22,16.70%,转股中,4.56年,2.56年,11.90%,10.50%,5.1,1.54%,1.11%,1.45%,0.02%,-0.20%,90.49,88.97,13.56,102.52,0.50%,68%,14%,16%,0.54,0.12,0.96,AA,4.90%,25
126,国祯转债,123002,2017-12-25,国祯环保,300388,城市公用设施,116.051,-3.13%,-1.31%,9.93,-5.43%,1.5,0.30%,8.72,2.2,13.90%,113.88,1.90%,转股中,4.55年,2.55年,9.30%,10.60%,5.1,-1.13%,-1.54%,-1.21%,-4.31%,-4.51%,91.84,91.13,30.85,121.99,-4.90%,51%,<2%,16%,0.82,1.63,0.08,AA,4.40%,13
127,生益转债,110040,2017-12-11,生益科技,600183,电子,113.2,-5.03%,-1.82%,11.96,-9.87%,27,1.30%,11.62,3.87,2.90%,102.93,10.00%,转股中,4.55年,无权,6.90%,7.10%,17.6,-0.58%,-0.99%,-0.66%,无权,无权,无权,91.36,22.07,113.43,-0.20%,46%,12%,16%,0.69,0.58,0.82,AA+,4.30%,11
128,水晶转债,128020,2017-12-12,水晶光电,2273,电子,101,-2.70%,-0.25%,12.3,-8.48%,3.8,0.30%,16,3.7,-23.10%,76.88,31.40%,转股中,4.53年,2.53年,11.10%,8.50%,11.8,2.26%,1.78%,2.16%,0.56%,0.37%,89.25,88.61,7.54,96.15,5.00%,51%,23%,16%,0.35,-0.91,1.63,AA,5.30%,14
129,济川转债,110038,2017-11-29,济川药业,600566,医药,107,-3.12%,-0.19%,33.23,-7.95%,2.6,0.40%,40.04,5.56,-17.00%,82.99,28.90%,转股中,3.52年,1.52年,2.30%,1.90%,6.3,0.48%,0.01%,0.39%,-3.06%,-3.23%,93.29,91.31,6.95,98.25,8.90%,36%,28%,15%,0.42,-1.5,2.44,AA,5.20%,18
130,嘉澳转债,113502,2017-11-27,嘉澳环保,603822,城市公用设施,95.97,-1.32%,0.95%,24.39,-6.08%,2.2,1.20%,45.27,4.65,-46.10%,53.88,78.10%,转股中,4.51年,2.51年,10.30%,5.60%,1.9,3.74%,3.19%,3.63%,2.85%,2.59%,87.81,86.02,3.23,89.25,7.50%,58%,37%,17%,0.06,-1.39,1.55,AA-,6.30%,47
131,久立转2,128019,2017-12-01,久立特材,2318,石油天然气化工,105,-1.87%,-1.95%,6.86,-7.55%,8.5,0.80%,7.92,2.19,-13.40%,86.62,21.20%,转股中,4.51年,2.51年,18.00%,15.60%,10.4,1.12%,0.69%,1.03%,-0.70%,-0.92%,90.57,88.93,13.29,102.23,2.70%,34%,18%,17%,0.51,-0.33,1.34,AA,5.00%,14
132,时达转债,128018,2017-12-04,新时达,2527,机械装备制造,96.789,-2.86%,-0.13%,5.97,-7.44%,7,0.80%,7.45,1.86,-19.90%,80.13,20.80%,转股中,4.50年,2.50年,23.80%,19.00%,8.8,3.11%,2.64%,3.02%,2.49%,2.24%,90.34,88.62,9.53,98.15,-1.40%,35%,14%,16%,0.4,0.42,0.4,AA,5.20%,47
133,小康转债,113016,2017-11-21,小康股份,601127,汽车,95,-3.77%,0.73%,13.6,-7.86%,14,1.60%,17.2,3.3,-20.90%,79.07,20.10%,转股中,4.50年,2.50年,6.90%,5.40%,8.8,3.55%,3.07%,3.45%,3.22%,2.96%,90.27,88.5,9.05,97.54,-2.60%,40%,13%,16%,0.39,0.66,0.14,AA,5.20%,35
134,隆基转债,113015,2017-11-20,隆基股份,601012,能源电力,124.24,-0.23%,-0.28%,22.56,-0.62%,41,1.20%,18.76,3.19,20.30%,120.26,3.30%,转股中,4.49年,2.49年,3.40%,4.10%,28,-2.66%,-3.06%,-2.74%,-6.84%,-7.04%,92.52,92.11,35.48,127.59,-2.60%,48%,<2%,16%,0.83,1.29,0.4,AA+,4.20%,13
135,金禾转债,128017,2017-11-27,金禾实业,2597,石油天然气化工,104.99,-2.68%,-0.21%,17.48,-8.53%,5.9,0.90%,22.96,3.25,-23.90%,76.13,37.90%,转股中,4.49年,2.49年,6.10%,4.70%,6,1.13%,0.69%,1.04%,-0.71%,-0.93%,89.9,87.78,8.71,96.49,8.80%,36%,29%,17%,0.34,-1.55,2.33,AA,5.30%,22
136,林洋转债,113014,2017-11-13,林洋能源,601222,能源电力,97.6,-1.56%,1.35%,4.83,-9.21%,23,0.80%,8.76,1.64,-44.90%,55.14,77.00%,转股中,4.47年,2.47年,35.20%,19.40%,30,2.93%,2.46%,2.84%,2.19%,1.94%,88.78,86,3.72,89.72,8.80%,83%,36%,16%,0.02,-1.6,1.7,AA,6.00%,22
137,雨虹转债,128016,2017-10-20,东方雨虹,2271,建筑,106.64,-1.71%,0.70%,19.15,-2.35%,21,1.10%,22.63,4.42,-15.40%,84.62,26.00%,转股中,4.39年,2.39年,6.40%,5.40%,18.4,0.79%,0.35%,0.70%,-1.34%,-1.57%,92.03,91.02,10.41,101.43,5.10%,51%,26%,16%,0.43,-0.7,1.58,AA+,4.60%,13
138,国君转债,113013,2017-07-24,国泰君安,601211,金融,109.6,-3.52%,-0.42%,17.14,-8.98%,124,1.60%,19.67,1.47,-12.90%,87.14,25.80%,转股中,4.17年,无权,4.60%,4.00%,70,0.04%,-0.39%,-0.04%,无权,无权,无权,93.57,11.12,104.69,4.70%,26%,23%,17%,0.44,-0.43,1.31,AAA,4.00%,22
