,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展/上市日,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,P/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
71,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,113.17,1.77%,-0.84%,24.51,1.41%,3.1,0.80%,25.85,6.27,-5.20%,94.82,19.40%,5.22年,3.22年,4.50%,4.20%,3.6,-0.01%,-0.47%,-0.10%,-2.60%,-2.80%,88.41,88.8,20.39,109.19,3.60%,57%,21%,16%,0.66,-0.55,1.9,AA-,4.80%,41
72,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,176.04,9.20%,0.30%,12.24,9.97%,240,70.90%,6.91,2.32,77.10%,177.13,-0.60%,5.24年,3.24年,2.50%,4.40%,2,-8.21%,-8.60%,-8.29%,-14.00%,-14.20%,90.68,92.22,91.76,183.98,-4.30%,41%,<2%,17%,0.95,1.82,0.16,AA,4.10%,11
73,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,127,5.35%,-1.71%,9.9,4.43%,64,3.80%,7.92,1.05,25.00%,125,1.60%,5.24年,3.24年,21.80%,27.30%,13.7,-2.15%,-2.60%,-2.24%,-5.74%,-5.94%,90.72,92.13,43.09,135.22,-6.10%,32%,<2%,17%,0.82,2.04,-0.27,AA+,4.20%,38
74,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,111.22,1.42%,-0.11%,12,2.48%,9.9,2.10%,14.3,3.22,-16.10%,83.92,32.50%,5.26年,3.26年,10.10%,8.50%,4.3,0.36%,-0.10%,0.27%,-2.02%,-2.22%,87.47,87.35,14.86,102.21,8.80%,68%,30%,17%,0.53,-1.63,2.83,AA-,5.20%,36
75,景旺转债,113512,2018-07-24,景旺电子,603228,电子,130.56,0.90%,-0.35%,65.5,0.61%,38,4.30%,49.85,7.22,31.40%,131.39,-0.60%,5.26年,3.26年,2.50%,3.20%,6.6,-2.71%,-3.14%,-2.80%,-6.53%,-6.72%,90.19,91.51,48.52,140.03,-6.80%,38%,<2%,16%,0.88,2.2,-0.29,AA,4.20%,13
76,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,121.25,3.16%,1.19%,42.72,5.09%,26,4.30%,35.46,5.05,20.50%,120.47,0.60%,5.28年,3.28年,5.40%,6.50%,5,-1.33%,-1.77%,-1.42%,-4.50%,-4.69%,89.54,90.66,39.44,130.09,-6.80%,51%,<2%,16%,0.85,2.06,-0.22,AA-,4.40%,18
77,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,107.06,1.41%,-0.41%,10,2.35%,118,3.70%,12.4,3.86,-19.40%,80.65,32.80%,5.28年,3.28年,6.70%,5.40%,30,0.85%,0.44%,0.77%,-1.18%,-1.33%,88.24,88.69,11.21,99.9,7.20%,30%,27%,16%,0.43,-1.13,2.04,AA+,4.60%,38
78,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,156.486,3.10%,0.14%,10.82,3.24%,50,18.10%,6.88,2.92,57.30%,157.27,-0.50%,5.29年,3.29年,1.90%,3.00%,1.8,-5.68%,-6.15%,-5.77%,-11.00%,-11.10%,90.96,94.28,62.99,157.27,-0.50%,52%,<2%,16%,1,1.1,0.9,AA,4.00%,21
79,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,114.3,2.18%,-0.78%,38.58,1.85%,7.8,1.20%,34.96,2.23,10.40%,110.35,3.60%,5.29年,2.80年,13.70%,15.10%,5.6,0.55%,-0.04%,0.43%,-3.39%,-3.59%,90.54,93.19,30.17,123.36,-7.30%,44%,<2%,17%,0.76,1.93,-0.28,AA-,4.60%,43
80,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,110.98,1.88%,0.79%,6.18,3.69%,7.3,3.30%,5.92,3.95,4.40%,104.39,6.30%,4.30年,2.30年,9.00%,9.40%,2,0.11%,-0.38%,0.01%,-3.29%,-3.45%,91.09,91.31,25.25,116.56,-4.80%,71%,13%,18%,0.72,1.28,0.22,A+,4.80%,54
81,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,126.2,2.83%,-0.67%,8.19,2.50%,23,5.30%,6.47,1.35,26.60%,126.58,-0.30%,5.30年,3.30年,8.00%,10.10%,3.5,-2.39%,-2.76%,-2.46%,-5.53%,-5.72%,89.73,89.28,47.18,136.46,-7.50%,45%,<2%,18%,0.86,2.25,-0.37,AA-,4.30%,32
82,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,117.08,2.99%,-0.65%,10.63,2.90%,14,1.40%,9.38,2.87,13.30%,113.33,3.30%,5.32年,3.32年,12.00%,13.60%,8.4,-0.63%,-1.07%,-0.72%,-3.43%,-3.63%,89.52,90.59,33.61,124.19,-5.70%,67%,<2%,16%,0.8,1.73,-0.03,AA,4.40%,32
83,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,129.193,3.27%,-0.94%,11.92,2.67%,26,48.30%,9.26,6.5,28.70%,128.73,0.40%,5.32年,3.32年,1.70%,2.20%,0.4,-1.97%,-2.50%,-2.08%,-5.94%,-6.17%,90.32,93.27,46.55,139.81,-7.60%,78%,<2%,17%,0.87,2.21,-0.32,A+,4.40%,32
84,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,110.23,2.15%,-0.39%,12.95,2.78%,7.9,1.70%,13.25,2.88,-2.30%,97.74,12.80%,5.33年,3.33年,11.00%,10.80%,4.2,1.20%,0.62%,1.08%,-1.72%,-1.93%,88.48,92.16,21.48,113.65,-3.00%,67%,14%,17%,0.64,0.82,0.47,AA,4.70%,52
85,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,123,3.36%,-0.45%,10.1,3.38%,69,17.80%,8.15,2.85,23.90%,123.93,-0.70%,4.32年,2.32年,11.50%,14.30%,3.2,-2.69%,-3.08%,-2.77%,-7.20%,-7.36%,91.91,91.13,41.23,132.36,-7.10%,64%,<2%,18%,0.86,2.13,-0.27,A+,4.40%,20
86,苏农转债,113516,2018-08-20,苏农银行,603323,金融,126.49,2.01%,-0.25%,7.7,2.26%,40,2.50%,6.34,1.25,21.50%,121.45,4.10%,5.34年,无权,10.30%,12.50%,12.9,-1.71%,-2.21%,-1.81%,无权,无权,无权,93.17,40,133.16,-5.00%,49%,<2%,18%,0.78,1.73,-0.08,AA+,4.20%,32
87,东音转债,128043,2018-08-27,东音股份,2793,机械装备制造,117.697,3.08%,-0.07%,13.5,3.69%,20,6.40%,11.43,3.19,18.10%,118.11,-0.30%,5.34年,3.34年,10.10%,11.90%,2.7,-0.36%,-0.87%,-0.46%,-3.55%,-3.75%,89.28,91.96,37.81,129.78,-9.30%,69%,<2%,17%,0.82,2.53,-0.68,AA-,4.50%,38
88,曙光转债,113517,2018-08-23,中科曙光,603019,计算机及应用,129.4,3.16%,1.72%,63.7,5.67%,89,6.10%,51.28,11.2,24.20%,124.22,4.20%,5.35年,3.35年,2.70%,3.40%,11.2,-2.50%,-2.93%,-2.59%,-6.14%,-6.32%,89.73,90.96,42.65,133.61,-3.20%,60%,14%,16%,0.86,1.3,0.46,AA,4.30%,5
89,蓝盾转债,123015,2018-09-13,蓝盾股份,300297,计算机及应用,131.61,5.08%,-0.72%,7.69,4.91%,27,8.70%,5.82,2.16,32.10%,132.13,-0.40%,5.37年,3.37年,2.60%,3.40%,2.4,-2.80%,-3.23%,-2.89%,-6.56%,-6.74%,89.82,91.14,49.54,140.69,-6.50%,36%,<2%,16%,0.89,2.13,-0.23,AA,4.20%,48
90,岭南转债,128044,2018-09-04,岭南股份,2717,城市公用设施,114.91,1.88%,-0.17%,9.6,2.24%,11,1.50%,8.96,2.24,7.10%,107.14,7.20%,5.37年,3.37年,6.70%,7.20%,6.6,-0.47%,-0.88%,-0.55%,-2.91%,-3.10%,88.9,89.06,29.54,118.6,-3.10%,67%,11%,16%,0.77,1.1,0.46,AA,4.50%,23
91,机电转债,128045,2018-09-14,中航机电,2013,航空航天,120.05,2.16%,1.46%,8.42,4.99%,53,2.10%,7.66,3.42,9.90%,109.92,9.20%,5.40年,3.40年,6.90%,7.60%,21,-1.63%,-1.96%,-1.70%,-4.10%,-4.28%,90.08,89.33,31.83,121.17,-0.90%,57%,18%,16%,0.73,0.93,0.54,AAA,4.00%,11
92,顾家转债,113518,2018-10-09,顾家家居,603816,其他,128,4.07%,-0.02%,62,4.91%,19,1.40%,52.2,6.26,18.80%,118.77,7.80%,5.45年,3.45年,4.10%,4.90%,11,-1.93%,-2.42%,-2.03%,-5.68%,-5.87%,89.13,91.85,37.33,129.18,-0.90%,39%,15%,16%,0.82,0.72,0.93,AA,4.40%,7
93,利尔转债,128046,2018-11-09,利尔化学,2258,石油天然气化工,114,2.93%,2.29%,17.04,8.54%,26,2.70%,18.82,3.02,-9.50%,90.54,25.90%,5.54年,3.54年,9.50%,8.60%,8.5,-0.11%,-0.55%,-0.20%,-2.52%,-2.71%,87.45,87.92,18.33,106.24,7.30%,61%,30%,16%,0.61,-1.22,2.53,AA,4.80%,14
94,光电转债,128047,2018-12-07,中航光电,2179,机械装备制造,118.721,0.71%,0.87%,41.54,2.21%,20,1.30%,40.26,5.68,3.20%,103.18,15.10%,5.60年,3.60年,4.00%,4.10%,13,-1.38%,-1.70%,-1.44%,-3.61%,-3.78%,88.48,87.33,27.92,115.24,3.00%,34%,23%,16%,0.71,-0.06,1.48,AA+,4.30%,9
95,长久转债,113519,2018-11-30,长久物流,603569,交通运输,120.55,2.81%,-0.77%,14.37,2.57%,30,3.60%,11.99,3.58,19.80%,119.85,0.60%,5.60年,3.60年,8.70%,10.40%,7,0.01%,-0.62%,-0.12%,-3.86%,-4.06%,88.66,95.19,36.78,131.97,-8.70%,53%,<2%,17%,0.8,2.38,-0.6,AA,4.40%,21
96,洲明转债,123016,2018-12-03,洲明科技,300232,电子,149.101,4.06%,2.15%,15.22,6.58%,7.5,0.90%,9.45,5.5,61.10%,161.06,-7.40%,5.60年,3.60年,4.70%,7.60%,5.5,-4.50%,-4.96%,-4.59%,-9.14%,-9.32%,89.68,92.71,75.82,168.53,-11.50%,69%,<2%,16%,0.94,3.53,-1.25,AA-,4.10%,16
97,百合转债,113520,2018-11-26,梦百合,603313,其他,161,8.50%,0.96%,32.12,10.00%,40,5.10%,19.03,4.71,68.80%,168.79,-4.60%,5.60年,3.60年,6.60%,11.10%,5.1,-5.83%,-6.27%,-5.92%,-10.70%,-10.80%,89.45,92.63,84.06,176.69,-8.90%,41%,<2%,16%,0.95,2.87,-0.73,AA-,4.10%,18
98,张行转债,128048,2018-11-29,张家港行,2839,金融,121.1,2.37%,-0.04%,7.1,3.05%,61,2.10%,6.06,1.43,17.20%,117.16,3.40%,5.61年,无权,19.50%,22.80%,25,-1.04%,-1.49%,-1.13%,无权,无权,无权,90.94,38.2,129.14,-6.20%,57%,<2%,18%,0.76,1.95,-0.3,AA+,4.20%,30
99,科森转债,113521,2018-12-07,科森科技,603626,通信互联网,115.04,2.26%,0.33%,10.25,3.33%,10,1.50%,8.95,2.43,14.50%,114.53,0.40%,5.63年,3.63年,14.30%,16.40%,6.1,0.10%,-0.39%,0.00%,-2.64%,-2.84%,88.39,91.06,36.9,127.96,-10.10%,64%,<2%,18%,0.78,2.7,-0.89,AA,4.40%,70
100,特发转债,127008,2018-12-25,特发信息,70,通信互联网,182.74,3.97%,0.74%,15.24,4.81%,578,76.00%,6.78,4.5,125%,224.78,-18.70%,4.63年,2.63年,4.40%,9.90%,4.2,-10.20%,-10.60%,-10.30%,-12.50%,-12.60%,91.59,93.05,136.42,229.47,-20.40%,60%,<2%,17%,0.98,6.31,-3.07,AA,4.00%,34
101,桐昆转债,113020,2018-12-12,桐昆股份,601233,服装纺织,128.08,4.23%,-0.11%,15.87,4.89%,250,5.20%,12.63,1.89,25.70%,125.65,1.90%,5.63年,3.63年,13.10%,16.50%,38,-2.22%,-2.62%,-2.30%,-5.47%,-5.63%,88.86,90.28,44.59,134.87,-5.00%,48%,<2%,16%,0.84,1.81,-0.03,AA+,4.20%,25
102,圆通转债,110046,2018-12-18,圆通速递,600233,交通运输,125.6,2.94%,-0.45%,13.8,2.99%,147,3.20%,10.89,3.79,26.70%,126.72,-0.90%,5.64年,3.64年,9.40%,11.80%,36.5,-1.49%,-1.97%,-1.59%,-4.87%,-5.06%,89.3,92.3,44.13,136.43,-7.90%,61%,<2%,16%,0.84,2.49,-0.62,AA+,4.20%,36
103,寒锐转债,123017,2018-12-24,寒锐钴业,300618,有色金属,120.45,8.41%,-0.47%,87.2,10.00%,71,13.90%,81.49,9.37,7.00%,107.01,12.60%,5.64年,3.64年,2.60%,2.80%,4.4,-1.45%,-1.80%,-1.52%,-3.91%,-4.09%,87.71,87.01,31.08,118.09,2.00%,77%,18%,16%,0.79,-0.01,1.6,AA-,4.50%,41
104,山鹰转债,110047,2018-12-10,山鹰纸业,600567,造纸包装印刷,121.38,2.58%,-0.59%,4.06,2.53%,132,4.80%,3.34,1.45,21.60%,121.56,-0.10%,5.64年,3.64年,12.40%,15.00%,23,-0.43%,-1.00%,-0.55%,-4.06%,-4.24%,88.87,94.3,39,133.3,-8.90%,29%,<2%,16%,0.79,2.65,-0.84,AA+,4.20%,68
105,旭升转债,113522,2018-12-11,旭升股份,603305,汽车,116.42,3.02%,1.50%,33.05,6.03%,11,2.30%,29.86,9.41,10.70%,110.68,5.20%,5.64年,3.64年,3.20%,3.50%,4.2,0.59%,-0.03%,0.47%,-2.99%,-3.18%,87.91,94.25,29.27,123.52,-5.70%,64%,10%,16%,0.75,1.58,-0.01,AA,4.50%,20
106,华源转债,128049,2018-12-20,华源控股,2787,造纸包装印刷,119.8,1.94%,-0.59%,9.59,1.59%,23,4.80%,7.57,2.2,26.70%,126.68,-5.40%,5.66年,3.66年,13.40%,17.00%,4,-0.63%,-1.11%,-0.72%,-3.66%,-3.85%,88.47,91.24,46.99,138.23,-13.30%,75%,<2%,18%,0.85,3.66,-1.51,AA-,4.40%,61
107,福能转债,110048,2018-12-28,福能股份,600483,能源电力,121.88,1.57%,1.35%,10,3.73%,47,1.30%,8.69,1.42,15.10%,115.07,5.90%,5.68年,3.68年,18.20%,21.00%,28.3,-1.14%,-1.59%,-1.23%,-4.12%,-4.30%,88.67,90.78,35.23,126.01,-3.30%,29%,14%,16%,0.78,1.3,0.3,AA+,4.20%,11
108,伟明转债,113523,2018-12-26,伟明环保,603568,城市公用设施,113.22,2.48%,-0.13%,25.57,3.10%,9.3,1.20%,23.92,6.4,6.90%,106.9,5.90%,5.69年,3.69年,3.80%,4.10%,6.7,0.33%,-0.15%,0.23%,-2.25%,-2.43%,87.77,90.23,28.97,119.19,-5.00%,43%,9%,16%,0.76,1.44,0.14,AA,4.50%,29
109,钧达转债,128050,2018-12-27,钧达股份,2865,汽车,110.2,0.18%,0.54%,23.05,1.05%,24,6.70%,21.74,3.25,6.00%,106.03,3.90%,5.69年,3.69年,11.40%,12.10%,3.2,2.15%,1.43%,2.01%,-1.40%,-1.62%,87.43,95.69,27.59,123.28,-10.60%,66%,<2%,18%,0.69,2.51,-0.9,AA-,4.80%,75
110,光华转债,128051,2019-01-09,光华科技,2741,汽车,107.589,1.22%,0.26%,15.44,2.39%,12,4.40%,17.03,4.8,-9.30%,90.66,18.70%,5.70年,3.70年,4.30%,3.90%,2.5,1.36%,0.85%,1.25%,-0.80%,-1.01%,86.74,88.61,19.99,108.6,-0.90%,38%,17%,17%,0.62,0.18,1.07,AA-,4.90%,21
111,奇精转债,113524,2019-01-07,奇精机械,603677,家电,110.56,1.75%,-1.01%,15.61,1.04%,6,1.70%,14.76,3.18,5.80%,105.76,4.50%,5.70年,3.70年,10.80%,11.40%,3.3,1.22%,0.65%,1.10%,-1.63%,-1.82%,87.43,92.07,28.56,120.63,-8.40%,61%,<2%,18%,0.71,2.1,-0.52,AA,4.60%,54
112,台华转债,113525,2019-01-11,台华新材,603055,服装纺织,116.83,1.77%,0.70%,12.4,3.33%,45,7.30%,11.56,2.72,7.30%,107.27,8.90%,5.71年,3.71年,7.80%,8.40%,5.3,-0.23%,-0.71%,-0.33%,-3.03%,-3.21%,87.6,90,30.97,120.97,-3.40%,47%,14%,17%,0.74,1.06,0.45,AA,4.50%,5
113,海尔转债,110049,2019-01-18,青岛海尔,600690,家电,128.92,3.97%,0.67%,18.08,5.67%,201,5.30%,14.55,3.13,24.30%,124.26,3.70%,5.71年,3.71年,2.60%,3.20%,30.1,-2.78%,-3.09%,-2.84%,-5.54%,-5.70%,88.99,88.26,45.07,133.33,-3.30%,32%,12%,16%,0.82,1.54,0.16,AAA,4.00%,25
114,佳都转债,110050,2019-01-21,佳都科技,600728,计算机及应用,140.48,2.95%,0.36%,12.65,3.52%,172,14.20%,7.95,6.22,59.10%,159.12,-11.70%,5.72年,3.72年,4.30%,6.80%,8.8,-3.60%,-4.02%,-3.69%,-7.56%,-7.72%,88.88,91.15,75.09,166.23,-15.50%,71%,<2%,16%,0.94,4.65,-2.06,AA,4.10%,18
115,溢利转债,123018,2019-01-23,溢多利,300381,医药,122.98,1.89%,-0.52%,11.2,1.54%,31,3.90%,8.41,2.28,33.20%,133.17,-7.70%,5.72年,3.72年,14.60%,19.40%,6.7,-1.14%,-1.61%,-1.23%,-4.31%,-4.48%,88.32,91.1,51.31,142.41,-13.60%,77%,<2%,17%,0.89,3.86,-1.59,AA-,4.30%,38
116,凯龙转债,128052,2019-01-21,凯龙股份,2783,石油天然气化工,134.013,4.70%,0.54%,11.08,5.62%,118,26.80%,6.97,2.54,59.00%,158.97,-15.70%,5.72年,3.72年,8.90%,14.20%,3.3,-2.61%,-3.07%,-2.70%,-6.37%,-6.55%,88.98,92.01,74.55,166.56,-19.50%,78%,<2%,17%,0.93,5.86,-2.87,AA,4.10%,29
117,冰轮转债,127009,2019-02-21,冰轮环境,811,机械装备制造,145,3.94%,1.96%,9.69,6.25%,96,13.20%,5.52,2.24,75.50%,175.54,-17.40%,5.79年,3.79年,8.00%,14.10%,5.1,-3.95%,-4.39%,-4.03%,-8.17%,-8.33%,88.65,91.72,91.54,183.25,-20.90%,44%,<2%,17%,0.94,6.36,-3.15,AA,4.10%,20
118,平银转债,127010,2019-02-18,平安银行,1,金融,121.515,2.67%,-0.74%,13.18,2.81%,433,1.40%,11.77,1.03,12.00%,111.98,8.50%,5.81年,无权,11.50%,12.90%,260,-0.52%,-1.05%,-0.62%,无权,无权,无权,94.49,33.75,128.24,-5.20%,29%,<2%,16%,0.68,1.87,-0.37,AAA,4.00%,50
119,联泰转债,113526,2019-02-18,联泰环保,603797,城市公用设施,118.47,1.03%,-1.48%,14.99,-0.53%,6.7,1.50%,12.31,3.03,21.80%,121.77,-2.70%,5.81年,3.81年,12.20%,14.90%,3.9,-1.12%,-1.46%,-1.19%,-3.34%,-3.50%,87.66,87.25,44.81,132.06,-10.30%,50%,<2%,18%,0.84,2.93,-0.96,AA,4.30%,14
120,维格转债,113527,2019-02-19,维格娜丝,603518,服装纺织,116.47,2.96%,0.33%,17.75,4.23%,16,1.80%,14.96,1.41,18.60%,118.65,-1.80%,5.81年,3.81年,23.30%,27.60%,7.5,0.63%,0.01%,0.50%,-2.82%,-3.01%,87.67,94.21,37.89,132.1,-11.80%,39%,<2%,18%,0.78,3.14,-1.23,AA,4.40%,41
121,尚荣转债,128053,2019-03-07,尚荣医疗,2551,医药,120,2.42%,1.59%,6.4,4.58%,65,7.40%,4.94,1.95,29.60%,129.55,-7.40%,5.87年,3.87年,16.60%,21.50%,7.5,-0.69%,-1.15%,-0.78%,-3.56%,-3.73%,87.9,90.74,47.9,138.63,-13.40%,42%,<2%,16%,0.88,3.84,-1.58,AA,4.20%,46
122,中宠转债,128054,2019-03-14,中宠股份,2891,农业,114.32,1.40%,0.37%,37.6,2.40%,8.2,3.70%,37.97,5.13,-1.00%,99.03,15.40%,5.87年,3.87年,5.20%,5.10%,1.9,0.19%,-0.28%,0.10%,-2.35%,-2.53%,86.19,88.29,24.8,113.09,1.10%,49%,19%,16%,0.74,-0.13,1.61,A+,4.80%,11
123,中来转债,123019,2019-03-22,中来股份,300393,能源电力,111.17,1.84%,1.16%,21.88,4.29%,79,7.20%,20.41,2.1,7.20%,107.2,3.70%,5.90年,3.90年,19.00%,20.30%,10,2.03%,1.31%,1.89%,-1.45%,-1.67%,86.97,95.54,29.68,125.22,-11.20%,48%,<2%,18%,0.7,2.66,-0.99,AA-,4.70%,39
124,中天转债,110051,2019-03-22,中天科技,600522,通信互联网,113.61,3.08%,-1.07%,10.25,3.02%,160,3.60%,10.29,1.67,-0.40%,99.61,14.10%,5.91年,3.91年,12.60%,12.60%,39.7,0.10%,-0.33%,0.02%,-2.21%,-2.38%,87.44,89.35,24.19,113.54,0.10%,64%,16%,16%,0.66,0.44,0.89,AA+,4.30%,18
125,今飞转债,128056,2019-03-22,今飞凯达,2863,汽车,109.528,1.97%,0.84%,7.26,3.71%,33,8.20%,6.8,2.9,6.80%,106.76,2.60%,5.91年,3.91年,13.50%,14.40%,3.7,1.82%,1.18%,1.70%,-1.10%,-1.32%,86.96,93.08,28.99,122.06,-10.30%,72%,<2%,17%,0.75,2.38,-0.67,A+,4.70%,32
126,长城转债,113528,2019-03-20,长城科技,603897,机械装备制造,111.91,2.43%,-0.54%,25.99,2.52%,80,11.40%,24.18,2.82,7.50%,107.49,4.10%,5.91年,3.91年,13.70%,14.70%,6.3,0.93%,0.39%,0.82%,-1.70%,-1.90%,87.03,90.91,31.13,122.04,-8.30%,57%,<2%,17%,0.75,2.05,-0.4,AA-,4.60%,21
127,富祥转债,123020,2019-03-29,富祥股份,300497,医药,121.5,5.65%,0.36%,23.94,6.88%,197,39.60%,18.05,4.92,32.60%,132.63,-8.40%,5.91年,3.91年,7.80%,10.40%,4.2,-0.06%,-0.66%,-0.18%,-3.68%,-3.88%,88.09,94.83,48.56,143.39,-15.30%,64%,<2%,16%,0.87,4.26,-1.9,AA-,4.30%,27
128,中信转债,113021,2019-03-19,中信银行,601998,金融,110.01,2.10%,-1.37%,6.4,1.75%,470,1.10%,7.45,0.78,-14.10%,85.91,28.10%,5.92年,无权,12.80%,11.00%,400,1.38%,0.81%,1.27%,无权,无权,无权,94.95,16.46,111.41,-1.30%,23%,15%,17%,0.42,0.71,0.15,AAA,4.00%,36
129,万信转2,123021,2019-03-25,万达信息,300168,计算机及应用,121.86,2.83%,2.56%,16.27,6.55%,140,9.70%,13.62,5.07,19.50%,119.46,2.00%,5.92年,3.92年,6.70%,8.00%,12,-0.51%,-1.04%,-0.61%,-3.88%,-4.05%,87.35,92.33,37.93,130.26,-6.40%,52%,10%,16%,0.82,1.89,-0.14,AA,4.40%,14
130,贵广转债,110052,2019-03-29,贵广网络,600996,传媒娱乐,132.11,11.70%,-3.00%,11.28,10.10%,689,34.40%,8.13,2.72,38.70%,138.75,-4.80%,5.93年,3.93年,13.60%,18.90%,16,-1.78%,-2.32%,-1.89%,-5.66%,-5.84%,88.56,94.07,54.05,148.12,-10.80%,41%,<2%,16%,0.87,3.28,-1.19,AA+,4.10%,23
131,浙商转债,113022,2019-03-28,浙商证券,601878,金融,114.01,3.78%,-3.19%,11.73,1.03%,536,13.70%,12.53,2.86,-6.40%,93.62,21.80%,5.95年,无权,9.00%,8.40%,35,-0.61%,-0.92%,-0.67%,无权,无权,无权,87.46,22.68,110.14,3.50%,50%,20%,18%,0.57,-0.08,1.22,AAA,4.00%,23
