,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
69,苏农转债,113516,2018-08-20,苏农银行,603323,金融,112.97,-1.25%,-0.34%,6.95,-2.25%,15,1.00%,6.34,0.94,9.60%,109.62,3.10%,转股中,5.26年,无权,11.30%,12.40%,12.9,0.45%,-0.08%,0.34%,无权,无权,无权,93.14,29,122.14,-7.50%,48%,<2%,18%,0.71,2.22,-0.62,AA+,4.30%,34
70,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,105.3,-1.50%,-0.86%,7.97,-3.51%,1.6,0.50%,8.15,2.28,-2.20%,97.79,7.70%,转股中,4.24年,2.24年,14.10%,13.80%,3.2,0.94%,0.52%,0.86%,-1.22%,-1.40%,91.01,89.36,20.24,109.6,-3.90%,64%,12%,18%,0.67,1.04,0.34,A+,5.00%,21
71,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,101.9,-1.07%,0.53%,11.48,-1.03%,8.2,1.90%,13.25,2.95,-13.40%,86.64,17.60%,转股中,5.25年,3.25年,12.40%,10.80%,4.2,2.77%,2.17%,2.65%,0.55%,0.33%,88.11,91.4,13.33,104.73,-2.70%,66%,15%,17%,0.52,0.6,0.45,AA,5.00%,57
72,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,107.574,-2.56%,2.02%,10.09,-0.69%,1.8,4.30%,9.26,5.08,9.00%,108.96,-1.30%,转股中,5.24年,3.24年,1.80%,1.90%,0.4,1.57%,1.00%,1.46%,-0.81%,-1.07%,89.85,92.37,28.71,121.08,-11.20%,77%,<2%,17%,0.78,2.82,-0.98,A+,4.70%,27
73,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,115.4,-0.29%,-0.91%,10.69,-1.47%,6.6,0.80%,9.38,2.42,14.00%,113.97,1.30%,转股中,5.24年,3.24年,10.60%,12.10%,7.5,-0.36%,-0.81%,-0.45%,-3.09%,-3.30%,89.86,90.97,32.37,123.34,-6.40%,66%,<2%,16%,0.81,1.92,-0.18,AA,4.40%,39
74,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,114.22,-2.38%,-1.64%,7.18,-5.03%,5.4,2.70%,6.47,1.06,11.00%,110.97,2.90%,转股中,5.22年,3.22年,4.50%,5.00%,1.7,-0.50%,-0.90%,-0.58%,-2.81%,-3.02%,89.55,88.86,32.77,121.63,-6.10%,40%,<2%,18%,0.8,1.73,-0.04,AA-,4.50%,25
75,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,101.97,-1.81%,-0.51%,5.54,-3.82%,3.4,1.60%,5.92,3.54,-6.40%,93.58,9.00%,转股中,4.22年,2.22年,10.00%,9.40%,2,2.17%,1.65%,2.07%,0.12%,-0.07%,90.71,90.39,16.73,107.13,-4.80%,70%,11%,18%,0.61,1.13,0.14,A+,5.20%,49
76,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,102.7,-2.84%,-0.85%,33.88,-5.65%,13,2.20%,34.96,1.99,-3.10%,96.91,6.00%,转股中,5.22年,2.72年,15.60%,15.10%,5.6,2.69%,2.07%,2.57%,0.20%,-0.02%,90.18,92.28,19.48,111.76,-8.10%,43%,<2%,17%,0.65,1.87,-0.43,AA-,4.90%,40
77,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,157.74,-10.40%,0.47%,10.91,-9.91%,28,15.50%,6.88,1.86,58.60%,158.58,-0.50%,转股中,5.21年,3.21年,1.10%,1.80%,1.1,-5.91%,-6.39%,-6.01%,-11.40%,-11.60%,91.24,94.56,64.01,158.58,-0.50%,52%,<2%,16%,1,1.11,0.89,AA,4.00%,16
78,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,101.05,0.14%,0.42%,8.86,1.96%,10,0.30%,12.4,4.49,-28.50%,71.45,41.40%,转股中,5.20年,3.20年,7.50%,5.40%,30,2.01%,1.58%,1.92%,0.52%,0.35%,88.15,88.39,5.78,94.17,7.30%,30%,29%,16%,0.29,-1.2,1.83,AA+,4.70%,42
79,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,128.34,5.21%,-0.73%,46.15,4.98%,217,35.10%,35.46,3.85,30.10%,130.15,-1.40%,转股中,5.20年,3.20年,5.00%,6.40%,4.9,-2.44%,-2.88%,-2.53%,-6.21%,-6.40%,90.17,91.46,45.82,137.28,-6.50%,51%,<2%,16%,0.9,2.11,-0.19,AA-,4.30%,25
80,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,101.544,-0.69%,-1.53%,11.15,-3.71%,2.4,0.50%,12.45,3.01,-10.40%,89.56,13.40%,转股中,5.18年,3.18年,10.80%,9.70%,4.3,2.18%,1.70%,2.08%,0.67%,0.44%,88.3,88.44,16.39,104.84,-3.10%,68%,11%,17%,0.6,0.74,0.48,AA-,5.00%,43
81,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,107.99,-2.76%,-0.06%,8.5,-3.95%,29,2.00%,7.92,0.84,7.30%,107.32,0.60%,转股中,5年59天,3年59天,23.10%,24.80%,13.4,1.01%,0.52%,0.91%,-1.11%,-1.34%,90.69,91.93,27.16,119.08,-9.30%,32%,<2%,17%,0.71,2.67,-0.98,AA+,4.30%,33
82,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,159.33,-12.10%,2.60%,11.61,-10.00%,71,30.40%,6.91,1.31,68.00%,168.02,-5.20%,转股中,5年58天,3年58天,1.70%,2.90%,1.4,-6.51%,-6.92%,-6.59%,-11.90%,-12.10%,90.96,92.5,81.12,173.62,-8.20%,42%,<2%,17%,0.95,2.75,-0.63,AA,4.10%,16
83,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,104.5,2.17%,1.85%,23.24,6.61%,7.6,2.10%,25.85,6.54,-10.10%,89.9,16.20%,转股中,5年51天,3年51天,4.70%,4.20%,3.6,1.58%,1.11%,1.49%,-0.26%,-0.47%,88.36,88.53,15.64,104.17,0.30%,57%,20%,16%,0.61,0.04,1.17,AA-,5.00%,34
84,再升转债,113510,2018-07-13,再升科技,603601,城市公用设施,101.8,0.49%,-0.83%,8.69,-1.25%,2,1.70%,11.32,4.52,-23.20%,76.77,32.60%,转股中,5年50天,1年50天,2.40%,1.90%,1.1,2.15%,1.66%,2.05%,-0.48%,-0.65%,93.98,85.24,12.89,98.12,3.70%,65%,23%,17%,0.27,-0.59,1.14,AA-,5.80%,34
85,华通转债,128040,2018-07-13,华通医药,2758,医药,105.71,-3.02%,0.03%,10.07,-5.18%,34,14.00%,11.45,3.97,-12.10%,87.95,20.20%,转股中,5年45天,3年45天,10.50%,9.30%,2.2,1.39%,0.91%,1.29%,-0.56%,-0.78%,88.4,88.46,16.04,104.5,1.20%,76%,21%,18%,0.58,-0.16,1.31,AA-,5.10%,66
86,三力转债,128039,2018-06-29,三 力 士,2224,机械装备制造,110,-1.08%,-1.09%,6.22,-2.81%,1.4,0.30%,5.84,2.21,6.50%,106.51,3.30%,转股中,5年39天,3年39天,10.70%,11.40%,4.6,0.11%,-0.28%,0.03%,-1.90%,-2.10%,89.4,88.4,28.19,116.59,-5.70%,37%,<2%,17%,0.77,1.62,0,AA-,4.60%,21
87,新泉转债,113509,2018-06-22,新泉股份,603179,汽车,101,-2.49%,-0.11%,16.35,-4.83%,13,2.80%,18.89,2.82,-13.40%,86.55,16.70%,转股中,5年35天,3年35天,12.10%,10.50%,4.5,1.93%,1.51%,1.84%,0.79%,0.57%,88.7,87.4,15,102.4,-1.40%,54%,16%,17%,0.54,0.46,0.63,AA,4.90%,33
88,新凤转债,113508,2018-05-16,新凤鸣,603225,服装纺织,101.4,0.56%,-2.89%,13.5,-5.33%,20,0.90%,16.83,2.52,-19.80%,80.21,26.40%,转股中,4.99年,2.99年,13.40%,10.70%,21.5,2.20%,1.71%,2.10%,0.59%,0.39%,88.32,88.29,9.83,98.12,3.30%,55%,17%,16%,0.44,-0.55,1.44,AA,5.10%,37
89,天马转债,113507,2018-05-07,天马科技,603668,农业,115.31,-4.31%,1.35%,8.58,-3.60%,0.7,0.50%,7.37,2.47,16.40%,116.42,-1.00%,转股中,4.96年,2.96年,4.40%,5.10%,1.2,-0.43%,-0.90%,-0.53%,-3.45%,-3.65%,90.37,91.38,34.21,125.59,-8.20%,53%,<2%,17%,0.82,2.31,-0.49,AA-,4.40%,19
90,金农转债,128036,2018-04-02,金新农,2548,农业,136.002,-13.40%,4.14%,13.72,-9.97%,90,26.60%,9.62,3.07,42.60%,142.62,-4.60%,转股中,4.86年,2.86年,4.00%,5.70%,2.3,-4.18%,-4.56%,-4.26%,-8.72%,-8.91%,91.43,91.21,57.59,148.8,-8.60%,39%,<2%,17%,0.93,2.73,-0.65,AA-,4.20%,51
91,利欧转债!,128038,2018-04-19,利欧股份,2131,传媒娱乐,123.966,4.17%,2.76%,2.16,6.93%,249,90.00%,1.72,1.15,25.60%,125.58,-1.30%,转股中,4.90年,2.90年,1.60%,2.00%,2.3,-1.76%,-2.25%,-1.86%,-5.82%,-6.01%,91.69,94.24,31.34,125.58,-1.30%,80%,70%,16%,1,1.27,0.74,AA,4.00%,54
92,岩土转债,128037,2018-04-25,中化岩土,2542,建筑,94.805,-0.21%,-0.18%,4.85,-2.81%,6.6,1.20%,8.03,4.03,-39.60%,60.4,57.00%,转股中,4.88年,2.88年,6.80%,4.10%,6,3.70%,3.19%,3.59%,2.88%,2.66%,87.31,86.4,3.27,89.68,5.70%,54%,27%,16%,0.14,-1.09,1.38,AA,5.70%,70
93,敖东转债,127006,2018-05-11,吉林敖东,623,金融,103.409,0.12%,-0.56%,17.88,-0.89%,12,0.50%,20.82,1.18,-14.10%,85.88,20.40%,转股中,4.87年,2.87年,11.60%,10.00%,24.1,0.98%,0.66%,0.92%,-0.43%,-0.56%,89.33,87.68,12.76,100.44,3.00%,31%,20%,16%,0.49,-0.23,1.21,AA+,4.50%,42
94,长证转债,127005,2018-04-11,长江证券,783,金融,112.888,0.08%,-3.34%,7.45,-5.34%,139,2.40%,7.45,1.61,0.00%,100,12.90%,转股中,4.87年,无权,12.10%,12.10%,50,-0.60%,-0.96%,-0.67%,无权,无权,无权,90.94,22.31,113.25,-0.30%,31%,13%,18%,0.61,0.69,0.55,AAA,4.00%,34
95,星源转债,123009,2018-04-10,星源材质,300568,汽车,105.6,-3.74%,2.56%,28.19,-1.64%,46,9.00%,27.49,3.5,2.50%,102.55,3.00%,转股中,4.86年,2.86年,8.90%,9.10%,4.8,0.92%,0.52%,0.84%,-0.81%,-1.01%,90.14,89.13,24.3,113.43,-6.90%,64%,11%,17%,0.72,1.89,-0.33,AA,4.60%,12
96,杭电转债,113505,2018-03-27,杭电股份,603618,能源电力,102.48,-2.30%,-1.97%,6.55,-7.49%,3.4,0.40%,7.29,2.38,-10.20%,89.85,14.10%,转股中,4.85年,2.85年,17.30%,15.50%,7.8,2.03%,1.54%,1.93%,0.27%,0.05%,89.62,89.98,14.4,104.38,-1.80%,42%,11%,16%,0.57,0.58,0.58,AA,4.90%,45
97,艾华转债,113504,2018-03-23,艾华集团,603989,电子,105.08,0.11%,-0.34%,18.82,-0.42%,6.2,0.90%,21.73,4.48,-13.40%,86.61,21.30%,转股中,4.84年,2.84年,9.40%,8.20%,6.9,1.12%,0.70%,1.04%,-0.57%,-0.78%,89.48,88.15,13.42,101.57,3.50%,40%,21%,16%,0.53,-0.48,1.56,AA,4.90%,7
98,玲珑转债,113019,2018-03-22,玲珑轮胎,601966,汽车,108,-0.81%,0.78%,17.17,-0.06%,21,0.90%,18.84,2.32,-8.90%,91.14,18.50%,转股中,3.84年,1.84年,9.70%,8.80%,20,1.20%,0.58%,1.08%,-2.94%,-3.10%,93.14,95.54,10.6,106.14,1.80%,34%,21%,16%,0.47,-0.01,0.96,AA+,4.50%,22
99,大族转债,128035,2018-03-05,大族激光,2008,电子,103.789,0.10%,-0.23%,37.6,-0.61%,17,0.70%,52.5,7.03,-28.40%,71.62,44.90%,转股中,4.77年,2.77年,5.70%,4.10%,23,0.93%,0.59%,0.86%,0.33%,0.02%,91.43,87.01,7.5,94.51,9.80%,39%,32%,16%,0.22,-1.64,2.19,AA+,4.80%,22
100,无锡转债,110043,2018-03-14,无锡银行,600908,金融,105.63,0.25%,-0.65%,6.37,-0.62%,31,1.00%,6.7,1.21,-4.90%,95.07,11.10%,转股中,4.75年,无权,25.50%,24.20%,30,-0.05%,-0.27%,-0.09%,无权,无权,无权,86.35,20.68,107.02,-1.30%,46%,16%,18%,0.65,0.73,0.58,AA+,4.40%,60
101,江银转债,128034,2018-02-14,江阴银行,2807,金融,109.789,-0.69%,-0.16%,5.05,-1.17%,21,1.10%,4.68,0.8,7.90%,107.91,1.70%,转股中,4.74年,无权,16.00%,17.30%,17.6,-0.04%,-0.41%,-0.11%,无权,无权,无权,90.13,27.85,117.98,-6.90%,50%,<2%,18%,0.73,2.11,-0.51,AA+,4.30%,61
102,常熟转债!,113018,2018-02-06,常熟银行,601128,金融,138.54,2.50%,0.71%,8.03,3.21%,62,6.60%,5.76,1,39.40%,139.41,-0.60%,转股中,4.72年,无权,3.40%,4.80%,6.9,-4.90%,-5.25%,-4.97%,无权,无权,无权,91.32,48.09,139.41,-0.60%,42%,42%,18%,1,1.13,0.88,AA+,4.00%,30
103,道氏转债,123007,2018-01-26,道氏技术,300409,建筑,111.131,-3.78%,-0.98%,16.13,-6.22%,4.8,1.40%,15.2,3.02,6.10%,106.12,4.70%,转股中,4.66年,2.66年,4.10%,4.40%,3,0.17%,-0.30%,0.08%,-2.50%,-2.73%,91.27,91.27,25.02,116.28,-4.40%,77%,<2%,16%,0.77,1.35,0.23,AA-,4.60%,16
104,迪龙转债,128033,2018-01-29,雪迪龙,2658,城市公用设施,100.85,-0.63%,-1.04%,8.09,-3.00%,6,1.10%,9.03,2.71,-10.40%,89.59,12.60%,转股中,4.66年,2.66年,10.60%,9.50%,5.2,1.98%,1.55%,1.89%,0.77%,0.56%,90.15,88.68,15.48,104.16,-3.20%,38%,12%,17%,0.56,0.87,0.28,AA,4.90%,58
105,吉视转债,113017,2018-01-15,吉视传媒,601929,传媒娱乐,101.13,-1.97%,-1.58%,2.59,-7.17%,10,0.60%,2.96,1.35,-12.50%,87.5,15.60%,转股中,4.66年,2.66年,19.30%,16.90%,15.6,1.91%,1.49%,1.83%,0.67%,0.46%,91.06,90.15,12.63,102.79,-1.60%,28%,12%,16%,0.49,0.69,0.32,AA+,4.50%,33
106,航电转债,110042,2018-01-15,中航电子,600372,航空航天,116.14,-0.62%,-2.35%,15.25,-4.27%,8.9,0.30%,14.23,3.51,7.20%,107.17,8.40%,转股中,4.66年,2.66年,8.90%,9.60%,24,-1.22%,-1.60%,-1.30%,-4.10%,-4.31%,92.56,91.8,25.45,117.25,-0.90%,35%,10%,16%,0.69,0.93,0.49,AAA,4.00%,15
107,蒙电转债,110041,2018-01-09,内蒙华电,600863,能源电力,114,0.88%,-0.88%,3.2,0.00%,31,1.50%,2.92,1.58,9.60%,109.59,4.00%,转股中,4.65年,2.65年,10.10%,11.00%,18.7,-0.60%,-1.03%,-0.69%,-3.44%,-3.66%,92.68,92.76,26.75,119.51,-4.60%,22%,<2%,16%,0.71,1.74,-0.21,AAA,4.00%,22
108,双环转债,128032,2018-01-25,双环传动,2472,机械装备制造,98.3,-0.91%,0.19%,6.26,-5.15%,6.1,0.60%,9.99,2.04,-37.30%,62.66,56.90%,转股中,4.66年,2.66年,23.30%,14.60%,10,2.66%,2.21%,2.57%,1.79%,1.55%,88.4,85.95,4.64,90.59,8.50%,53%,31%,16%,0.14,-1.55,1.9,AA,5.70%,18
109,天康转债,128030,2018-01-29,天康生物,2100,农业,125.499,-4.51%,-3.79%,9.68,-9.95%,54,5.90%,8.15,2.48,18.80%,118.77,5.70%,转股中,4.65年,2.65年,7.70%,9.10%,7.1,-2.31%,-2.79%,-2.41%,-6.73%,-6.93%,91.77,92.97,33.94,126.91,-1.10%,32%,<2%,16%,0.83,0.85,0.83,AA,4.30%,18
110,太阳转债,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,105.1,1.25%,-1.17%,7.02,0.29%,13,1.10%,8.75,1.84,-19.80%,80.23,31.00%,转股中,3.65年,1.65年,6.60%,5.30%,12,0.83%,0.40%,0.75%,-1.93%,-2.08%,93.38,91.76,6.66,98.42,6.80%,37%,27%,16%,0.3,-1.04,1.68,AA+,4.70%,9
111,赣锋转债,128028,2018-01-19,赣锋锂业,2460,有色金属,98.174,-1.83%,1.25%,24.3,-6.83%,13,1.40%,42.58,7.26,-42.90%,57.07,72.00%,转股中,4.64年,2.64年,2.90%,1.70%,9.3,2.48%,2.07%,2.40%,1.57%,1.39%,87.54,84.74,4.23,88.97,10.30%,70%,39%,17%,0.08,-1.87,2.15,AA,5.80%,22
112,东财转债!,123006,2018-01-29,东方财富,300059,金融,146.25,-8.48%,-0.10%,16.63,-8.58%,324,20.70%,11.36,4.06,46.40%,146.39,-0.10%,转股中,4.64年,2.64年,1.10%,1.70%,10.3,-5.93%,-6.31%,-6.00%,-11.90%,-12.00%,91.64,92.33,54.06,146.39,-0.10%,57%,<2%,17%,1,1.02,0.98,AA,4.00%,24
113,铁汉转债,123004,2018-01-26,铁汉生态,300197,城市公用设施,105.3,-3.14%,-1.36%,4.01,-6.31%,9.5,1.90%,3.99,1.43,0.50%,100.5,4.80%,转股中,4.64年,2.64年,5.10%,5.10%,4.8,1.02%,0.60%,0.94%,-0.77%,-0.98%,91,89.99,20.57,110.56,-4.80%,68%,<2%,15%,0.71,1.41,0.08,AA,4.60%,51
114,崇达转债,128027,2018-01-22,崇达技术,2815,电子,112.3,-5.27%,-2.47%,15.98,-10.00%,33,3.70%,14.75,4.45,8.30%,108.34,3.70%,转股中,4.63年,2.63年,5.80%,6.30%,7.8,-0.30%,-0.72%,-0.38%,-2.97%,-3.19%,91.54,90.92,26.89,117.81,-4.70%,62%,<2%,16%,0.77,1.5,0.11,AA,4.50%,12
115,泰晶转债,113503,2018-01-02,泰晶科技,603738,电子,102.82,-3.11%,1.27%,15.96,-3.39%,4.3,1.90%,17.99,4.76,-11.30%,88.72,15.90%,转股中,4.63年,2.63年,8.50%,7.50%,2.2,2.08%,1.56%,1.98%,0.20%,-0.04%,90.53,90.82,13.05,103.86,-1.00%,62%,17%,16%,0.54,0.41,0.68,AA,4.90%,39
116,众兴转债,128026,2018-01-03,众兴菌业,2772,农业,94.58,-1.13%,0.25%,7.63,-4.74%,7.9,0.90%,11.64,1.71,-34.50%,65.55,44.30%,转股中,4.62年,2.62年,32.80%,21.50%,9.2,3.58%,3.11%,3.48%,3.28%,3.02%,87.94,85.07,5.62,90.69,4.30%,53%,24%,16%,0.19,-0.84,1.23,AA-,6.00%,46
117,蓝思转债,123003,2018-01-17,蓝思科技,300433,电子,100.589,-1.10%,-1.21%,8.05,-7.04%,20,0.40%,10.46,2.56,-23.00%,76.96,30.70%,转股中,4.61年,2.61年,15.20%,11.70%,48,2.06%,1.63%,1.97%,0.88%,0.66%,90.88,89.72,7.59,97.3,3.40%,87%,19%,16%,0.33,-0.45,1.11,AA+,4.70%,43
118,特一转债,128025,2017-12-28,特一药业,2728,医药,107.35,-2.11%,-0.11%,16.1,-3.01%,4.4,1.20%,15.45,3.24,4.20%,104.21,3.00%,转股中,4.60年,2.60年,10.50%,10.90%,3.4,0.60%,0.18%,0.52%,-1.48%,-1.69%,90.95,89.82,24.78,114.6,-6.30%,36%,<2%,17%,0.74,1.75,-0.17,AA-,4.70%,30
119,宁行转债,128024,2018-01-12,宁波银行,2142,金融,125.9,2.11%,-0.28%,22.7,2.25%,288,3.40%,18.01,1.34,26.00%,126.04,-0.10%,转股中,4.60年,无权,5.80%,7.30%,68.4,-3.13%,-3.47%,-3.20%,无权,无权,无权,91.27,42.16,133.43,-5.60%,30%,<2%,18%,0.81,2.07,-0.31,AAA,4.00%,36
120,亚太转债,128023,2017-12-26,亚太股份,2284,汽车,94.1,-0.72%,0.37%,5.38,-6.43%,5.2,0.60%,10.34,2.9,-48.00%,52.03,80.90%,转股中,4.60年,2.60年,25.20%,13.10%,10,4.10%,3.56%,3.99%,3.46%,3.21%,88.29,87.14,2.24,89.38,5.30%,37%,32%,17%,0.05,-1,1.11,AA,5.90%,39
121,众信转债,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,103.137,-3.61%,1.75%,6.44,-4.31%,2.2,0.30%,7.92,3.08,-18.70%,81.31,26.80%,转股中,4.59年,2.59年,12.30%,10.00%,7,1.50%,1.07%,1.41%,-0.03%,-0.25%,89.86,88.03,11.06,99.09,4.10%,57%,26%,17%,0.43,-0.68,1.57,AA,5.10%,10
122,兄弟转债,128021,2017-12-27,兄弟科技,2562,医药,105.378,-5.41%,-1.64%,5.4,-10.00%,15,2.70%,5.35,2.21,0.90%,100.93,4.40%,转股中,4.58年,2.58年,10.80%,10.90%,5.1,1.02%,0.60%,0.93%,-0.82%,-1.03%,91.18,90.14,21.44,111.58,-5.60%,68%,<2%,16%,0.7,1.58,-0.08,AA,4.60%,24
123,国祯转债,123002,2017-12-25,国祯环保,300388,城市公用设施,117.1,-2.09%,-0.53%,10.12,-3.16%,9.7,1.50%,8.72,2.2,16.10%,116.06,0.90%,转股中,4.57年,2.57年,9.60%,11.10%,5.3,-1.32%,-1.73%,-1.40%,-4.60%,-4.80%,91.82,91.16,32.62,123.78,-5.40%,51%,<2%,16%,0.83,1.79,-0.04,AA,4.30%,9
124,生益转债,110040,2017-12-11,生益科技,600183,电子,116.99,-0.76%,-3.73%,12.98,-5.81%,27,1.30%,11.62,3.87,11.70%,111.7,4.70%,转股中,4.57年,无权,6.40%,7.20%,17.7,-1.30%,-1.71%,-1.38%,无权,无权,无权,91.6,28.77,120.38,-2.80%,46%,<2%,16%,0.77,1.23,0.36,AA+,4.20%,10
125,水晶转债,128020,2017-12-12,水晶光电,2273,电子,104.82,-1.16%,-1.33%,12.75,-6.18%,2.7,0.20%,16,3.7,-20.30%,79.69,31.50%,转股中,4.55年,2.55年,10.70%,8.50%,11.8,1.41%,0.93%,1.31%,-0.82%,-1.00%,89.42,88.95,8.52,97.47,7.50%,51%,25%,16%,0.4,-1.31,2.2,AA,5.20%,15
126,济川转债,110038,2017-11-29,济川药业,600566,医药,109.8,-0.99%,0.99%,35.81,0.00%,1.7,0.20%,40.04,5.56,-10.60%,89.44,22.80%,转股中,3.54年,1.54年,2.20%,1.90%,6.3,-0.26%,-0.72%,-0.35%,-4.48%,-4.65%,93.55,91.91,10.05,101.95,7.70%,36%,30%,15%,0.53,-1.21,2.35,AA,4.90%,13
127,嘉澳转债,113502,2017-11-27,嘉澳环保,603822,城市公用设施,96.99,-0.55%,0.07%,25.61,-5.85%,1.5,0.90%,45.27,4.65,-43.40%,56.57,71.40%,转股中,4.53年,2.53年,9.80%,5.60%,1.9,3.48%,2.93%,3.37%,2.42%,2.16%,87.83,86.12,3.58,89.7,8.10%,58%,34%,17%,0.08,-1.52,1.74,AA-,6.30%,45
128,久立转2,128019,2017-12-01,久立特材,2318,石油天然气化工,105.3,0.29%,-0.54%,7.39,-0.40%,5.8,0.50%,7.92,2.24,-6.70%,93.31,12.90%,转股中,4.53年,2.53年,16.70%,15.60%,10.4,1.05%,0.62%,0.96%,-0.80%,-1.02%,90.91,89.55,17.21,106.76,-1.40%,34%,16%,17%,0.6,0.55,0.66,AA,4.80%,13
129,时达转债,128018,2017-12-04,新时达,2527,机械装备制造,99.065,-1.15%,-0.44%,6.39,-3.18%,5.5,0.60%,7.45,1.62,-14.20%,85.77,15.50%,转股中,4.52年,2.52年,22.20%,19.00%,8.8,2.56%,2.09%,2.47%,1.58%,1.34%,90.7,89.26,12.17,101.43,-2.30%,35%,13%,16%,0.5,0.66,0.36,AA,5.00%,48
130,小康转债,113016,2017-11-21,小康股份,601127,汽车,99.41,-0.55%,-0.03%,14.92,-1.13%,2.2,0.30%,17.2,3.27,-13.30%,86.74,14.60%,转股中,4.52年,2.52年,6.20%,5.40%,8.8,2.48%,2.02%,2.38%,1.45%,1.20%,90.76,89.36,12.65,102.01,-2.50%,40%,14%,16%,0.51,0.73,0.32,AA,5.00%,36
131,隆基转债,113015,2017-11-20,隆基股份,601012,能源电力,123.07,-0.60%,0.63%,22.7,0.04%,93,2.70%,18.76,3.51,21.00%,121,1.70%,转股中,4.51年,2.51年,4.40%,5.30%,28,-2.44%,-2.85%,-2.52%,-6.46%,-6.66%,92.46,92.06,36.19,128.25,-4.00%,48%,<2%,16%,0.83,1.6,0.13,AA+,4.20%,10
132,金禾转债,128017,2017-11-27,金禾实业,2597,石油天然气化工,105.81,-1.26%,-0.87%,18.89,-4.84%,5.1,0.80%,22.96,3.41,-17.70%,82.27,28.60%,转股中,4.51年,2.51年,5.70%,4.70%,6,0.94%,0.51%,0.86%,-0.99%,-1.21%,90.27,88.45,11.29,99.74,6.10%,36%,25%,17%,0.44,-1.05,1.98,AA,5.10%,18
133,林洋转债,113014,2017-11-13,林洋能源,601222,能源电力,99,-0.81%,0.44%,5.24,-4.03%,45,1.50%,8.76,1.64,-40.20%,59.82,65.50%,转股中,4.49年,2.49年,32.40%,19.40%,30,2.59%,2.12%,2.50%,1.62%,1.38%,88.99,86.39,4.13,90.52,9.40%,83%,36%,16%,0.09,-1.68,1.94,AA,5.80%,16
134,雨虹转债,128016,2017-10-20,东方雨虹,2271,建筑,106.66,-0.69%,0.03%,18.98,-1.56%,18,0.90%,22.63,4.42,-16.10%,83.87,27.20%,转股中,4.41年,2.41年,6.50%,5.40%,18.4,0.78%,0.34%,0.69%,-1.34%,-1.57%,91.94,90.91,10.15,101.06,5.50%,51%,25%,16%,0.43,-0.79,1.67,AA+,4.60%,9
135,国君转债,113013,2017-07-24,国泰君安,601211,金融,113.02,-0.31%,-0.84%,18.92,-2.07%,70,0.90%,19.67,1.53,-3.80%,96.19,17.50%,转股中,4.19年,无权,4.20%,4.00%,70,-0.70%,-1.13%,-0.79%,无权,无权,无权,93.5,16.62,110.12,2.60%,26%,21%,17%,0.56,0.08,1.04,AAA,4.00%,21
136,久其转债,128015,2017-07-18,久其软件,2279,计算机及应用,102.117,-1.75%,-1.75%,7.77,-8.70%,4.1,0.50%,9.48,3.43,-18.00%,81.96,24.60%,转股中,4年39天,2年39天,14.10%,11.60%,7.8,2.39%,1.82%,2.27%,0.40%,0.14%,91.94,91.6,9.06,100.66,1.40%,70%,16%,17%,0.4,-0.16,0.96,AA,5.20%,40
137,模塑转债,127004,2017-08-16,模塑科技,700,汽车,95.08,-0.21%,0.11%,3.98,-2.45%,4.9,0.60%,7.72,2.65,-48.40%,51.55,84.40%,转股中,4年33天,2年33天,24.90%,12.80%,8.2,4.88%,4.16%,4.73%,3.88%,3.55%,91.04,91.4,0.8,92.2,3.10%,53%,30%,17%,0.04,-0.59,0.66,AA,5.90%,73
138,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,97.712,-1.26%,0.38%,9.57,-3.92%,2.2,0.70%,13.53,3.19,-29.30%,70.73,38.10%,转股中,3.97年,1.97年,10.60%,7.50%,3.4,3.64%,3.04%,3.52%,2.42%,2.16%,90.97,89.71,5.26,94.97,2.90%,60%,24%,17%,0.23,-0.56,1.01,AA-,5.90%,49
