,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展/上市日,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,P/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
71,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,109.08,-1.00%,1.18%,22.37,0.31%,9.4,2.40%,25.85,5.72,-13.50%,86.54,26.00%,5.24年,3.24年,4.90%,4.20%,3.6,0.71%,0.25%,0.62%,-1.51%,-1.71%,87.63,87.64,15.47,103.11,5.80%,58%,27%,16%,0.56,-1.05,2.24,AA-,5.10%,42
72,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,175.52,-7.31%,-1.29%,12.28,-9.04%,399,85.90%,6.91,2.33,77.70%,177.71,-1.20%,5.26年,3.26年,3.10%,5.50%,2.6,-8.12%,-8.52%,-8.20%,-13.90%,-14.00%,90.62,92.16,92.39,184.55,-4.90%,40%,<2%,17%,0.95,1.96,0.04,AA,4.10%,13
73,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,124.5,-5.25%,0.85%,9.92,-5.34%,131,7.50%,7.92,1.05,25.30%,125.25,-0.60%,5.26年,3.26年,21.80%,27.30%,13.8,-1.76%,-2.22%,-1.85%,-5.15%,-5.36%,90.64,92.04,43.5,135.55,-8.10%,32%,<2%,17%,0.82,2.54,-0.68,AA+,4.20%,37
74,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,110,-0.11%,-1.34%,11.52,-2.95%,21,4.40%,14.3,3.09,-19.40%,80.56,36.50%,5.28年,3.28年,10.50%,8.50%,4.3,0.57%,0.11%,0.48%,-1.69%,-1.89%,87.13,86.88,13.23,100.11,9.90%,68%,30%,17%,0.49,-1.84,3.01,AA-,5.30%,35
75,景旺转债,113512,2018-07-24,景旺电子,603228,电子,126.99,-1.42%,-0.06%,63.29,-1.71%,12,1.30%,49.85,6.98,27.00%,126.96,0.00%,5.28年,3.28年,2.60%,3.30%,6.8,-2.18%,-2.62%,-2.26%,-5.74%,-5.93%,90.03,91.3,44.77,136.07,-6.70%,38%,<2%,16%,0.87,2.12,-0.25,AA,4.30%,10
76,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,115.49,-0.26%,0.77%,38,0.66%,5.5,1.00%,35.46,4.49,7.20%,107.16,7.80%,5.30年,3.30年,6.10%,6.50%,5,-0.40%,-0.85%,-0.49%,-3.11%,-3.30%,88.92,89.73,29.06,118.79,-2.80%,51%,14%,16%,0.78,0.95,0.63,AA-,4.60%,15
77,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,107.57,-0.12%,-0.77%,9.59,-2.34%,11,0.30%,12.4,3.71,-22.70%,77.34,39.10%,5.30年,3.30年,7.00%,5.40%,30,0.75%,0.34%,0.67%,-1.31%,-1.47%,88.04,88.41,9.69,98.1,9.60%,30%,29%,16%,0.38,-1.59,2.47,AA+,4.60%,37
78,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,152.11,4.98%,-0.41%,10.51,4.79%,200,68.40%,6.88,2.84,52.80%,152.76,-0.40%,5.31年,3.31年,2.20%,3.40%,2,-5.15%,-5.62%,-5.24%,-10.20%,-10.40%,90.62,93.78,65.97,159.75,-4.80%,53%,<2%,16%,0.95,2.01,0,AA,4.10%,23
79,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,114.52,-0.01%,0.03%,38.4,0.03%,5.5,0.90%,34.96,2.22,9.80%,109.84,4.30%,5.31年,2.82年,13.80%,15.20%,5.6,0.49%,-0.10%,0.37%,-3.46%,-3.67%,90.43,93.04,29.91,122.95,-6.90%,44%,<2%,17%,0.76,1.8,-0.18,AA-,4.60%,48
80,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,109.41,-1.17%,-0.09%,6.03,-1.79%,7.3,3.30%,5.92,3.86,1.90%,101.86,7.40%,4.32年,2.32年,9.20%,9.40%,2,0.45%,-0.04%,0.35%,-2.70%,-2.87%,90.89,91.02,23.61,114.63,-4.60%,71%,12%,18%,0.71,1.17,0.28,A+,4.90%,58
81,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,126.341,1.89%,-0.39%,8.24,1.73%,87,19.10%,6.47,1.36,27.40%,127.36,-0.80%,5.32年,3.32年,8.40%,10.70%,3.7,-2.37%,-2.75%,-2.45%,-5.49%,-5.68%,89.66,89.21,47.79,137.01,-7.80%,45%,<2%,18%,0.86,2.32,-0.42,AA-,4.30%,35
82,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,117.79,-0.64%,-0.26%,10.4,-1.14%,1.8,0.20%,9.38,2.81,10.90%,110.87,6.20%,5.34年,3.34年,12.20%,13.60%,8.4,-0.74%,-1.18%,-0.83%,-3.58%,-3.78%,89.35,90.37,31.73,122.1,-3.50%,67%,10%,16%,0.79,1.22,0.4,AA,4.40%,37
83,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,127.652,-4.56%,1.86%,11.87,-3.10%,34,60.30%,9.26,6.47,28.20%,128.19,-0.40%,5.34年,3.34年,1.80%,2.30%,0.4,-1.74%,-2.27%,-1.84%,-5.58%,-5.81%,90.23,93.16,46.17,139.33,-8.40%,78%,<2%,17%,0.87,2.39,-0.48,A+,4.40%,35
84,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,111,-0.54%,0.30%,12.79,-0.39%,4.6,1.00%,13.25,2.84,-3.50%,96.53,15.00%,5.35年,3.35年,11.20%,10.80%,4.2,1.06%,0.48%,0.94%,-1.91%,-2.11%,88.28,91.89,20.94,112.83,-1.60%,67%,16%,17%,0.63,0.5,0.75,AA,4.70%,54
85,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,112.199,-2.34%,-1.12%,8.57,-4.67%,5.7,1.40%,8.15,2.42,5.20%,105.15,6.70%,4.34年,2.34年,14.80%,15.50%,3.5,-0.57%,-0.97%,-0.65%,-3.66%,-3.82%,91.05,89.73,26.82,116.54,-3.70%,64%,<2%,18%,0.74,1.11,0.4,A+,4.80%,21
86,吴银转债,113516,2018-08-20,吴江银行,603323,金融,124.85,-1.38%,-0.78%,7.65,-2.80%,29,1.70%,6.34,1.24,20.70%,120.66,3.50%,5.35年,无权,10.60%,12.80%,13.2,-1.46%,-1.96%,-1.56%,无权,无权,无权,93.07,39.44,132.51,-5.80%,49%,<2%,18%,0.77,1.89,-0.23,AA+,4.20%,38
87,东音转债,128043,2018-08-27,东音股份,2793,机械装备制造,117.359,0.55%,1.44%,13.36,2.45%,39,11.90%,11.43,3.16,16.90%,116.89,0.40%,5.35年,3.35年,10.50%,12.20%,2.8,-0.30%,-0.82%,-0.41%,-3.45%,-3.65%,89.16,91.83,36.76,128.59,-8.70%,69%,<2%,17%,0.81,2.37,-0.56,AA-,4.50%,31
88,曙光转债,113517,2018-08-23,中科曙光,603019,计算机及应用,129.97,0.53%,5.63%,66.04,7.03%,256,17.70%,51.28,11.62,28.80%,128.78,0.90%,5.37年,3.37年,2.60%,3.40%,11.2,-2.57%,-3.00%,-2.66%,-6.22%,-6.41%,89.74,91.02,46.67,137.69,-5.60%,60%,17%,16%,0.88,1.89,-0.04,AA,4.20%,6
89,蓝盾转债,123015,2018-09-13,蓝盾股份,300297,计算机及应用,126,-0.08%,0.08%,7.37,0.00%,45,13.70%,5.82,2.07,26.60%,126.63,-0.50%,5.38年,3.38年,2.90%,3.70%,2.6,-1.99%,-2.42%,-2.08%,-5.36%,-5.55%,89.64,90.91,45.01,135.92,-7.30%,37%,<2%,16%,0.87,2.27,-0.37,AA,4.30%,50
90,岭南转债,128044,2018-09-04,岭南股份,2717,城市公用设施,116,-1.36%,1.68%,10.06,0.40%,14,1.80%,8.96,2.44,12.30%,112.28,3.30%,5.39年,3.39年,6.40%,7.20%,6.6,-0.64%,-1.05%,-0.73%,-3.16%,-3.34%,89.06,89.34,33.54,122.89,-5.60%,68%,<2%,16%,0.8,1.71,-0.01,AA,4.40%,21
91,机电转债,128045,2018-09-14,中航机电,2013,航空航天,120.18,1.19%,1.10%,8.14,3.30%,44,1.80%,7.66,3.31,6.30%,106.27,13.10%,5.42年,3.42年,7.10%,7.60%,21,-1.65%,-1.98%,-1.71%,-4.11%,-4.28%,90.01,89.27,29.02,118.29,1.60%,57%,22%,16%,0.69,0.41,0.98,AAA,4.00%,10
92,顾家转债,113518,2018-10-09,顾家家居,603816,其他,120.67,0.48%,1.04%,58.6,1.93%,13,1.00%,52.2,5.92,12.30%,112.26,7.50%,5.47年,3.47年,4.40%,4.90%,11,-0.84%,-1.34%,-0.94%,-4.10%,-4.28%,88.85,91.45,32.2,123.65,-2.40%,39%,15%,16%,0.79,0.96,0.63,AA,4.40%,8
93,利尔转债,128046,2018-11-09,利尔化学,2258,石油天然气化工,111.5,-0.71%,-1.30%,15.71,-3.86%,0.3,0.00%,18.82,2.79,-16.50%,83.48,33.60%,5.56年,3.56年,10.30%,8.60%,8.5,0.29%,-0.14%,0.21%,-1.92%,-2.11%,86.83,87.04,14.27,101.31,10.10%,61%,29%,16%,0.52,-1.79,3.02,AA,5.00%,15
94,光电转债,128047,2018-12-07,中航光电,2179,机械装备制造,119.523,0.27%,-0.13%,42.4,0.19%,12,0.80%,40.26,5.8,5.30%,105.32,13.50%,5.61年,3.61年,3.90%,4.10%,13,-1.49%,-1.81%,-1.56%,-3.76%,-3.93%,88.47,87.34,29.53,116.87,2.30%,34%,21%,16%,0.73,0.12,1.33,AA+,4.30%,10
95,长久转债,113519,2018-11-30,长久物流,603569,交通运输,121,-3.88%,-1.38%,14.91,-6.46%,89,10.40%,11.99,3.72,24.40%,124.35,-2.70%,5.62年,3.62年,8.40%,10.40%,7,-0.06%,-0.69%,-0.19%,-3.94%,-4.13%,88.69,95.27,40.41,135.69,-10.80%,52%,<2%,17%,0.81,2.99,-1.05,AA,4.40%,23
96,洲明转债,123016,2018-12-03,洲明科技,300232,电子,147.001,4.26%,-1.53%,14.4,2.93%,34,4.30%,9.45,5.21,52.40%,152.38,-3.50%,5.62年,3.62年,5.00%,7.60%,5.5,-4.24%,-4.70%,-4.33%,-8.75%,-8.94%,89.52,92.5,67.66,160.16,-8.20%,69%,<2%,16%,0.93,2.65,-0.58,AA-,4.20%,19
97,百合转债,113520,2018-11-26,梦百合,603313,其他,148.91,3.89%,-1.11%,28.92,2.99%,12,1.60%,19.03,4.24,52.00%,151.97,-2.00%,5.62年,3.62年,7.30%,11.10%,5.1,-4.47%,-4.93%,-4.56%,-9.11%,-9.28%,89.23,92.33,68.08,160.42,-7.20%,41%,<2%,16%,0.93,2.38,-0.36,AA-,4.20%,17
98,张行转债,128048,2018-11-29,张家港行,2839,金融,117.55,-2.85%,0.85%,6.83,-2.71%,110,3.70%,6.06,1.38,12.70%,112.71,4.30%,5.63年,无权,20.30%,22.80%,25,-0.51%,-0.96%,-0.60%,无权,无权,无权,90.77,34.55,125.32,-6.20%,57%,<2%,18%,0.74,1.92,-0.31,AA+,4.30%,37
99,科森转债,113521,2018-12-07,科森科技,603626,通信互联网,113.96,-1.78%,-0.36%,10.08,-2.80%,8.3,1.20%,8.95,2.39,12.60%,112.63,1.20%,5.64年,3.64年,14.60%,16.40%,6.1,0.27%,-0.22%,0.17%,-2.39%,-2.58%,88.23,90.86,35.48,126.34,-9.80%,64%,<2%,18%,0.77,2.61,-0.84,AA,4.50%,75
100,特发转债,127008,2018-12-25,特发信息,70,通信互联网,183.5,0.87%,1.06%,15.5,1.97%,706,92.70%,6.78,4.58,129%,228.61,-19.70%,4.64年,2.64年,4.30%,9.90%,4.2,-10.20%,-10.60%,-10.30%,-12.40%,-12.50%,91.52,92.98,140.31,233.29,-21.30%,60%,<2%,17%,0.98,6.64,-3.27,AA,4.00%,37
101,桐昆转债,113020,2018-12-12,桐昆股份,601233,服装纺织,122.23,-2.08%,3.12%,14.89,1.29%,157,3.40%,12.63,1.77,17.90%,117.89,3.70%,5.65年,3.65年,14.00%,16.50%,38,-1.39%,-1.80%,-1.47%,-4.27%,-4.44%,88.65,90,38.06,128.06,-4.60%,48%,15%,16%,0.8,1.64,0.04,AA+,4.20%,25
102,圆通转债,110046,2018-12-18,圆通速递,600233,交通运输,122.7,-1.45%,0.36%,12.87,-1.38%,26,0.60%,10.89,3.54,18.20%,118.18,3.80%,5.66年,3.66年,10.00%,11.80%,36.5,-1.07%,-1.55%,-1.17%,-4.25%,-4.44%,89.08,92,37.1,129.1,-5.00%,61%,<2%,16%,0.79,1.71,-0.04,AA+,4.20%,35
103,寒锐转债,123017,2018-12-24,寒锐钴业,300618,有色金属,110,-1.70%,-0.11%,77.02,-2.62%,4.9,1.00%,81.49,8.27,-5.50%,94.51,16.40%,5.66年,3.66年,3.00%,2.80%,4.4,0.18%,-0.18%,0.11%,-1.57%,-1.75%,86.81,85.75,22.35,108.11,1.80%,77%,19%,16%,0.69,-0.16,1.55,AA-,4.80%,42
104,山鹰转债,110047,2018-12-10,山鹰纸业,600567,造纸包装印刷,118.41,-1.14%,0.56%,3.98,-0.75%,47,1.70%,3.34,1.42,19.20%,119.16,-0.60%,5.66年,3.66年,12.60%,15.00%,23,0.01%,-0.55%,-0.10%,-3.41%,-3.59%,88.77,94.17,37.12,131.29,-9.80%,29%,<2%,16%,0.78,2.84,-1,AA+,4.20%,67
105,旭升转债,113522,2018-12-11,旭升股份,603305,汽车,120,-2.00%,0.75%,35.69,-1.54%,4.8,1.00%,29.86,10.64,19.50%,119.52,0.40%,5.66年,3.66年,2.90%,3.50%,4.2,0.07%,-0.54%,-0.05%,-3.71%,-3.89%,88.21,94.76,36.02,130.79,-8.20%,63%,<2%,16%,0.81,2.31,-0.52,AA,4.40%,21
106,华源转债,128049,2018-12-20,华源控股,2787,造纸包装印刷,118.3,-2.70%,-3.93%,9.45,-7.89%,47,9.90%,7.57,2.17,24.80%,124.83,-5.20%,5.67年,3.67年,13.60%,17.00%,4,-0.40%,-0.89%,-0.50%,-3.32%,-3.51%,88.33,91.07,45.49,136.56,-13.40%,75%,<2%,18%,0.84,3.65,-1.51,AA-,4.40%,63
107,福能转债,110048,2018-12-28,福能股份,600483,能源电力,120.02,-2.83%,0.79%,9.34,-2.81%,20,0.60%,8.69,1.33,7.50%,107.48,11.70%,5.70年,3.70年,19.50%,21.00%,28.3,-0.87%,-1.31%,-0.96%,-3.72%,-3.89%,88.42,90.44,29.28,119.72,0.20%,30%,19%,16%,0.72,0.5,0.95,AA+,4.30%,8
108,伟明转债,113523,2018-12-26,伟明环保,603568,城市公用设施,112.56,-1.02%,1.08%,25.45,0.08%,3.7,0.50%,23.92,6.37,6.40%,106.4,5.80%,5.71年,3.71年,3.80%,4.10%,6.7,0.43%,-0.05%,0.33%,-2.09%,-2.27%,87.68,90.13,28.73,118.85,-5.30%,43%,10%,16%,0.75,1.49,0.08,AA,4.50%,29
109,钧达转债,128050,2018-12-27,钧达股份,2865,汽车,110.6,-2.72%,-0.06%,22.25,-4.26%,8.1,2.30%,21.74,3.13,2.30%,102.35,8.10%,5.71年,3.71年,11.80%,12.10%,3.2,2.10%,1.37%,1.95%,-1.46%,-1.68%,87.06,95.15,25.14,120.3,-8.10%,66%,<2%,18%,0.65,1.82,-0.39,AA-,4.90%,75
110,光华转债,128051,2019-01-09,光华科技,2741,汽车,107.781,-0.51%,-0.28%,15.28,-1.29%,3.9,1.50%,17.03,4.75,-10.30%,89.72,20.10%,5.72年,3.72年,4.40%,3.90%,2.5,1.32%,0.81%,1.22%,-0.84%,-1.05%,86.58,88.41,19.46,107.87,-0.10%,38%,18%,17%,0.61,0,1.23,AA-,5.00%,21
111,奇精转债,113524,2019-01-07,奇精机械,603677,家电,109,-1.93%,2.03%,15.26,0.13%,5.8,1.60%,14.76,3.1,3.40%,103.39,5.40%,5.72年,3.72年,11.00%,11.40%,3.3,1.48%,0.91%,1.37%,-1.24%,-1.42%,87.19,91.74,27.02,118.76,-8.20%,61%,10%,18%,0.69,2.04,-0.51,AA,4.60%,58
112,台华转债,113525,2019-01-11,台华新材,603055,服装纺织,118.51,-3.49%,1.57%,12.9,-2.49%,45,7.00%,11.56,2.82,11.60%,111.59,6.20%,5.73年,3.73年,7.50%,8.40%,5.3,-0.49%,-0.96%,-0.58%,-3.37%,-3.55%,87.72,90.22,34.25,124.47,-4.80%,47%,12%,17%,0.77,1.44,0.17,AA,4.50%,6
113,海尔转债,110049,2019-01-18,青岛海尔,600690,家电,124.3,-1.07%,-0.36%,16.35,-1.92%,38,1.00%,14.55,2.83,12.40%,112.37,10.60%,5.73年,3.73年,2.90%,3.20%,30.1,-2.14%,-2.45%,-2.20%,-4.62%,-4.78%,88.92,88.19,34.91,123.1,1.00%,32%,19%,16%,0.75,0.56,0.93,AAA,4.00%,21
114,佳都转债,110050,2019-01-21,佳都科技,600728,计算机及应用,145.34,-4.54%,0.38%,13.03,-4.40%,288,22.50%,7.95,6.41,63.90%,163.9,-11.30%,5.74年,3.74年,4.10%,6.80%,8.8,-4.17%,-4.58%,-4.25%,-8.33%,-8.49%,88.83,91.11,79.73,170.84,-14.90%,71%,<2%,16%,0.94,4.51,-1.95,AA,4.10%,21
115,溢利转债,123018,2019-01-23,溢多利,300381,医药,121.1,-0.07%,1.22%,10.88,1.30%,12,1.50%,8.41,2.22,29.40%,129.37,-6.40%,5.74年,3.74年,15.00%,19.40%,6.7,-0.87%,-1.33%,-0.96%,-3.90%,-4.08%,88.2,90.96,48.04,139,-12.90%,78%,<2%,17%,0.88,3.6,-1.41,AA-,4.30%,44
116,凯龙转债,128052,2019-01-21,凯龙股份,2783,石油天然气化工,125.499,0.80%,-0.14%,9.3,0.76%,33,7.90%,6.97,2.13,33.40%,133.43,-5.90%,5.74年,3.74年,10.60%,14.20%,3.3,-1.46%,-1.93%,-1.56%,-4.74%,-4.92%,88.56,91.41,51.36,142.77,-12.10%,78%,<2%,17%,0.87,3.48,-1.33,AA,4.30%,31
117,冰轮转债,127009,2019-02-21,冰轮环境,811,机械装备制造,135.6,-1.86%,2.19%,8.23,0.37%,28,4.00%,5.52,1.87,49.10%,149.09,-9.10%,5.81年,3.81年,9.50%,14.10%,5.1,-2.80%,-3.25%,-2.89%,-6.56%,-6.72%,88.35,91.3,66.81,158.12,-14.20%,43%,<2%,17%,0.91,4.19,-1.78,AA,4.20%,23
118,平银转债,127010,2019-02-18,平安银行,1,金融,116.9,-1.37%,-0.97%,12.11,-3.81%,120,0.40%,11.77,0.94,2.90%,102.89,13.60%,5.83年,无权,12.50%,12.90%,260,0.17%,-0.37%,0.06%,无权,无权,无权,94.42,27.09,121.51,-3.80%,29%,9%,16%,0.61,1.44,-0.14,AAA,4.00%,52
119,联泰转债,113526,2019-02-18,联泰环保,603797,城市公用设施,115,-0.26%,-0.98%,13.83,-1.57%,3.6,0.80%,12.31,2.79,12.30%,112.35,2.40%,5.83年,3.83年,13.20%,14.90%,3.9,-0.60%,-0.95%,-0.67%,-2.60%,-2.76%,87.28,86.73,37.43,124.17,-7.40%,50%,<2%,18%,0.79,2.08,-0.35,AA,4.40%,17
120,维格转债,113527,2019-02-19,维格娜丝,603518,服装纺织,116.29,0.35%,-0.21%,17.23,0.17%,26,3.00%,14.96,1.37,15.20%,115.17,1.00%,5.83年,3.83年,24.00%,27.60%,7.5,0.65%,0.04%,0.53%,-2.77%,-2.96%,87.43,93.88,35.18,129.06,-9.90%,39%,<2%,18%,0.76,2.61,-0.86,AA,4.50%,44
121,尚荣转债,128053,2019-03-07,尚荣医疗,2551,医药,120.3,-1.39%,-0.78%,6.26,-2.49%,50,5.60%,4.94,1.91,26.70%,126.72,-5.10%,5.89年,3.89年,17.00%,21.50%,7.5,-0.74%,-1.20%,-0.84%,-3.62%,-3.79%,87.76,90.56,45.32,135.87,-11.50%,43%,<2%,16%,0.87,3.28,-1.19,AA,4.30%,50
122,中宠转债,128054,2019-03-14,中宠股份,2891,农业,113.35,-1.86%,-1.20%,37.67,-4.12%,4.6,2.10%,37.97,5.14,-0.80%,99.21,14.30%,5.89年,3.89年,5.10%,5.10%,1.9,0.34%,-0.13%,0.25%,-2.13%,-2.31%,86.14,88.25,25.01,113.26,0.10%,49%,15%,16%,0.74,0.06,1.42,A+,4.80%,8
123,中来转债,123019,2019-03-22,中来股份,300393,能源电力,112.05,-2.51%,-1.85%,22.26,-6.08%,248,22.00%,20.41,2.13,9.10%,109.06,2.70%,5.92年,3.92年,18.60%,20.30%,10,1.89%,1.17%,1.75%,-1.64%,-1.86%,87.04,95.68,31.05,126.73,-11.60%,48%,<2%,18%,0.72,2.76,-1.05,AA-,4.70%,33
124,中天转债,110051,2019-03-22,中天科技,600522,通信互联网,113.68,-0.39%,0.91%,10.2,0.79%,432,9.60%,10.29,1.66,-0.90%,99.13,14.70%,5.93年,3.93年,12.70%,12.60%,39.7,0.09%,-0.34%,0.01%,-2.21%,-2.39%,87.35,89.25,23.83,113.08,0.50%,64%,19%,16%,0.66,0.34,0.98,AA+,4.30%,13
125,今飞转债,128056,2019-03-22,今飞凯达,2863,汽车,108.339,-0.04%,-1.09%,7.12,-1.52%,62,15.70%,6.8,2.84,4.70%,104.71,3.50%,5.93年,3.93年,13.70%,14.40%,3.7,2.01%,1.37%,1.88%,-0.82%,-1.05%,86.72,92.74,27.62,120.36,-10.00%,72%,<2%,17%,0.74,2.29,-0.62,A+,4.80%,31
126,长城转债,113528,2019-03-20,长城科技,603897,机械装备制造,110.91,-1.69%,-0.62%,24.86,-3.19%,32,4.60%,24.18,2.7,2.80%,102.81,7.90%,5.93年,3.93年,14.30%,14.70%,6.3,1.09%,0.54%,0.98%,-1.47%,-1.68%,86.73,90.5,27.84,118.35,-6.30%,57%,<2%,17%,0.72,1.5,0.02,AA-,4.70%,19
127,中信转债,113021,2019-03-19,中信银行,601998,金融,108,-0.89%,-0.02%,6.15,-2.38%,210,0.50%,7.45,0.77,-17.40%,82.55,30.80%,5.94年,无权,13.30%,11.00%,400,1.70%,1.13%,1.59%,无权,无权,无权,94.88,14.67,109.55,-1.40%,23%,16%,17%,0.38,0.69,0.11,AAA,4.00%,27
128,万信转2,123021,2019-03-25,万达信息,300168,计算机及应用,118.701,18.70%,0.00%,15.28,-0.52%,848,60.50%,13.62,4.76,12.20%,112.19,5.80%,5.94年,3.94年,7.10%,8.00%,12,-0.06%,-0.59%,-0.16%,-3.24%,-3.41%,86.96,91.78,32.27,124.06,-4.30%,53%,<2%,16%,0.78,1.33,0.28,AA,4.40%,12
