,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
70,曙光转债,113517,2018-08-23,中科曙光,603019,计算机及应用,118.61,0.76%,-1.80%,40.48,-1.32%,9.6,0.70%,36.53,6.34,10.80%,110.81,7.00%,转股中,5.26年,3.26年,3.10%,3.40%,11.2,-0.88%,-1.34%,-0.97%,-3.86%,-4.06%,89.68,90.71,29.95,120.67,-1.70%,64%,11%,16%,0.79,0.84,0.76,AA,4.40%,4
71,东音转债,128043,2018-08-27,东音股份,2793,机械装备制造,199.99,7.43%,2.04%,18.02,10.00%,438,84.40%,11.13,2.75,61.90%,161.9,23.50%,转股中,5.24年,3.24年,7.30%,11.80%,2.6,-10.10%,-10.50%,-10.20%,-10.20%,-10.30%,90.57,93.81,74.25,168.05,19.00%,69%,62%,17%,0.95,-2.5,4.88,AA-,4.10%,39
72,苏农转债,113516,2018-08-20,苏农银行,603323,金融,114.2,1.09%,-0.78%,6.98,0.43%,3.1,0.20%,6.34,0.94,10.10%,110.09,3.70%,转股中,5.24年,无权,11.30%,12.40%,12.9,0.24%,-0.29%,0.13%,无权,无权,无权,93.21,29.3,122.51,-6.80%,48%,<2%,18%,0.71,2.05,-0.48,AA+,4.30%,34
73,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,105.075,-0.21%,0.64%,8.02,0.63%,2,0.60%,8.15,2.28,-1.60%,98.4,6.80%,转股中,4.23年,2.23年,14.00%,13.80%,3.2,0.99%,0.57%,0.91%,-1.14%,-1.32%,91.11,89.48,20.59,110.07,-4.50%,64%,14%,18%,0.68,1.18,0.22,A+,5.00%,21
74,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,101.99,0.09%,0.14%,11.53,0.44%,2.9,0.70%,13.25,3.14,-13.00%,87.02,17.20%,转股中,5.24年,3.24年,12.40%,10.80%,4.2,2.76%,2.16%,2.64%,0.52%,0.30%,88.19,91.5,13.48,104.98,-2.80%,66%,15%,17%,0.52,0.64,0.42,AA,5.00%,54
75,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,110.702,2.91%,-0.76%,10.36,2.68%,6.3,14.80%,9.26,4.24,11.90%,111.88,-1.10%,转股中,5.23年,3.23年,1.70%,1.90%,0.4,1.01%,0.44%,0.89%,-1.66%,-1.92%,90.06,92.67,30.83,123.5,-10.40%,77%,<2%,17%,0.8,2.67,-0.83,A+,4.60%,28
76,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,117.76,2.05%,0.36%,11,2.90%,16,1.80%,9.38,2.42,17.30%,117.27,0.40%,转股中,5.23年,3.23年,10.30%,12.00%,7.5,-0.75%,-1.21%,-0.84%,-3.69%,-3.89%,90.02,91.17,34.94,126.11,-6.60%,66%,<2%,16%,0.83,2.03,-0.24,AA,4.30%,38
77,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,115.798,1.38%,2.14%,7.49,4.32%,6.1,3.10%,6.47,1.09,15.80%,115.77,0.00%,转股中,5.21年,3.21年,4.30%,5.00%,1.7,-0.77%,-1.17%,-0.85%,-3.22%,-3.43%,89.73,89.1,36.5,125.6,-7.80%,40%,<2%,18%,0.82,2.21,-0.42,AA-,4.50%,24
78,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,102.49,0.51%,1.35%,5.7,2.89%,1.4,0.70%,5.92,3.54,-3.70%,96.28,6.40%,转股中,4.21年,2.21年,9.70%,9.40%,2,2.05%,1.54%,1.95%,-0.10%,-0.29%,90.98,90.83,18.18,109.01,-6.00%,70%,12%,18%,0.64,1.45,-0.08,A+,5.10%,49
79,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,103.15,0.44%,-0.21%,34,0.35%,6.5,1.10%,34.96,1.99,-2.70%,97.25,6.10%,转股中,5.20年,2.71年,15.60%,15.10%,5.6,2.61%,1.99%,2.49%,0.05%,-0.17%,90.26,92.37,19.64,112.01,-7.90%,43%,6%,17%,0.66,1.83,-0.4,AA-,4.90%,41
80,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,160.4,1.69%,-0.13%,11.08,1.56%,37,22.70%,6.88,1.72,61.00%,161.05,-0.40%,转股中,5.20年,3.20年,1.00%,1.70%,1,-6.23%,-6.71%,-6.33%,-11.90%,-12.10%,91.28,94.61,66.43,161.05,-0.40%,52%,<2%,16%,1,1.08,0.92,AA,4.00%,15
81,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,101.18,0.13%,0.61%,9.07,2.37%,23,0.80%,12.4,4.49,-26.90%,73.15,38.30%,转股中,5.19年,3.19年,7.40%,5.40%,30,1.99%,1.56%,1.90%,0.48%,0.32%,88.28,88.55,6.44,94.99,6.50%,30%,28%,16%,0.31,-1.07,1.73,AA+,4.70%,39
82,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,127.59,-0.58%,-0.75%,45.46,-1.50%,24,4.80%,35.46,3.85,28.20%,128.2,-0.50%,转股中,5.19年,3.19年,3.90%,5.00%,3.9,-2.34%,-2.78%,-2.43%,-6.07%,-6.26%,90.17,91.44,44.1,135.54,-5.90%,51%,<2%,16%,0.89,1.93,-0.05,AA-,4.30%,24
83,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,102.232,0.68%,0.09%,11.29,1.26%,2.3,0.50%,12.45,3.01,-9.30%,90.68,12.70%,转股中,5.17年,3.17年,10.70%,9.70%,4.3,2.05%,1.57%,1.95%,0.46%,0.24%,88.46,88.65,17.02,105.67,-3.20%,68%,14%,17%,0.61,0.77,0.48,AA-,5.00%,44
84,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,109.1,1.03%,-0.44%,8.57,0.82%,24,1.70%,7.92,0.84,8.20%,108.21,0.80%,转股中,5年54天,3年54天,22.70%,24.60%,13.3,0.81%,0.32%,0.71%,-1.42%,-1.66%,90.76,92.01,27.75,119.76,-8.90%,32%,<2%,17%,0.72,2.58,-0.9,AA+,4.30%,37
85,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,150.45,-5.57%,-3.72%,10.45,-9.99%,113,61.60%,6.91,1.38,51.20%,151.23,-0.50%,转股中,5年53天,3年53天,1.70%,2.50%,1.2,-5.46%,-5.88%,-5.54%,-10.50%,-10.70%,90.88,92.36,65.15,157.5,-4.50%,42%,<2%,17%,0.93,1.8,0.14,AA,4.10%,15
86,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,104.88,0.36%,-0.55%,23.17,-0.30%,2.3,0.60%,25.85,6.54,-10.40%,89.63,17.00%,转股中,5年46天,3年46天,4.70%,4.20%,3.6,1.51%,1.04%,1.42%,-0.38%,-0.59%,88.39,88.55,15.43,103.98,0.90%,57%,17%,16%,0.6,-0.07,1.28,AA-,5.00%,35
87,再升转债,113510,2018-07-13,再升科技,603601,城市公用设施,101.88,0.08%,1.51%,9.1,4.72%,0.9,0.80%,11.32,4.52,-19.60%,80.39,26.70%,转股中,5年45天,1年45天,2.30%,1.90%,1.1,2.14%,1.65%,2.04%,-0.54%,-0.72%,94.25,85.99,13.84,99.83,2.10%,65%,24%,17%,0.34,-0.25,0.93,AA-,5.70%,32
88,华通转债,128040,2018-07-13,华通医药,2758,医药,104.415,-1.23%,1.98%,10.2,1.29%,36,15.20%,11.45,3.97,-10.90%,89.08,17.20%,转股中,5年40天,3年40天,10.40%,9.30%,2.2,1.64%,1.16%,1.55%,-0.18%,-0.41%,88.52,88.61,16.69,105.3,-0.80%,76%,21%,18%,0.58,0.24,0.93,AA-,5.00%,62
89,三力转债,128039,2018-06-29,三 力 士,2224,机械装备制造,109.46,-0.49%,1.24%,6.28,0.96%,2.3,0.50%,5.84,2.21,7.50%,107.53,1.80%,转股中,5年34天,3年34天,9.10%,9.80%,3.9,0.21%,-0.18%,0.13%,-1.76%,-1.96%,89.51,88.54,28.93,117.47,-6.80%,37%,<2%,17%,0.78,1.9,-0.23,AA-,4.60%,21
90,新泉转债,113509,2018-06-22,新泉股份,603179,汽车,102.3,1.29%,-1.64%,16.24,-0.67%,8.2,1.80%,18.89,2.82,-14.00%,85.97,19.00%,转股中,5年30天,3年30天,12.20%,10.50%,4.5,1.67%,1.25%,1.59%,0.39%,0.18%,88.71,87.38,14.61,102,0.30%,54%,16%,17%,0.53,0.12,0.94,AA,4.90%,30
91,新凤转债,113508,2018-05-16,新凤鸣,603225,服装纺织,102.99,1.57%,-0.64%,13.77,2.00%,10,0.50%,16.83,2.52,-18.20%,81.82,25.90%,转股中,4.98年,2.98年,13.10%,10.70%,21.5,1.88%,1.40%,1.78%,0.10%,-0.11%,88.52,88.56,10.6,99.16,3.90%,55%,22%,16%,0.46,-0.66,1.61,AA,5.10%,35
92,天马转债,113507,2018-05-07,天马科技,603668,农业,120.85,4.80%,-1.03%,8.96,4.43%,1.7,1.20%,7.37,2.47,21.60%,121.57,-0.60%,转股中,4.95年,2.95年,4.20%,5.10%,1.2,-1.39%,-1.85%,-1.48%,-4.92%,-5.12%,90.61,91.73,38.24,129.97,-7.00%,53%,<2%,17%,0.85,2.12,-0.28,AA-,4.40%,20
93,金农转债!,128036,2018-04-02,金新农,2548,农业,151.999,11.80%,-4.47%,14.72,7.29%,236,77.50%,9.62,3.07,53.00%,153.01,-0.70%,转股中,4.85年,2.85年,3.40%,5.20%,2.1,-6.40%,-6.77%,-6.47%,-11.90%,-12.10%,91.97,92.04,60.98,153.01,-0.70%,39%,<2%,17%,1,1.14,0.87,AA-,4.00%,51
94,利欧转债!,128038,2018-04-19,利欧股份,2131,传媒娱乐,123.747,-0.18%,-0.29%,2.15,-0.46%,84,30.00%,1.72,1.45,25.00%,125,-1.00%,转股中,4.88年,2.88年,1.60%,2.00%,2.3,-1.73%,-2.22%,-1.83%,-5.79%,-5.98%,91.74,94.29,30.71,125,-1.00%,80%,<2%,16%,1,1.21,0.8,AA,4.00%,52
95,岩土转债,128037,2018-04-25,中化岩土,2542,建筑,95.25,0.47%,-0.23%,4.93,1.65%,3.9,0.70%,8.03,3.92,-38.60%,61.39,55.10%,转股中,4.86年,2.86年,6.70%,4.10%,6,3.60%,3.10%,3.50%,2.74%,2.51%,87.44,86.56,3.46,90.02,5.80%,54%,29%,16%,0.15,-1.11,1.43,AA,5.70%,69
96,敖东转债,127006,2018-05-11,吉林敖东,623,金融,104.008,0.58%,0.58%,18.28,2.24%,2.5,0.10%,20.82,1.18,-12.20%,87.8,18.50%,转股中,4.86年,2.86年,11.40%,10.00%,24.1,0.87%,0.54%,0.80%,-0.62%,-0.76%,89.45,87.84,13.88,101.71,2.30%,31%,21%,16%,0.52,-0.08,1.12,AA+,4.50%,44
97,长证转债,127005,2018-04-11,长江证券,783,金融,115.15,2.00%,1.86%,7.88,5.77%,64,1.10%,7.45,1.57,5.80%,105.77,8.90%,转股中,4.86年,无权,11.50%,12.10%,50,-1.01%,-1.38%,-1.08%,无权,无权,无权,90.99,26.4,117.39,-1.90%,31%,19%,18%,0.67,1.12,0.26,AAA,4.00%,35
98,星源转债,123009,2018-04-10,星源材质,300568,汽车,108.218,2.48%,-1.15%,28.7,1.81%,7.5,1.50%,27.49,3.5,4.40%,104.4,3.70%,转股中,4.84年,2.84年,8.70%,9.10%,4.8,0.40%,0.00%,0.32%,-1.63%,-1.82%,90.27,89.32,25.52,114.84,-5.80%,64%,<2%,17%,0.73,1.67,-0.12,AA,4.50%,13
99,杭电转债,113505,2018-03-27,杭电股份,603618,能源电力,104.06,1.54%,-0.83%,6.63,1.22%,7.7,1.00%,7.29,2.38,-9.10%,90.95,14.40%,转股中,4.84年,2.84年,17.10%,15.50%,7.8,1.71%,1.22%,1.61%,-0.25%,-0.46%,89.76,90.17,15.01,105.18,-1.10%,42%,14%,16%,0.59,0.41,0.76,AA,4.80%,44
100,艾华转债,113504,2018-03-23,艾华集团,603989,电子,105.5,0.40%,-0.03%,18.95,0.69%,0.6,0.10%,21.73,4.48,-12.80%,87.21,21.00%,转股中,4.83年,2.83年,9.30%,8.20%,6.9,1.04%,0.62%,0.95%,-0.71%,-0.92%,89.58,88.27,13.72,101.98,3.40%,40%,22%,16%,0.54,-0.47,1.57,AA,4.90%,10
101,玲珑转债,113019,2018-03-22,玲珑轮胎,601966,汽车,109.7,1.57%,-1.55%,17.18,0.06%,6.6,0.30%,18.84,2.32,-8.80%,91.19,20.30%,转股中,3.82年,1.82年,9.70%,8.80%,20,0.79%,0.17%,0.66%,-3.72%,-3.88%,93.19,95.59,10.59,106.18,3.30%,34%,20%,16%,0.47,-0.31,1.26,AA+,4.50%,21
102,大族转债,128035,2018-03-05,大族激光,2008,电子,104.1,0.30%,0.79%,39.1,3.99%,54,2.30%,52.5,7.03,-25.50%,74.48,39.80%,转股中,4.76年,2.76年,5.50%,4.10%,23,0.86%,0.53%,0.80%,0.23%,-0.09%,91.61,87.25,8.38,95.64,8.80%,39%,32%,16%,0.27,-1.5,2.13,AA+,4.70%,25
103,无锡转债,110043,2018-03-14,无锡银行,600908,金融,105.87,0.23%,0.18%,6.41,0.63%,11,0.30%,6.7,1.19,-4.30%,95.67,10.70%,转股中,4.74年,无权,25.30%,24.20%,30,-0.10%,-0.31%,-0.14%,无权,无权,无权,86.42,21.04,107.47,-1.50%,46%,17%,18%,0.65,0.77,0.56,AA+,4.30%,59
104,江银转债,128034,2018-02-14,江阴银行,2807,金融,111.01,1.11%,-0.68%,5.08,0.59%,9.7,0.50%,4.68,0.8,8.50%,108.55,2.30%,转股中,4.73年,无权,15.90%,17.30%,17.6,-0.27%,-0.65%,-0.35%,无权,无权,无权,90.2,28.3,118.5,-6.30%,50%,<2%,18%,0.73,1.97,-0.37,AA+,4.30%,62
105,常熟转债!,113018,2018-02-06,常熟银行,601128,金融,141.34,2.02%,-0.40%,8.16,1.62%,37,4.10%,5.76,1,41.70%,141.67,-0.20%,转股中,4.71年,无权,3.10%,4.40%,6.4,-5.33%,-5.67%,-5.39%,无权,无权,无权,91.37,50.3,141.67,-0.20%,42%,<2%,18%,1,1.05,0.95,AA+,4.00%,28
106,道氏转债,123007,2018-01-26,道氏技术,300409,建筑,112.115,0.89%,0.67%,16.45,1.98%,1.9,0.60%,15.2,3.02,8.20%,108.22,3.60%,转股中,4.65年,2.65年,4.00%,4.40%,3,-0.02%,-0.49%,-0.12%,-2.82%,-3.05%,91.43,91.48,26.51,117.99,-5.00%,77%,9%,16%,0.78,1.51,0.12,AA-,4.50%,17
107,迪龙转债,128033,2018-01-29,雪迪龙,2658,城市公用设施,101.78,0.92%,0.01%,8.22,1.61%,5.8,1.10%,9.03,2.71,-9.00%,91.03,11.80%,转股中,4.65年,2.65年,10.50%,9.50%,5.2,1.78%,1.35%,1.69%,0.44%,0.23%,90.3,88.88,16.22,105.1,-3.20%,38%,14%,17%,0.58,0.87,0.31,AA,4.80%,58
108,吉视转债,113017,2018-01-15,吉视传媒,601929,传媒娱乐,101.46,0.33%,0.06%,2.61,0.77%,8,0.50%,2.96,1.39,-11.80%,88.18,15.10%,转股中,4.65年,2.65年,19.20%,16.90%,15.6,1.85%,1.42%,1.76%,0.56%,0.34%,91.14,90.24,13,103.24,-1.70%,28%,15%,16%,0.5,0.72,0.31,AA+,4.50%,32
109,航电转债,110042,2018-01-15,中航电子,600372,航空航天,117.81,1.44%,-1.21%,15.3,0.33%,6.1,0.20%,14.23,3.51,7.50%,107.52,9.60%,转股中,4.64年,2.64年,8.90%,9.60%,24,-1.53%,-1.91%,-1.61%,-4.60%,-4.82%,92.61,91.85,25.68,117.53,0.20%,35%,16%,16%,0.7,0.68,0.72,AAA,4.00%,15
110,蒙电转债,110041,2018-01-09,内蒙华电,600863,能源电力,114.78,0.68%,-1.12%,3.18,-0.63%,35,1.60%,2.92,1.58,8.90%,108.9,5.40%,转股中,4.63年,2.63年,10.10%,11.00%,18.7,-0.75%,-1.18%,-0.84%,-3.69%,-3.91%,92.73,92.81,26.15,118.97,-3.50%,22%,<2%,16%,0.7,1.49,-0.01,AAA,4.00%,23
111,双环转债,128032,2018-01-25,双环传动,2472,机械装备制造,97.7,-0.61%,0.63%,6.27,0.16%,3,0.30%,9.99,2.02,-37.20%,62.76,55.70%,转股中,4.64年,2.64年,23.20%,14.60%,10,2.80%,2.35%,2.71%,2.02%,1.78%,88.47,86.02,4.63,90.65,7.80%,53%,33%,16%,0.14,-1.42,1.75,AA,5.70%,20
112,天康转债,128030,2018-01-29,天康生物,2100,农业,130,3.59%,0.33%,10.12,4.55%,121,14.30%,8.15,2.46,24.20%,124.17,4.70%,转股中,4.63年,2.63年,6.80%,8.40%,6.6,-3.07%,-3.54%,-3.16%,-7.94%,-8.14%,91.96,93.26,38.44,131.69,-1.30%,32%,16%,16%,0.86,0.92,0.81,AA,4.30%,17
113,太阳转债,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,106.6,1.43%,-0.76%,7.16,1.99%,2.4,0.20%,8.75,1.79,-18.20%,81.83,30.30%,转股中,3.63年,1.63年,6.50%,5.30%,12,0.44%,0.01%,0.35%,-2.71%,-2.86%,93.49,91.92,7.18,99.11,7.60%,37%,28%,16%,0.34,-1.15,1.87,AA+,4.70%,10
114,赣锋转债,128028,2018-01-19,赣锋锂业,2460,有色金属,98.3,0.13%,0.00%,24.64,1.40%,6.2,0.70%,42.58,7.26,-42.10%,57.87,69.90%,转股中,4.63年,2.63年,2.90%,1.70%,9.3,2.46%,2.05%,2.37%,1.53%,1.35%,87.65,84.87,4.35,89.22,10.20%,70%,40%,17%,0.09,-1.85,2.13,AA,5.80%,21
115,东财转债!,123006,2018-01-29,东方财富,300059,金融,143.822,-1.66%,0.22%,16.39,-1.44%,298,24.10%,11.36,3.45,44.30%,144.28,-0.30%,转股中,4.63年,2.63年,1.00%,1.40%,8.5,-5.60%,-5.98%,-5.68%,-11.40%,-11.50%,91.69,92.38,51.89,144.28,-0.30%,57%,<2%,17%,1,1.07,0.94,AA,4.00%,21
116,铁汉转债,123004,2018-01-26,铁汉生态,300197,城市公用设施,104.9,-0.38%,1.67%,4.08,1.75%,9.1,1.80%,3.99,1.47,2.30%,102.26,2.60%,转股中,4.62年,2.62年,5.00%,5.10%,4.8,1.11%,0.69%,1.03%,-0.64%,-0.85%,91.18,90.25,21.69,111.93,-6.30%,68%,9%,15%,0.74,1.79,-0.2,AA,4.50%,51
117,崇达转债,128027,2018-01-22,崇达技术,2815,电子,112.1,-0.18%,0.13%,15.97,-0.06%,2.7,0.30%,14.75,4.26,8.30%,108.27,3.50%,转股中,4.61年,2.61年,5.70%,6.20%,7.6,-0.26%,-0.69%,-0.34%,-2.92%,-3.14%,91.59,90.96,26.79,117.75,-4.80%,62%,<2%,16%,0.77,1.53,0.08,AA,4.50%,11
118,泰晶转债,113503,2018-01-02,泰晶科技,603738,电子,103.13,0.30%,-0.50%,15.9,-0.38%,0.7,0.30%,17.99,4.81,-11.60%,88.38,16.70%,转股中,4.61年,2.61年,8.50%,7.50%,2.2,2.02%,1.49%,1.92%,0.09%,-0.14%,90.56,90.84,12.84,103.67,-0.50%,62%,16%,16%,0.54,0.3,0.78,AA,4.90%,35
119,众兴转债,128026,2018-01-03,众兴菌业,2772,农业,94.99,0.43%,-0.28%,7.69,0.79%,3.8,0.40%,11.64,1.71,-33.90%,66.07,43.80%,转股中,4.61年,2.61年,32.50%,21.50%,9.2,3.49%,3.02%,3.40%,3.13%,2.88%,88.05,85.2,5.74,90.94,4.50%,53%,25%,16%,0.19,-0.88,1.28,AA-,6.00%,42
120,蓝思转债,123003,2018-01-17,蓝思科技,300433,电子,101.25,0.66%,0.53%,8.31,3.23%,22,0.50%,10.46,2.56,-20.60%,79.45,27.40%,转股中,4.60年,2.60年,14.70%,11.70%,48,1.91%,1.48%,1.83%,0.64%,0.43%,91.03,89.93,8.5,98.43,2.90%,87%,22%,16%,0.37,-0.31,1.05,AA+,4.60%,41
121,特一转债,128025,2017-12-28,特一药业,2728,医药,108.986,1.52%,0.18%,16.46,2.24%,1.9,0.50%,15.45,3.24,6.50%,106.54,2.30%,转股中,4.59年,2.59年,10.30%,10.90%,3.4,0.27%,-0.15%,0.18%,-2.03%,-2.23%,91.14,90.09,26.32,116.41,-6.40%,36%,<2%,17%,0.76,1.8,-0.17,AA-,4.60%,34
122,宁行转债,128024,2018-01-12,宁波银行,2142,金融,127.85,1.55%,-0.83%,22.9,0.88%,85,1.00%,18.01,1.34,27.20%,127.15,0.50%,转股中,4.59年,无权,5.70%,7.20%,67.7,-3.47%,-3.81%,-3.54%,无权,无权,无权,91.32,43.07,134.39,-4.90%,30%,<2%,18%,0.82,1.9,-0.16,AAA,4.00%,37
123,亚太转债,128023,2017-12-26,亚太股份,2284,汽车,94.769,0.71%,-0.71%,5.38,0.00%,6.7,0.70%,10.34,2.94,-48.00%,52.03,82.10%,转股中,4.58年,2.58年,25.20%,13.10%,10,3.95%,3.41%,3.84%,3.21%,2.96%,88.36,87.2,2.21,89.42,6.00%,37%,34%,17%,0.05,-1.12,1.24,AA,5.90%,37
124,众信转债,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,102.85,-0.28%,1.13%,6.56,1.86%,4.3,0.60%,7.92,3.08,-17.20%,82.83,24.20%,转股中,4.58年,2.58年,12.10%,10.00%,7,1.57%,1.14%,1.48%,0.07%,-0.15%,90.03,88.25,11.65,99.91,2.90%,57%,24%,17%,0.45,-0.45,1.37,AA,5.10%,11
125,兄弟转债,128021,2017-12-27,兄弟科技,2562,医药,106.917,1.46%,-3.45%,5.24,-2.96%,4.9,0.90%,5.35,2.25,-2.10%,97.94,9.20%,转股中,4.57年,2.57年,10.70%,10.50%,5.1,0.70%,0.27%,0.61%,-1.35%,-1.56%,91.07,89.93,19.38,109.3,-2.20%,68%,8%,16%,0.67,0.81,0.55,AA,4.70%,27
126,国祯转债,123002,2017-12-25,国祯环保,300388,城市公用设施,119.8,2.31%,0.90%,10.5,3.75%,5.2,0.90%,8.72,2.2,20.40%,120.41,-0.50%,转股中,4.56年,2.56年,8.80%,10.60%,5.1,-1.83%,-2.23%,-1.91%,-5.42%,-5.62%,91.99,91.41,36.2,127.6,-6.10%,51%,<2%,16%,0.85,2,-0.17,AA,4.30%,11
127,生益转债,110040,2017-12-11,生益科技,600183,电子,119.19,1.88%,-0.12%,13.27,2.23%,12,0.60%,11.62,3.87,14.20%,114.2,4.40%,转股中,4.56年,无权,6.30%,7.10%,17.6,-1.72%,-2.12%,-1.80%,无权,无权,无权,91.72,30.69,122.41,-2.60%,46%,12%,16%,0.79,1.23,0.39,AA+,4.20%,10
128,水晶转债,128020,2017-12-12,水晶光电,2273,电子,103.8,-0.97%,3.51%,13.44,5.41%,4,0.30%,16,3.7,-16.00%,84,23.60%,转股中,4.54年,2.54年,10.20%,8.50%,11.8,1.63%,1.15%,1.54%,-0.46%,-0.64%,89.78,89.5,10.49,99.99,3.80%,51%,28%,16%,0.47,-0.61,1.57,AA,5.10%,14
129,济川转债,110038,2017-11-29,济川药业,600566,医药,110.45,0.59%,-0.16%,36.1,0.81%,2.3,0.30%,40.04,5.56,-9.80%,90.16,22.50%,转股中,3.53年,1.53年,2.10%,1.90%,6.3,-0.43%,-0.89%,-0.52%,-4.85%,-5.02%,93.63,92.02,10.35,102.37,7.90%,36%,28%,15%,0.54,-1.22,2.39,AA,4.90%,14
130,嘉澳转债,113502,2017-11-27,嘉澳环保,603822,城市公用设施,97.25,0.27%,-0.14%,25.97,1.41%,1.7,0.90%,45.27,4.65,-42.60%,57.37,69.50%,转股中,4.52年,2.52年,9.70%,5.60%,1.9,3.43%,2.88%,3.32%,2.33%,2.07%,87.95,86.26,3.5,89.75,8.40%,58%,37%,17%,0.09,-1.54,1.78,AA-,6.30%,46
131,久立转2,128019,2017-12-01,久立特材,2318,石油天然气化工,107,1.61%,-1.37%,7.42,0.41%,5.9,0.50%,7.92,2.19,-6.30%,93.69,14.20%,转股中,4.51年,2.51年,16.70%,15.60%,10.4,0.69%,0.26%,0.60%,-1.40%,-1.62%,90.99,89.64,17.38,107.02,0.00%,34%,16%,17%,0.6,0.28,0.92,AA,4.80%,14
132,时达转债,128018,2017-12-04,新时达,2527,机械装备制造,99.64,0.58%,-0.10%,6.45,0.94%,3.8,0.40%,7.45,1.62,-13.40%,86.58,15.10%,转股中,4.51年,2.51年,22.00%,19.00%,8.8,2.43%,1.97%,2.34%,1.37%,1.12%,90.81,89.4,12.53,101.92,-2.20%,35%,14%,16%,0.51,0.66,0.38,AA,5.00%,48
133,小康转债,113016,2017-11-21,小康股份,601127,汽车,98.72,-0.69%,0.16%,14.76,-1.07%,9.6,1.10%,17.2,3.27,-14.20%,85.81,15.00%,转股中,4.51年,2.51年,6.30%,5.40%,8.8,2.65%,2.18%,2.55%,1.72%,1.48%,90.76,89.32,12.15,101.47,-2.70%,40%,14%,16%,0.5,0.74,0.28,AA,5.00%,35
134,隆基转债,113015,2017-11-20,隆基股份,601012,能源电力,124.53,1.19%,-1.19%,22.7,0.00%,50,1.40%,18.76,3.51,21.00%,121,2.90%,转股中,4.50年,2.50年,3.40%,4.10%,28,-2.71%,-3.11%,-2.79%,-6.91%,-7.11%,92.51,92.11,36.14,128.24,-2.90%,48%,<2%,16%,0.83,1.35,0.35,AA+,4.20%,10
135,金禾转债,128017,2017-11-27,金禾实业,2597,石油天然气化工,107.88,1.96%,-1.43%,19.11,1.16%,2.8,0.40%,22.96,3.41,-16.80%,83.23,29.60%,转股中,4.49年,2.49年,5.60%,4.70%,6,0.50%,0.08%,0.42%,-1.72%,-1.94%,90.39,88.6,11.71,100.31,7.50%,36%,27%,17%,0.45,-1.28,2.27,AA,5.10%,20
136,林洋转债,113014,2017-11-13,林洋能源,601222,能源电力,99.15,0.15%,-0.04%,5.32,1.53%,38,1.30%,8.76,1.64,-39.30%,60.73,63.30%,转股中,4.48年,2.48年,32.00%,19.40%,30,2.56%,2.09%,2.47%,1.57%,1.32%,88.98,86.33,4.23,90.56,9.50%,83%,37%,16%,0.07,-1.7,1.93,AA,5.90%,18
137,雨虹转债,128016,2017-10-20,东方雨虹,2271,建筑,108.5,1.73%,-0.17%,19.61,3.32%,9,0.50%,22.63,4.42,-13.30%,86.65,25.20%,转股中,4.39年,2.39年,6.30%,5.40%,18.4,0.38%,-0.06%,0.29%,-2.01%,-2.23%,92.09,91.12,11.42,102.54,5.80%,51%,25%,16%,0.47,-0.78,1.74,AA+,4.50%,8
138,国君转债,113013,2017-07-24,国泰君安,601211,金融,113.6,0.51%,-0.78%,18.83,-0.48%,25,0.30%,19.67,1.47,-4.30%,95.73,18.70%,转股中,4.17年,无权,4.20%,4.00%,70,-0.83%,-1.26%,-0.91%,无权,无权,无权,93.55,16.25,109.81,3.50%,26%,22%,17%,0.55,-0.08,1.18,AAA,4.00%,21
139,久其转债,128015,2017-07-18,久其软件,2279,计算机及应用,101.6,-0.51%,0.66%,7.8,0.39%,1.9,0.20%,9.48,3.43,-17.70%,82.28,23.50%,转股中,4年34天,2年34天,14.10%,11.60%,7.8,2.53%,1.95%,2.41%,0.63%,0.37%,92.02,91.69,9.16,100.85,0.70%,70%,20%,17%,0.41,-0.01,0.83,AA,5.20%,39
