,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
71,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,118.8,1.64%,0.15%,11.07,2.12%,3.7,7.90%,9.26,5.08,19.50%,119.55,-0.60%,5.25年,3.25年,1.60%,2.00%,0.4,-0.38%,-0.93%,-0.49%,-3.68%,-3.93%,90.3,93.1,36.9,130,-8.60%,77%,<2%,17%,0.84,2.36,-0.5,A+,4.50%,27
72,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,122.22,0.66%,1.09%,11.62,2.02%,66,6.90%,9.38,2.42,23.90%,123.88,-1.30%,5.25年,3.25年,10.20%,12.60%,7.8,-1.46%,-1.91%,-1.55%,-4.71%,-4.91%,90.11,91.38,40.53,131.9,-7.30%,67%,<2%,16%,0.87,2.27,-0.38,AA,4.30%,39
73,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,122.5,0.74%,1.46%,8.05,2.55%,28,12.30%,6.47,1.06,24.40%,124.42,-1.50%,5.24年,3.24年,4.40%,5.40%,1.9,-1.85%,-2.23%,-1.93%,-4.80%,-4.99%,89.95,89.5,43.64,133.13,-8.00%,41%,<2%,18%,0.86,2.36,-0.46,AA-,4.30%,25
74,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,107.29,-0.30%,0.42%,6.27,0.16%,1.6,0.80%,5.92,3.54,5.90%,105.91,1.30%,4.24年,2.24年,8.90%,9.40%,2,0.93%,0.42%,0.83%,-1.99%,-2.17%,91.46,91.76,24.56,116.31,-7.80%,70%,<2%,18%,0.74,2.02,-0.4,A+,4.80%,45
75,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,108.196,-0.74%,0.44%,36.63,-0.41%,17,2.80%,34.96,2.02,4.80%,104.78,3.30%,5.23年,2.74年,14.40%,15.10%,5.6,1.64%,1.04%,1.52%,-1.60%,-1.81%,90.6,93.1,24.64,117.74,-8.10%,44%,<2%,17%,0.73,2.01,-0.41,AA-,4.70%,42
76,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,173,5.75%,0.27%,11.98,6.02%,48,26.00%,6.88,1.86,74.10%,174.13,-0.60%,5.23年,3.23年,1.00%,1.80%,1.1,-7.57%,-8.03%,-7.66%,-13.60%,-13.80%,91.19,94.51,79.62,174.13,-0.60%,52%,<2%,16%,1,1.14,0.87,AA,4.00%,16
77,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,102.8,-0.35%,0.25%,8.99,-0.33%,20,0.60%,12.4,4.49,-27.50%,72.5,41.80%,5.22年,3.22年,7.40%,5.40%,30,1.66%,1.24%,1.58%,0.00%,-0.16%,88.14,88.4,6.24,94.64,8.60%,30%,30%,16%,0.3,-1.43,2.12,AA+,4.70%,42
78,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,116.85,-0.68%,0.52%,41.48,-0.19%,9.3,1.60%,35.46,4.03,17.00%,116.98,-0.10%,5.21年,3.21年,5.60%,6.50%,5,-0.63%,-1.08%,-0.72%,-3.53%,-3.72%,89.72,90.8,34.82,125.62,-7.00%,51%,<2%,16%,0.84,2.06,-0.24,AA-,4.40%,24
79,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,107.999,1.46%,2.53%,12.84,5.42%,20,4.40%,12.45,3.34,3.10%,103.13,4.70%,5.20年,3.20年,9.40%,9.70%,4.3,0.95%,0.47%,0.85%,-1.18%,-1.40%,89.21,89.87,25.17,115.04,-6.10%,68%,12%,17%,0.74,1.59,-0.04,AA-,4.70%,42
80,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,115.3,-2.29%,0.08%,9.11,-2.88%,43,2.70%,7.92,0.84,15.00%,115.03,0.20%,5.18年,3.18年,22.10%,25.50%,13.7,-0.29%,-0.77%,-0.39%,-3.05%,-3.27%,90.8,92.13,33.26,125.39,-8.00%,32%,<2%,17%,0.77,2.41,-0.67,AA+,4.20%,34
81,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,169.84,-10.90%,5.95%,11.78,-5.23%,200,74.10%,6.91,1.31,70.50%,170.48,-0.40%,5.17年,3.17年,1.80%,3.10%,1.5,-7.66%,-8.06%,-7.74%,-13.40%,-13.60%,90.92,92.47,83.55,176.03,-3.50%,42%,32%,17%,0.95,1.65,0.32,AA,4.10%,15
82,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,108.86,0.78%,-0.23%,24.41,0.83%,2.8,0.70%,25.85,6.82,-5.60%,94.43,15.30%,5年56天,3年56天,4.50%,4.20%,3.6,0.76%,0.29%,0.66%,-1.49%,-1.70%,88.67,89.04,18.42,107.46,1.30%,57%,19%,16%,0.66,-0.09,1.42,AA-,4.80%,37
83,再升转债,113510,2018-07-13,再升科技,603601,城市公用设施,103.43,-1.12%,1.45%,9.37,0.86%,1.1,0.90%,11.32,4.52,-17.20%,82.77,25.00%,5年55天,1年55天,2.30%,1.90%,1.1,1.82%,1.34%,1.73%,-1.67%,-1.84%,94.23,86.31,14.76,101.07,2.30%,65%,24%,17%,0.38,-0.3,1.07,AA-,5.50%,34
84,华通转债,128040,2018-07-13,华通医药,2758,医药,114.91,-8.07%,1.14%,11.6,-9.73%,95,36.30%,11.45,4.02,1.30%,101.31,13.40%,5年50天,3年50天,9.20%,9.30%,2.2,-0.28%,-0.75%,-0.37%,-3.06%,-3.27%,89.28,89.85,24.5,114.36,0.50%,76%,22%,18%,0.71,0.13,1.29,AA-,4.70%,69
85,三力转债,128039,2018-06-29,三 力 士,2224,机械装备制造,117.23,0.19%,0.31%,6.89,0.58%,3.5,0.70%,5.84,2.21,18.00%,117.98,-0.60%,5年44天,3年44天,9.70%,11.40%,4.6,-1.15%,-1.52%,-1.22%,-3.79%,-3.98%,89.86,89.13,37.09,126.22,-7.10%,37%,<2%,17%,0.84,2.13,-0.3,AA-,4.40%,22
86,新泉转债,113509,2018-06-22,新泉股份,603179,汽车,106.73,0.20%,1.98%,18.74,3.14%,1.3,0.30%,18.89,2.82,-0.80%,99.21,7.60%,5年40天,3年40天,10.50%,10.50%,4.5,0.80%,0.40%,0.72%,-0.91%,-1.12%,89.49,88.63,22.87,111.5,-4.30%,55%,15%,17%,0.69,1.23,0.2,AA,4.60%,31
87,新凤转债,113508,2018-05-16,新凤鸣,603225,服装纺织,103.58,-0.40%,1.71%,14.87,2.34%,7.2,0.30%,16.83,1.83,-11.60%,88.35,17.20%,5年1.3天,3年1.3天,12.10%,10.70%,21.5,1.81%,1.32%,1.71%,0.01%,-0.22%,89.21,89.54,13.93,103.47,0.10%,56%,20%,16%,0.56,0.16,0.96,AA,4.90%,34
88,天马转债,113507,2018-05-07,天马科技,603668,农业,126.77,-1.61%,0.87%,9.38,-0.85%,0.8,0.60%,7.37,2.47,27.30%,127.27,-0.40%,4.98年,2.98年,4.10%,5.20%,1.2,-2.34%,-2.79%,-2.43%,-6.33%,-6.51%,90.67,91.89,43.16,135.05,-6.10%,53%,<2%,17%,0.88,1.96,-0.09,AA-,4.30%,18
89,鼎信转债!,113506,2018-05-14,鼎信通讯,603421,能源电力,131.97,-1.90%,-0.27%,28.86,-2.17%,6.5,20.40%,21.65,4.19,33.30%,133.3,-1.00%,4.97年,2.97年,0.20%,0.20%,0.2,-3.60%,-3.96%,-3.67%,-7.64%,-7.81%,91.22,91.07,42.23,133.3,-1.00%,51%,<2%,16%,1,1.21,0.8,AA,4.00%,19
90,金农转债,128036,2018-04-02,金新农,2548,农业,157.99,-0.76%,0.45%,15.28,-0.33%,174,43.60%,9.62,3.26,58.80%,158.84,-0.50%,4.87年,2.87年,4.10%,6.50%,2.5,-7.12%,-7.48%,-7.19%,-12.90%,-13.00%,91.54,91.42,72.82,164.24,-3.80%,39%,<2%,17%,0.95,1.68,0.28,AA-,4.10%,52
91,利欧转债!,128038,2018-04-19,利欧股份,2131,传媒娱乐,123.395,0.81%,0.13%,2.13,0.95%,16,5.80%,1.72,1.15,23.80%,123.84,-0.40%,4.91年,2.91年,1.60%,2.00%,2.3,-1.66%,-2.15%,-1.76%,-5.65%,-5.84%,91.65,94.19,29.65,123.84,-0.40%,80%,<2%,16%,1,1.08,0.93,AA,4.00%,54
92,岩土转债,128037,2018-04-25,中化岩土,2542,建筑,98.141,-0.56%,0.68%,5.31,0.57%,4.6,0.80%,8.03,4.03,-33.90%,66.13,48.40%,4.89年,2.89年,6.20%,4.10%,6,2.94%,2.44%,2.84%,1.70%,1.49%,87.64,86.95,4.54,91.48,7.30%,54%,31%,16%,0.21,-1.33,1.82,AA,5.60%,70
93,敖东转债,127006,2018-05-11,吉林敖东,623,金融,106.29,-0.57%,0.75%,18.92,0.32%,7.8,0.30%,20.82,1.18,-9.10%,90.87,17.00%,4.89年,2.89年,11.00%,10.00%,24.1,0.41%,0.08%,0.34%,-1.33%,-1.46%,89.47,87.92,15.78,103.71,2.50%,31%,22%,16%,0.56,-0.12,1.25,AA+,4.40%,39
94,长证转债,127005,2018-04-11,长江证券,783,金融,113.92,0.28%,1.47%,7.96,2.58%,70,1.20%,7.45,1.61,6.80%,106.85,6.60%,4.88年,无权,11.40%,12.10%,50,-0.78%,-1.15%,-0.86%,无权,无权,无权,90.89,27.35,118.24,-3.70%,31%,16%,18%,0.68,1.51,-0.06,AAA,4.00%,33
95,星源转债,123009,2018-04-10,星源材质,300568,汽车,116.5,-0.42%,0.55%,30.85,0.16%,2.6,0.50%,27.49,3.5,12.20%,112.22,3.80%,4.87年,2.87年,8.10%,9.10%,4.8,-1.14%,-1.52%,-1.21%,-3.99%,-4.17%,90.49,89.71,31.51,121.22,-3.90%,64%,12%,17%,0.79,1.34,0.29,AA,4.40%,12
96,杭电转债,113505,2018-03-27,杭电股份,603618,能源电力,108.13,-0.62%,2.10%,7.63,2.01%,19,2.30%,7.29,2.31,4.70%,104.66,3.30%,4.87年,2.87年,14.80%,15.50%,7.8,0.89%,0.40%,0.79%,-1.51%,-1.71%,90.43,91.31,24.02,115.33,-6.20%,42%,10%,16%,0.74,1.75,-0.17,AA,4.50%,46
97,艾华转债,113504,2018-03-23,艾华集团,603989,电子,106.27,-0.83%,1.42%,20.1,0.95%,0.3,0.00%,21.73,4.48,-7.50%,92.5,14.90%,4.86年,2.86年,8.80%,8.20%,6.9,0.88%,0.46%,0.80%,-0.94%,-1.15%,89.84,88.75,16.93,105.68,0.60%,40%,20%,16%,0.62,0.13,1.1,AA,4.80%,7
98,康泰转债!,123008,2018-03-19,康泰生物,300601,医药,171.49,1.81%,0.13%,53.72,1.94%,11,26.80%,31.23,12.67,72.00%,172.01,-0.30%,4.77年,2.77年,0.10%,0.10%,0.3,-8.89%,-9.24%,-8.96%,-10.40%,-10.50%,92.14,92.22,79.8,172.01,-0.30%,68%,<2%,16%,1,1.06,0.94,AA-,4.00%,6
99,玲珑转债,113019,2018-03-22,玲珑轮胎,601966,汽车,109.59,-0.49%,0.09%,17.77,-0.78%,16,0.70%,18.84,2.32,-5.70%,94.32,16.20%,3.85年,1.85年,9.40%,8.80%,20,0.81%,0.19%,0.68%,-3.62%,-3.78%,93.16,95.63,12.41,108.03,1.40%,34%,20%,16%,0.52,0.08,0.95,AA+,4.50%,21
100,大族转债,128035,2018-03-05,大族激光,2008,电子,105.781,-0.77%,1.14%,40.99,1.11%,3.9,0.20%,52.5,7.03,-21.90%,78.08,35.50%,4.79年,2.79年,5.30%,4.10%,23,0.52%,0.19%,0.45%,-0.32%,-0.63%,91.65,87.38,9.58,96.96,9.10%,39%,32%,16%,0.33,-1.45,2.2,AA+,4.70%,19
101,无锡转债,110043,2018-03-14,无锡银行,600908,金融,107.25,-0.79%,0.68%,6.62,-0.15%,25,0.80%,6.7,1.21,-1.20%,98.81,8.50%,4.77年,无权,24.50%,24.20%,30,-0.37%,-0.59%,-0.41%,无权,无权,无权,86.42,23.33,109.74,-2.30%,46%,17%,18%,0.68,0.98,0.4,AA+,4.30%,57
102,江银转债,128034,2018-02-14,江阴银行,2807,金融,113.1,-0.47%,0.76%,5.31,0.38%,23,1.10%,4.68,0.82,13.50%,113.46,-0.30%,4.76年,无权,15.30%,17.30%,17.6,-0.67%,-1.04%,-0.74%,无权,无权,无权,90.24,32.25,122.49,-7.70%,50%,<2%,18%,0.76,2.33,-0.61,AA+,4.20%,58
103,常熟转债!,113018,2018-02-06,常熟银行,601128,金融,137.01,-2.08%,0.22%,7.92,-1.86%,32,3.20%,5.76,1.11,37.50%,137.5,-0.40%,4.74年,无权,3.60%,5.00%,7.2,-4.66%,-5.01%,-4.73%,无权,无权,无权,91.27,46.23,137.5,-0.40%,42%,<2%,18%,1,1.08,0.93,AA+,4.00%,30
104,道氏转债,123007,2018-01-26,道氏技术,300409,建筑,125.8,3.39%,0.61%,19.28,4.50%,42,11.00%,15.2,3.89,26.80%,126.84,-0.80%,4.68年,2.68年,3.40%,4.40%,3.1,-2.50%,-2.95%,-2.59%,-6.68%,-6.90%,91.97,92.44,41.62,134.06,-6.20%,77%,<2%,16%,0.89,2.03,-0.13,AA-,4.30%,19
105,迪龙转债,128033,2018-01-29,雪迪龙,2658,城市公用设施,105.399,-0.28%,1.04%,8.84,1.14%,4.8,0.90%,9.03,2.71,-2.10%,97.9,7.70%,4.67年,2.67年,9.70%,9.50%,5.2,0.99%,0.58%,0.91%,-0.80%,-1.00%,90.6,89.43,20.52,109.95,-4.10%,38%,14%,17%,0.66,1.21,0.17,AA,4.70%,57
106,吉视转债,113017,2018-01-15,吉视传媒,601929,传媒娱乐,105.54,-1.93%,-0.20%,2.94,-3.29%,27,1.60%,2.96,1.35,-0.70%,99.32,6.30%,4.67年,2.67年,17.00%,16.90%,15.6,0.96%,0.55%,0.88%,-0.84%,-1.05%,91.39,90.72,20.04,110.75,-4.70%,28%,9%,16%,0.65,1.5,-0.12,AA+,4.40%,33
107,航电转债,110042,2018-01-15,中航电子,600372,航空航天,118.32,-0.96%,1.24%,16.73,0.36%,28,1.00%,14.23,3.52,17.60%,117.57,0.60%,4.67年,2.67年,8.10%,9.60%,24,-1.62%,-2.00%,-1.69%,-4.71%,-4.92%,92.51,91.75,33.94,125.69,-5.90%,35%,<2%,16%,0.78,2.11,-0.4,AAA,4.00%,15
108,蒙电转债,110041,2018-01-09,内蒙华电,600863,能源电力,115,-1.14%,1.82%,3.35,0.90%,12,0.50%,2.92,1.58,14.70%,114.73,0.20%,4.66年,2.66年,9.60%,11.00%,18.7,-0.79%,-1.22%,-0.88%,-3.72%,-3.94%,92.63,92.71,30.92,123.63,-7.00%,22%,<2%,16%,0.75,2.34,-0.64,AAA,4.00%,21
109,双环转债,128032,2018-01-25,双环传动,2472,机械装备制造,101.37,-1.58%,1.66%,7.01,0.29%,13,1.30%,9.99,2.04,-29.80%,70.17,44.50%,4.67年,2.67年,20.80%,14.60%,10,1.96%,1.52%,1.87%,0.67%,0.44%,88.88,86.75,6.29,93.05,8.90%,54%,35%,16%,0.26,-1.62,2.23,AA,5.50%,18
110,天康转债,128030,2018-01-29,天康生物,2100,农业,147.605,7.12%,0.65%,12.49,8.23%,554,41.40%,8.15,2.53,53.30%,153.25,-3.70%,4.66年,2.66年,7.80%,12.00%,9.4,-5.70%,-6.15%,-5.79%,-11.80%,-12.00%,92.26,93.82,64.81,158.63,-6.90%,32%,<2%,16%,0.94,2.42,-0.36,AA,4.10%,22
111,太阳转债,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,105.5,-0.94%,1.62%,7.4,1.79%,12,1.00%,8.75,1.84,-15.40%,84.57,24.70%,3.66年,1.66年,6.30%,5.30%,12,0.73%,0.30%,0.64%,-2.11%,-2.27%,93.45,91.96,8.49,100.44,5.00%,37%,28%,16%,0.38,-0.7,1.48,AA+,4.60%,7
112,赣锋转债,128028,2018-01-19,赣锋锂业,2460,有色金属,101.15,-0.34%,0.26%,27.85,-0.43%,16,1.70%,42.58,7.26,-34.60%,65.41,54.60%,4.66年,2.66年,2.50%,1.70%,9.3,1.80%,1.40%,1.72%,0.49%,0.31%,87.96,85.45,5.8,91.25,10.90%,70%,37%,17%,0.19,-1.95,2.47,AA,5.60%,22
113,东财转债!,123006,2018-01-29,东方财富,300059,金融,167.2,1.24%,0.04%,19.07,1.27%,385,20.50%,11.36,4.06,67.90%,167.87,-0.40%,4.66年,2.66年,1.10%,1.80%,11.3,-8.61%,-8.97%,-8.68%,-10.80%,-10.90%,91.59,92.28,75.59,167.87,-0.40%,57%,<2%,17%,1,1.08,0.92,AA,4.00%,22
114,铁汉转债,123004,2018-01-26,铁汉生态,300197,城市公用设施,114.89,2.03%,3.01%,4.59,6.00%,39,7.20%,3.99,1.43,15.00%,115.04,-0.10%,4.65年,2.65年,4.40%,5.10%,4.8,-0.89%,-1.29%,-0.97%,-3.81%,-4.01%,91.56,90.93,31.43,122.36,-6.10%,67%,9%,15%,0.84,1.97,-0.17,AA,4.30%,54
115,崇达转债,128027,2018-01-22,崇达技术,2815,电子,118.87,1.50%,1.14%,17.29,3.16%,11,1.20%,14.75,4.45,17.20%,117.22,1.40%,4.64年,2.64年,5.40%,6.30%,7.8,-1.53%,-1.95%,-1.61%,-4.91%,-5.12%,91.79,91.36,33.84,125.2,-5.10%,63%,<2%,16%,0.84,1.72,0.03,AA,4.30%,12
116,泰晶转债,113503,2018-01-02,泰晶科技,603738,电子,107.5,-0.14%,-0.38%,17.35,-0.80%,1.8,0.80%,17.99,4.76,-3.60%,96.44,11.50%,4.64年,2.64年,7.80%,7.50%,2.2,1.08%,0.57%,0.98%,-1.39%,-1.62%,90.95,91.56,17.7,109.26,-1.60%,62%,14%,16%,0.64,0.62,0.67,AA,4.70%,40
117,众兴转债,128026,2018-01-03,众兴菌业,2772,农业,98.438,-1.26%,2.07%,8.41,2.69%,6.4,0.70%,11.64,1.71,-27.70%,72.25,36.20%,4.64年,2.64年,29.80%,21.50%,9.2,2.66%,2.20%,2.57%,1.79%,1.54%,88.52,86.03,7.36,93.39,5.40%,53%,29%,16%,0.3,-1.04,1.67,AA-,5.80%,43
118,蓝思转债,123003,2018-01-17,蓝思科技,300433,电子,104.7,0.00%,1.92%,9.41,3.63%,55,1.10%,10.46,2.52,-10.00%,89.96,16.40%,4.62年,2.62年,13.00%,11.70%,48,1.15%,0.73%,1.07%,-0.57%,-0.78%,91.3,90.44,13.95,104.39,0.30%,87%,20%,16%,0.53,0.31,0.75,AA+,4.50%,43
119,特一转债,128025,2017-12-28,特一药业,2728,医药,113.278,-0.37%,0.51%,17.43,0.17%,1.6,0.40%,15.45,2.96,12.80%,112.82,0.40%,4.62年,2.62年,9.70%,10.90%,3.4,-0.59%,-0.99%,-0.67%,-3.37%,-3.57%,91.31,90.45,31.2,121.64,-6.90%,36%,<2%,17%,0.81,1.99,-0.25,AA-,4.50%,28
120,宁行转债,128024,2018-01-12,宁波银行,2142,金融,126,0.04%,-0.04%,22.77,0.00%,230,2.60%,18.01,1.45,26.40%,126.43,-0.30%,4.61年,无权,6.00%,7.60%,71.3,-3.14%,-3.48%,-3.21%,无权,无权,无权,91.22,42.55,133.77,-5.80%,30%,<2%,18%,0.81,2.12,-0.34,AAA,4.00%,33
121,亚太转债,128023,2017-12-26,亚太股份,2284,汽车,96.5,-0.37%,0.69%,6.12,2.68%,4.2,0.40%,10.34,2.9,-40.80%,59.19,63.00%,4.61年,2.61年,22.20%,13.10%,10,3.51%,2.97%,3.40%,2.50%,2.26%,88.53,87.57,3.14,90.71,6.40%,37%,35%,17%,0.12,-1.19,1.46,AA,5.80%,42
122,众信转债,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,106.042,-0.69%,0.06%,7.25,-1.09%,3,0.40%,7.92,3.08,-8.50%,91.54,15.80%,4.60年,2.60年,10.90%,10.00%,7,0.87%,0.45%,0.79%,-1.04%,-1.25%,90.51,89.1,16.37,105.47,0.50%,57%,19%,17%,0.58,0.12,1.04,AA,4.80%,9
123,兄弟转债,128021,2017-12-27,兄弟科技,2562,医药,112.878,-0.11%,0.78%,5.91,0.85%,8.4,1.50%,5.35,2.21,10.50%,110.47,2.20%,4.60年,2.60年,9.90%,10.90%,5.1,-0.51%,-0.92%,-0.59%,-3.27%,-3.47%,91.54,90.77,28.39,119.16,-5.30%,68%,<2%,16%,0.79,1.66,0,AA,4.40%,24
124,国祯转债,123002,2017-12-25,国祯环保,300388,城市公用设施,129.499,3.93%,-0.24%,11.43,4.10%,29,4.00%,8.72,2.34,31.10%,131.08,-1.20%,4.58年,2.58年,9.10%,11.90%,5.7,-3.50%,-3.89%,-3.57%,-8.02%,-8.21%,92.1,91.66,45.48,137.14,-5.60%,51%,<2%,16%,0.9,1.98,-0.08,AA,4.20%,9
125,生益转债,110040,2017-12-11,生益科技,600183,电子,120.6,-0.76%,0.52%,13.76,-0.29%,39,1.80%,11.62,4.03,18.40%,118.42,1.80%,4.58年,无权,6.10%,7.20%,17.7,-1.96%,-2.36%,-2.04%,无权,无权,无权,91.73,34.23,125.96,-4.30%,46%,<2%,16%,0.82,1.64,0.07,AA+,4.20%,9
126,水晶转债,128020,2017-12-12,水晶光电,2273,电子,107.25,-0.05%,2.28%,13.99,4.25%,6.5,0.50%,16,3.7,-12.60%,87.44,22.70%,4.57年,2.57年,9.80%,8.50%,11.8,0.89%,0.42%,0.79%,-1.65%,-1.82%,89.92,89.81,12.24,102.05,5.10%,51%,28%,16%,0.52,-0.8,1.89,AA,5.00%,15
127,济川转债,110038,2017-11-29,济川药业,600566,医药,111.01,-1.05%,0.02%,37.6,-1.73%,2.7,0.40%,40.04,5.56,-6.10%,93.91,18.20%,3.55年,1.55年,2.10%,1.90%,6.3,-0.57%,-1.03%,-0.66%,-5.06%,-5.22%,93.69,92.26,12.59,104.86,5.90%,36%,26%,15%,0.6,-0.83,2.07,AA,4.80%,10
128,嘉澳转债,113502,2017-11-27,嘉澳环保,603822,城市公用设施,99.78,-0.32%,0.43%,29.57,0.54%,1.1,0.60%,45.27,4.69,-34.70%,65.32,52.80%,4.55年,2.55年,8.50%,5.60%,1.9,2.81%,2.27%,2.70%,1.33%,1.08%,88.41,87.11,4.71,91.82,8.70%,58%,34%,17%,0.2,-1.61,2.1,AA-,6.00%,43
129,久立转2,128019,2017-12-01,久立特材,2318,石油天然气化工,109.007,-1.12%,1.91%,7.94,1.15%,11,0.90%,7.92,2.24,0.30%,100.25,8.70%,4.54年,2.54年,15.60%,15.60%,10.4,0.26%,-0.16%,0.18%,-2.07%,-2.28%,91.28,90.19,21.6,111.78,-2.50%,34%,18%,17%,0.69,0.88,0.52,AA,4.60%,13
130,时达转债,128018,2017-12-04,新时达,2527,机械装备制造,103.1,-0.87%,0.69%,6.9,-0.29%,20,2.20%,7.45,1.62,-7.40%,92.62,11.30%,4.54年,2.54年,20.60%,19.00%,8.8,1.63%,1.18%,1.54%,0.07%,-0.17%,91.1,89.96,16.04,106,-2.70%,35%,14%,16%,0.6,0.82,0.4,AA,4.80%,43
131,小康转债,113016,2017-11-21,小康股份,601127,汽车,104.1,-0.91%,1.22%,16.26,0.49%,4.9,0.50%,17.2,3.27,-5.50%,94.53,10.10%,4.54年,2.54年,5.70%,5.40%,8.8,1.41%,0.96%,1.32%,-0.29%,-0.52%,91.22,90.16,17.12,107.28,-3.00%,40%,15%,16%,0.63,0.92,0.36,AA,4.70%,33
132,隆基转债,113015,2017-11-20,隆基股份,601012,能源电力,129.06,0.34%,-0.16%,23.64,0.21%,77,2.10%,18.76,3.51,26.00%,126.01,2.40%,4.52年,2.52年,3.30%,4.10%,28,-3.47%,-3.87%,-3.55%,-8.08%,-8.27%,92.47,92.11,40.53,132.64,-2.70%,48%,<2%,16%,0.86,1.35,0.4,AA+,4.10%,9
133,金禾转债,128017,2017-11-27,金禾实业,2597,石油天然气化工,112.36,0.51%,0.60%,21.45,1.90%,11,1.60%,23.32,3.46,-8.00%,91.98,22.20%,4.52年,2.52年,5.00%,4.60%,6,-0.42%,-0.83%,-0.50%,-3.19%,-3.40%,90.86,89.45,16.42,105.87,6.10%,36%,28%,17%,0.58,-0.93,2.15,AA,4.80%,19
134,林洋转债,113014,2017-11-13,林洋能源,601222,能源电力,101.5,-0.02%,0.13%,5.72,0.70%,16,0.50%,8.76,1.68,-34.70%,65.3,55.40%,4.51年,2.51年,29.70%,19.40%,30,2.00%,1.54%,1.91%,0.66%,0.42%,89.23,86.83,4.95,91.77,10.60%,83%,37%,16%,0.16,-1.87,2.32,AA,5.70%,18
135,雨虹转债,128016,2017-10-20,东方雨虹,2271,建筑,108.434,-0.52%,0.38%,19.35,-0.31%,17,0.90%,22.63,4.51,-14.50%,85.51,26.80%,4.42年,2.42年,6.40%,5.40%,18.4,0.39%,-0.04%,0.31%,-1.97%,-2.19%,91.94,90.96,10.93,101.89,6.40%,51%,27%,16%,0.45,-0.91,1.85,AA+,4.50%,7
136,国君转债,113013,2017-07-24,国泰君安,601211,金融,115,-0.92%,1.11%,19.86,0.30%,79,1.00%,19.67,1.53,1.00%,100.97,13.90%,4.20年,无权,4.00%,4.00%,70,-1.12%,-1.54%,-1.20%,无权,无权,无权,93.45,19.99,113.44,1.40%,26%,22%,17%,0.61,0.35,0.88,AAA,4.00%,21
137,久其转债,128015,2017-07-18,久其软件,2279,计算机及应用,105.305,-0.66%,1.40%,9.07,3.30%,16,1.90%,12.86,4.65,-29.50%,70.53,49.30%,4年44天,2年44天,12.10%,8.50%,7.8,1.60%,1.04%,1.49%,-0.95%,-1.21%,91.18,90.3,5.06,95.36,10.40%,70%,40%,17%,0.22,-1.84,2.42,AA,5.60%,39
138,模塑转债,127004,2017-08-16,模塑科技,700,汽车,96.65,-0.47%,0.72%,4.51,2.73%,6.6,0.80%,7.72,2.65,-41.60%,58.42,65.40%,4年38天,2年38天,22.00%,12.80%,8.2,4.43%,3.73%,4.29%,3.10%,2.78%,91.16,91.67,1.52,93.19,3.70%,53%,31%,17%,0.09,-0.71,0.88,AA,5.80%,72
139,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,101.635,-0.79%,1.15%,10.98,0.92%,4.8,1.40%,13.53,3.36,-18.80%,81.15,25.20%,3.98年,1.98年,9.20%,7.50%,3.4,2.58%,2.00%,2.47%,0.54%,0.28%,91.68,91.06,8.66,99.72,1.90%,60%,23%,17%,0.4,-0.29,1.09,AA-,5.50%,48
140,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,108,-0.75%,2.98%,13.58,3.19%,12,2.20%,13.44,1.94,1.00%,101.04,6.90%,3.92年,1.92年,4.30%,4.40%,5.1,0.19%,-0.23%,0.11%,-2.47%,-2.70%,93.43,91.49,19.63,111.11,-2.80%,35%,17%,16%,0.7,1,0.42,AA,4.60%,22
141,光大转债,113011,2017-07-18,光大银行,601818,金融,111.75,-0.47%,0.32%,4.23,-0.24%,307,0.90%,4.13,0.76,2.40%,102.42,9.10%,3.90年,无权,13.50%,13.80%,300,-0.58%,-1.02%,-0.67%,无权,无权,无权,94.08,19.22,113.31,-1.40%,19%,16%,16%,0.63,0.96,0.34,AAA,4.00%,24
142,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,98.16,-0.29%,0.29%,3.86,2.39%,8.2,0.70%,9.98,3.39,-61.30%,38.68,154%,3.26年,1.26年,24.90%,9.60%,12,4.31%,3.57%,4.16%,3.31%,2.91%,94.66,93.25,2.08,95.33,3.00%,35%,44%,16%,0,-0.58,0.56,AA,6.00%,75
