,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
71,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,113.012,-4.87%,-0.54%,10.32,-6.78%,2,4.50%,9.26,5.08,11.40%,111.45,1.40%,5.25年,3.25年,1.70%,1.90%,0.4,0.59%,0.03%,0.48%,-2.25%,-2.50%,89.94,92.54,30.59,123.13,-8.20%,77%,<2%,17%,0.8,2.14,-0.39,A+,4.60%,26
72,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,116.71,-4.51%,0.21%,11.02,-5.16%,8.6,0.90%,9.38,2.42,17.50%,117.48,-0.70%,5.25年,3.25年,10.70%,12.60%,7.8,-0.57%,-1.03%,-0.66%,-3.41%,-3.61%,89.93,91.09,35.2,126.29,-7.60%,66%,<2%,16%,0.83,2.26,-0.43,AA,4.30%,38
73,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,118.11,-3.58%,-0.45%,7.66,-4.84%,8.7,4.20%,6.47,1.06,18.40%,118.39,-0.20%,5.23年,3.23年,4.20%,5.00%,1.7,-1.15%,-1.54%,-1.23%,-3.76%,-3.97%,89.75,89.19,38.6,127.79,-7.60%,40%,<2%,18%,0.83,2.2,-0.38,AA-,4.40%,25
74,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,106.15,-1.06%,-2.86%,5.91,-5.74%,4.3,2.00%,5.92,3.54,-0.20%,99.83,6.30%,4.23年,2.23年,9.40%,9.40%,2,1.19%,0.68%,1.08%,-1.56%,-1.74%,91.12,91.15,20.51,111.67,-4.90%,70%,<2%,18%,0.68,1.27,0.16,A+,4.90%,46
75,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,109.303,1.02%,0.33%,37.3,1.83%,35,5.80%,34.96,2.02,6.70%,106.69,2.40%,5.23年,2.73年,14.20%,15.10%,5.6,1.44%,0.84%,1.32%,-1.95%,-2.16%,90.68,93.22,26,119.22,-8.30%,43%,<2%,17%,0.74,2.09,-0.45,AA-,4.60%,41
76,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,168.5,-2.60%,0.51%,11.73,-2.09%,59,32.40%,6.88,1.86,70.50%,170.49,-1.20%,5.23年,3.23年,1.00%,1.80%,1.1,-7.10%,-7.56%,-7.19%,-13.00%,-13.20%,91.2,94.52,75.97,170.49,-1.20%,52%,<2%,16%,1,1.25,0.77,AA,4.00%,16
77,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,101.58,-1.19%,0.74%,8.85,-1.56%,19,0.60%,12.4,4.49,-28.60%,71.37,42.30%,5.21年,3.21年,7.50%,5.40%,30,1.90%,1.47%,1.82%,0.36%,0.20%,88.11,88.34,5.78,94.12,7.90%,30%,30%,16%,0.29,-1.31,1.95,AA+,4.70%,41
78,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,116.01,-0.72%,0.72%,41.48,0.00%,21,3.60%,35.46,4.03,17.00%,116.98,-0.80%,5.21年,3.21年,5.60%,6.50%,5,-0.50%,-0.95%,-0.59%,-3.32%,-3.52%,89.73,90.81,34.81,125.62,-7.60%,51%,<2%,16%,0.84,2.22,-0.38,AA-,4.40%,24
79,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,103.53,-4.14%,-0.25%,12,-6.54%,4.4,1.00%,12.45,3.34,-3.60%,96.39,7.40%,5.19年,3.19年,10.10%,9.70%,4.3,1.79%,1.31%,1.69%,0.08%,-0.14%,88.76,89.18,20.53,109.71,-5.60%,68%,8%,17%,0.67,1.41,0,AA-,4.80%,41
80,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,113,-1.99%,0.99%,8.99,-1.32%,55,3.60%,7.92,0.84,13.50%,113.51,-0.40%,5.17年,3.17年,21.80%,24.80%,13.4,0.10%,-0.37%,0.01%,-2.46%,-2.68%,90.8,92.12,32.03,124.15,-9.00%,32%,<2%,17%,0.76,2.63,-0.86,AA+,4.20%,34
81,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,183.52,8.05%,1.61%,12.96,10.00%,481,183%,6.91,1.31,87.60%,187.55,-2.20%,5.17年,3.17年,1.70%,3.10%,1.5,-9.05%,-9.45%,-9.13%,-15.30%,-15.50%,91,92.58,100.15,192.74,-4.80%,42%,<2%,17%,0.97,1.97,0.05,AA,4.10%,15
82,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,103.49,-4.93%,-0.45%,21.98,-9.95%,13,3.40%,25.85,6.82,-15.00%,85.03,21.70%,5年55天,3年55天,5.00%,4.20%,3.6,1.77%,1.30%,1.68%,0.03%,-0.18%,87.84,87.77,13.05,100.82,2.60%,57%,19%,16%,0.54,-0.48,1.58,AA-,5.10%,37
83,再升转债,113510,2018-07-13,再升科技,603601,城市公用设施,101.67,-1.70%,0.43%,9,-3.95%,1.3,1.10%,11.32,4.52,-20.50%,79.51,27.90%,5年54天,1年54天,2.30%,1.90%,1.1,2.17%,1.68%,2.07%,-0.38%,-0.55%,94.07,85.72,13.65,99.37,2.30%,65%,22%,17%,0.32,-0.3,0.95,AA-,5.70%,34
84,华通转债,128040,2018-07-13,华通医药,2758,医药,113.52,-1.21%,0.48%,11.48,-1.03%,113,44.20%,11.45,4.02,0.30%,100.26,13.20%,5年49天,3年49天,9.20%,9.30%,2.2,-0.04%,-0.51%,-0.13%,-2.70%,-2.91%,89.22,89.75,23.78,113.53,0.00%,76%,20%,18%,0.7,0.22,1.18,AA-,4.70%,68
85,三力转债,128039,2018-06-29,三 力 士,2224,机械装备制造,113,-3.61%,-0.06%,6.58,-4.50%,2.6,0.50%,5.84,2.21,12.70%,112.67,0.30%,5年43天,3年43天,10.10%,11.40%,4.6,-0.43%,-0.81%,-0.50%,-2.70%,-2.89%,89.66,88.82,32.97,121.79,-7.20%,37%,<2%,17%,0.81,2.05,-0.29,AA-,4.50%,21
86,新泉转债,113509,2018-06-22,新泉股份,603179,汽车,105,-1.62%,-1.44%,17.84,-4.80%,8.2,1.70%,18.89,2.82,-5.60%,94.44,11.20%,5年39天,3年39天,11.10%,10.50%,4.5,1.13%,0.72%,1.05%,-0.41%,-0.63%,89.19,88.17,19.66,107.84,-2.60%,54%,12%,17%,0.64,0.83,0.46,AA,4.70%,34
87,新凤转债,113508,2018-05-16,新凤鸣,603225,服装纺织,101.5,-2.01%,0.05%,14.3,-3.83%,36,1.60%,16.83,1.83,-15.00%,84.97,19.50%,5年0.3天,3年0.3天,12.60%,10.70%,21.5,2.23%,1.74%,2.13%,0.65%,0.43%,88.97,89.15,12.19,101.34,0.20%,55%,17%,16%,0.51,0.08,0.94,AA,5.00%,37
88,天马转债,113507,2018-05-07,天马科技,603668,农业,121.13,-4.45%,2.15%,9.13,-2.67%,1.7,1.20%,7.37,2.47,23.90%,123.88,-2.20%,4.97年,2.97年,4.10%,5.10%,1.2,-1.43%,-1.89%,-1.52%,-4.95%,-5.15%,90.59,91.75,40.28,132.03,-8.30%,53%,<2%,17%,0.86,2.44,-0.52,AA-,4.30%,18
89,鼎信转债!,113506,2018-05-14,鼎信通讯,603421,能源电力,129.72,-1.70%,-0.13%,28.33,-1.84%,2.6,10.00%,21.65,3.61,30.90%,130.85,-0.90%,4.97年,2.97年,0.20%,0.20%,0.2,-3.26%,-3.62%,-3.34%,-7.14%,-7.30%,91.23,91.08,39.77,130.85,-0.90%,51%,<2%,16%,1,1.18,0.83,AA,4.00%,19
90,金农转债,128036,2018-04-02,金新农,2548,农业,155.9,-1.32%,-0.04%,15.06,-1.44%,147,40.30%,9.62,3.07,56.50%,156.55,-0.40%,4.87年,2.87年,3.60%,5.70%,2.3,-6.86%,-7.22%,-6.94%,-12.50%,-12.70%,91.54,91.4,70.64,162.05,-3.80%,39%,<2%,17%,0.95,1.66,0.29,AA-,4.10%,51
91,利欧转债!,128038,2018-04-19,利欧股份,2131,传媒娱乐,119.411,-3.23%,-1.46%,2.03,-4.69%,20,7.20%,1.72,1.15,18.00%,118.02,1.20%,4.91年,2.91年,1.70%,2.00%,2.3,-0.99%,-1.49%,-1.09%,-4.64%,-4.83%,91.65,94.19,23.83,118.02,1.20%,80%,<2%,16%,1,0.76,1.23,AA,4.00%,53
92,岩土转债,128037,2018-04-25,中化岩土,2542,建筑,96.889,-1.28%,0.55%,5.09,-4.14%,4,0.70%,8.03,4.03,-36.60%,63.39,52.90%,4.89年,2.89年,6.50%,4.10%,6,3.22%,2.72%,3.12%,2.14%,1.92%,87.45,86.65,3.86,90.52,7.00%,54%,30%,16%,0.18,-1.3,1.7,AA,5.60%,68
93,敖东转债,127006,2018-05-11,吉林敖东,623,金融,104.91,-1.30%,-0.68%,18.19,-3.86%,14,0.50%,20.82,1.18,-12.60%,87.37,20.10%,4.88年,2.88年,11.40%,10.00%,24.1,0.68%,0.35%,0.62%,-0.90%,-1.03%,89.34,87.72,13.69,101.41,3.40%,31%,21%,16%,0.51,-0.32,1.35,AA+,4.50%,41
94,长证转债,127005,2018-04-11,长江证券,783,金融,112.711,-1.06%,-1.50%,7.64,-4.02%,89,1.60%,7.45,1.61,2.60%,102.55,9.90%,4.88年,无权,11.80%,12.10%,50,-0.56%,-0.93%,-0.64%,无权,无权,无权,90.9,24.15,115.05,-2.00%,31%,13%,18%,0.64,1.1,0.22,AAA,4.00%,35
95,星源转债,123009,2018-04-10,星源材质,300568,汽车,111.73,-4.09%,-0.07%,29.13,-5.58%,5.4,1.00%,27.49,3.5,6.00%,105.97,5.40%,4.87年,2.87年,8.60%,9.10%,4.8,-0.27%,-0.66%,-0.35%,-2.65%,-2.84%,90.25,89.33,26.69,116.02,-3.70%,64%,11%,17%,0.75,1.24,0.29,AA,4.50%,12
96,杭电转债,113505,2018-03-27,杭电股份,603618,能源电力,105,-2.89%,-2.02%,7.06,-7.47%,20,2.40%,7.29,2.31,-3.20%,96.84,8.40%,4.86年,2.86年,16.00%,15.50%,7.8,1.51%,1.02%,1.41%,-0.54%,-0.75%,90.02,90.65,18.66,109.31,-3.90%,42%,<2%,16%,0.66,1.13,0.23,AA,4.70%,46
97,艾华转债,113504,2018-03-23,艾华集团,603989,电子,105,-1.20%,-1.10%,19.28,-4.08%,0.3,0.00%,21.73,4.48,-11.30%,88.73,18.30%,4.85年,2.85年,9.20%,8.20%,6.9,1.13%,0.72%,1.05%,-0.54%,-0.75%,89.58,88.33,14.7,103.04,1.90%,40%,18%,16%,0.56,-0.17,1.3,AA,4.90%,7
98,康泰转债!,123008,2018-03-19,康泰生物,300601,医药,174.5,1.76%,-0.58%,54.35,1.17%,8.9,39.60%,31.23,12.67,74.00%,174.03,0.30%,4.77年,2.77年,0.00%,0.10%,0.1,-9.23%,-9.58%,-9.30%,-10.70%,-10.80%,92.15,92.23,81.8,174.03,0.30%,68%,<2%,16%,1,0.94,1.05,AA-,4.00%,6
99,玲珑转债,113019,2018-03-22,玲珑轮胎,601966,汽车,109.01,-0.53%,-0.98%,17.21,-3.15%,24,1.10%,18.84,2.32,-8.70%,91.35,19.30%,3.85年,1.85年,9.70%,8.80%,20,0.95%,0.33%,0.83%,-3.37%,-3.53%,93.1,95.5,10.73,106.23,2.60%,34%,20%,16%,0.48,-0.17,1.13,AA+,4.50%,21
100,大族转债,128035,2018-03-05,大族激光,2008,电子,105,-0.74%,-0.48%,39.17,-4.44%,11,0.50%,52.5,7.03,-25.40%,74.61,40.70%,4.78年,2.78年,5.50%,4.10%,23,0.68%,0.34%,0.61%,-0.06%,-0.38%,91.51,87.17,8.5,95.67,9.80%,39%,30%,16%,0.28,-1.65,2.31,AA+,4.70%,21
101,无锡转债,110043,2018-03-14,无锡银行,600908,金融,106.2,-0.98%,-0.81%,6.44,-2.72%,22,0.70%,6.7,1.21,-3.90%,96.12,10.50%,4.77年,无权,25.20%,24.20%,30,-0.16%,-0.38%,-0.20%,无权,无权,无权,86.35,21.44,107.78,-1.50%,46%,16%,18%,0.66,0.77,0.57,AA+,4.30%,56
102,江银转债,128034,2018-02-14,江阴银行,2807,金融,111.41,-1.49%,-0.88%,5.14,-3.20%,42,2.20%,4.68,0.82,9.80%,109.83,1.40%,4.75年,无权,15.70%,17.30%,17.6,-0.35%,-0.72%,-0.42%,无权,无权,无权,90.16,29.39,119.55,-6.80%,50%,<2%,18%,0.74,2.09,-0.45,AA+,4.30%,60
103,常熟转债!,113018,2018-02-06,常熟银行,601128,金融,132.03,-3.63%,0.10%,7.64,-3.54%,33,3.50%,5.76,1.11,32.60%,132.64,-0.50%,4.74年,无权,3.70%,4.90%,7.1,-3.91%,-4.26%,-3.98%,无权,无权,无权,91.28,41.36,132.64,-0.50%,42%,<2%,18%,1,1.1,0.91,AA+,4.00%,29
104,道氏转债,123007,2018-01-26,道氏技术,300409,建筑,119.09,-5.33%,-1.13%,17.8,-7.68%,9.2,2.50%,15.2,3.89,17.10%,117.11,1.70%,4.67年,2.67年,3.70%,4.40%,3,-1.33%,-1.79%,-1.42%,-4.86%,-5.08%,91.7,91.99,33.45,125.44,-5.10%,77%,<2%,16%,0.84,1.66,0.1,AA-,4.40%,19
105,迪龙转债,128033,2018-01-29,雪迪龙,2658,城市公用设施,102.35,-2.89%,-0.16%,8.39,-5.09%,6.5,1.20%,9.03,2.71,-7.10%,92.91,10.20%,4.67年,2.67年,10.20%,9.50%,5.2,1.64%,1.22%,1.56%,0.24%,0.03%,90.3,88.96,17.41,106.37,-3.80%,38%,12%,17%,0.6,1.06,0.19,AA,4.80%,57
106,吉视转债,113017,2018-01-15,吉视传媒,601929,传媒娱乐,104.04,-1.42%,-0.84%,2.83,-3.74%,25,1.50%,2.96,1.35,-4.40%,95.61,8.80%,4.67年,2.67年,17.70%,16.90%,15.6,1.28%,0.86%,1.20%,-0.34%,-0.55%,91.29,90.55,17.5,108.05,-3.70%,28%,10%,16%,0.61,1.25,0.02,AA+,4.40%,32
107,航电转债,110042,2018-01-15,中航电子,600372,航空航天,118.05,-0.23%,-2.38%,16.15,-3.47%,25,0.90%,14.23,3.52,13.50%,113.49,4.00%,4.67年,2.67年,8.40%,9.60%,24,-1.57%,-1.95%,-1.64%,-4.63%,-4.84%,92.52,91.76,30.54,122.31,-3.50%,35%,<2%,16%,0.75,1.53,0.05,AAA,4.00%,15
108,蒙电转债,110041,2018-01-09,内蒙华电,600863,能源电力,113.46,-1.34%,-1.64%,3.21,-4.18%,16,0.70%,2.92,1.58,9.90%,109.93,3.20%,4.66年,2.66年,10.00%,11.00%,18.7,-0.50%,-0.93%,-0.58%,-3.26%,-3.48%,92.64,92.72,27.06,119.79,-5.30%,22%,<2%,16%,0.71,1.89,-0.34,AAA,4.00%,22
109,双环转债,128032,2018-01-25,双环传动,2472,机械装备制造,99,-2.34%,1.42%,6.69,-4.56%,3.9,0.40%,9.99,2.04,-33.00%,66.97,47.80%,4.67年,2.67年,21.80%,14.60%,10,2.49%,2.04%,2.40%,1.52%,1.29%,88.64,86.36,5.43,91.79,7.90%,53%,32%,16%,0.2,-1.43,1.89,AA,5.60%,18
110,天康转债,128030,2018-01-29,天康生物,2100,农业,143.1,-3.05%,-2.59%,11.73,-6.08%,261,25.20%,8.15,2.53,43.90%,143.93,-0.60%,4.66年,2.66年,6.30%,9.10%,7.1,-5.06%,-5.52%,-5.15%,-10.80%,-11.00%,92.18,93.68,56.03,149.72,-4.40%,32%,<2%,16%,0.93,1.79,0.14,AA,4.10%,21
111,太阳转债,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,105.1,-0.38%,-1.09%,7.06,-4.59%,16,1.30%,8.75,1.84,-19.30%,80.69,30.30%,3.66年,1.66年,6.60%,5.30%,12,0.83%,0.40%,0.75%,-1.91%,-2.07%,93.36,91.77,6.84,98.61,6.60%,37%,25%,16%,0.32,-1,1.67,AA+,4.70%,7
112,赣锋转债,128028,2018-01-19,赣锋锂业,2460,有色金属,100.07,-1.07%,0.58%,27,-3.05%,8.5,0.90%,42.58,7.26,-36.60%,63.41,57.80%,4.66年,2.66年,2.60%,1.70%,9.3,2.04%,1.64%,1.96%,0.88%,0.70%,87.84,85.26,5.22,90.48,10.60%,70%,37%,17%,0.16,-1.9,2.35,AA,5.70%,22
113,东财转债!,123006,2018-01-29,东方财富,300059,金融,160.3,-4.13%,-0.12%,18.26,-4.25%,303,18.00%,11.36,4.06,60.70%,160.74,-0.30%,4.65年,2.65年,1.00%,1.70%,10.3,-7.77%,-8.14%,-7.84%,-10.00%,-10.10%,91.6,92.29,68.44,160.74,-0.30%,57%,<2%,17%,1,1.06,0.95,AA,4.00%,24
114,铁汉转债,123004,2018-01-26,铁汉生态,300197,城市公用设施,110.502,-3.82%,-0.99%,4.31,-6.10%,6.5,1.20%,3.99,1.43,8.00%,108.02,2.30%,4.65年,2.65年,4.70%,5.10%,4.8,-0.04%,-0.45%,-0.12%,-2.47%,-2.67%,91.32,90.53,25.96,116.49,-5.10%,68%,<2%,15%,0.79,1.63,0.02,AA,4.40%,50
115,崇达转债,128027,2018-01-22,崇达技术,2815,电子,117.273,-1.34%,0.10%,17.03,-1.50%,4.7,0.50%,14.75,4.45,15.50%,115.46,1.60%,4.64年,2.64年,5.50%,6.30%,7.8,-1.24%,-1.66%,-1.32%,-4.45%,-4.66%,91.75,91.29,32.43,123.72,-5.20%,62%,<2%,16%,0.83,1.73,0.01,AA,4.30%,12
116,泰晶转债,113503,2018-01-02,泰晶科技,603738,电子,104.04,-3.22%,-0.05%,16.36,-5.71%,0.8,0.30%,17.99,4.76,-9.10%,90.94,14.40%,4.64年,2.64年,8.30%,7.50%,2.2,1.81%,1.29%,1.71%,-0.22%,-0.46%,90.63,91.01,14.4,105.41,-1.30%,62%,15%,16%,0.57,0.48,0.67,AA,4.90%,40
117,众兴转债,128026,2018-01-03,众兴菌业,2772,农业,96.81,-1.65%,0.50%,8,-4.88%,5.5,0.60%,11.64,1.71,-31.30%,68.73,40.90%,4.63年,2.63年,31.30%,21.50%,9.2,3.04%,2.58%,2.95%,2.40%,2.15%,88.17,85.47,6.37,91.85,5.40%,53%,25%,16%,0.24,-1.05,1.55,AA-,5.90%,43
118,蓝思转债,123003,2018-01-17,蓝思科技,300433,电子,102.65,-1.96%,-1.26%,8.7,-7.55%,20,0.40%,10.46,2.52,-16.80%,83.17,23.40%,4.62年,2.62年,14.00%,11.70%,48,1.60%,1.17%,1.51%,0.14%,-0.07%,91.06,90.05,10.36,100.41,2.20%,87%,17%,16%,0.43,-0.18,1.03,AA+,4.60%,43
119,特一转债,128025,2017-12-28,特一药业,2728,医药,111.779,-1.32%,-0.58%,17.01,-2.41%,5,1.30%,15.45,3.24,10.10%,110.1,1.50%,4.61年,2.61年,9.90%,10.90%,3.4,-0.29%,-0.70%,-0.38%,-2.90%,-3.11%,91.21,90.27,29.12,119.39,-6.40%,36%,<2%,17%,0.79,1.84,-0.15,AA-,4.50%,29
120,宁行转债,128024,2018-01-12,宁波银行,2142,金融,124.9,-0.87%,0.69%,22.72,-0.22%,183,2.10%,18.01,1.45,26.20%,126.15,-1.00%,4.61年,无权,5.80%,7.30%,68.4,-2.95%,-3.30%,-3.02%,无权,无权,无权,91.23,42.3,133.53,-6.50%,30%,<2%,18%,0.81,2.27,-0.47,AAA,4.00%,32
121,亚太转债,128023,2017-12-26,亚太股份,2284,汽车,95.144,-1.41%,0.92%,5.76,-5.88%,12,1.20%,10.34,2.9,-44.30%,55.71,70.80%,4.61年,2.61年,23.50%,13.10%,10,3.84%,3.30%,3.73%,3.03%,2.79%,88.37,87.3,2.64,89.94,5.80%,37%,32%,17%,0.08,-1.08,1.26,AA,5.80%,40
122,众信转债,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,103.04,-2.83%,-0.55%,6.75,-6.90%,0.4,0.10%,7.92,3.08,-14.80%,85.23,20.90%,4.60年,2.60年,11.70%,10.00%,7,1.52%,1.09%,1.43%,0.00%,-0.21%,90.09,88.42,12.89,101.31,1.70%,57%,19%,17%,0.49,-0.15,1.14,AA,5.00%,9
123,兄弟转债,128021,2017-12-27,兄弟科技,2562,医药,111.999,-0.78%,1.59%,5.97,1.02%,43,7.30%,5.35,2.21,11.60%,111.59,0.40%,4.59年,2.59年,9.80%,10.90%,5.1,-0.34%,-0.75%,-0.42%,-2.99%,-3.20%,91.6,90.86,29.24,120.1,-6.70%,68%,<2%,16%,0.8,2.02,-0.28,AA,4.40%,24
124,国祯转债,123002,2017-12-25,国祯环保,300388,城市公用设施,122.45,-5.44%,0.12%,10.73,-6.12%,15,2.20%,8.72,2.34,23.10%,123.05,-0.50%,4.58年,2.58年,9.00%,11.10%,5.3,-2.29%,-2.69%,-2.37%,-6.13%,-6.32%,91.97,91.43,38.52,129.94,-5.80%,51%,<2%,16%,0.87,1.94,-0.09,AA,4.30%,9
125,生益转债,110040,2017-12-11,生益科技,600183,电子,118.3,-1.91%,2.03%,13.78,0.15%,55,2.60%,11.62,4.03,18.60%,118.59,-0.20%,4.58年,无权,6.10%,7.20%,17.7,-1.54%,-1.95%,-1.62%,无权,无权,无权,91.74,34.37,126.11,-6.20%,46%,<2%,16%,0.82,2.09,-0.31,AA+,4.20%,9
126,水晶转债,128020,2017-12-12,水晶光电,2273,电子,106.45,-0.75%,-0.95%,13.49,-3.57%,6.2,0.50%,16,3.7,-15.70%,84.31,26.30%,4.56年,2.56年,10.10%,8.50%,11.8,1.06%,0.58%,0.96%,-1.38%,-1.56%,89.7,89.44,10.71,100.14,6.30%,51%,24%,16%,0.47,-1.07,2.07,AA,5.10%,16
127,济川转债,110038,2017-11-29,济川药业,600566,医药,111,-0.01%,-1.15%,36.83,-2.05%,14,2.00%,40.04,5.56,-8.00%,91.98,20.70%,3.55年,1.55年,2.10%,1.90%,6.3,-0.57%,-1.03%,-0.66%,-5.06%,-5.22%,93.6,92.07,11.48,103.55,7.20%,36%,26%,15%,0.56,-1.09,2.29,AA,4.90%,12
128,嘉澳转债,113502,2017-11-27,嘉澳环保,603822,城市公用设施,98.71,-1.07%,0.25%,27.93,-5.55%,1.1,0.60%,45.27,4.69,-38.30%,61.7,60.00%,4.54年,2.54年,9.00%,5.60%,1.9,3.06%,2.52%,2.95%,1.74%,1.49%,88.13,86.65,3.96,90.6,8.90%,58%,33%,17%,0.15,-1.66,2.04,AA-,6.10%,43
129,久立转2,128019,2017-12-01,久立特材,2318,石油天然气化工,106.1,-2.67%,0.09%,7.62,-4.03%,6.2,0.60%,7.92,2.24,-3.80%,96.21,10.30%,4.54年,2.54年,16.20%,15.60%,10.4,0.87%,0.45%,0.79%,-1.08%,-1.30%,91.05,89.82,18.9,108.71,-2.40%,34%,15%,17%,0.64,0.82,0.48,AA,4.70%,13
130,时达转债,128018,2017-12-04,新时达,2527,机械装备制造,100.75,-2.28%,-0.13%,6.59,-4.49%,8.5,0.90%,7.45,1.62,-11.50%,88.46,13.90%,4.53年,2.53年,21.50%,19.00%,8.8,2.16%,1.70%,2.07%,0.94%,0.70%,90.82,89.49,13.63,103.12,-2.30%,35%,13%,16%,0.54,0.7,0.39,AA,4.90%,46
131,小康转债,113016,2017-11-21,小康股份,601127,汽车,101.29,-2.70%,0.15%,15.53,-4.49%,7.4,0.80%,17.2,3.27,-9.70%,90.29,12.20%,4.53年,2.53年,6.00%,5.40%,8.8,2.04%,1.58%,1.95%,0.74%,0.49%,90.96,89.72,14.67,104.39,-3.00%,40%,13%,16%,0.57,0.84,0.32,AA,4.90%,34
132,隆基转债,113015,2017-11-20,隆基股份,601012,能源电力,128.44,-0.48%,0.15%,23.55,-0.38%,55,1.50%,18.76,3.51,25.50%,125.53,2.30%,4.52年,2.52年,3.30%,4.10%,28,-3.37%,-3.76%,-3.45%,-7.92%,-8.11%,92.48,92.11,40.11,132.22,-2.90%,48%,<2%,16%,0.86,1.38,0.37,AA+,4.10%,9
133,金禾转债,128017,2017-11-27,金禾实业,2597,石油天然气化工,109.6,-2.46%,0.70%,20.75,-3.26%,5.8,0.90%,23.32,3.46,-11.00%,88.98,23.20%,4.52年,2.52年,5.20%,4.60%,6,0.14%,-0.28%,0.06%,-2.29%,-2.50%,90.67,89.13,14.71,103.84,5.50%,36%,27%,17%,0.54,-0.84,1.96,AA,4.90%,19
134,林洋转债,113014,2017-11-13,林洋能源,601222,能源电力,100.5,-0.99%,0.41%,5.44,-4.90%,17,0.50%,8.76,1.68,-37.90%,62.1,61.80%,4.51年,2.51年,31.20%,19.40%,30,2.23%,1.77%,2.14%,1.04%,0.80%,89.04,86.52,4.51,91.03,10.40%,83%,36%,16%,0.12,-1.89,2.24,AA,5.80%,18
135,雨虹转债,128016,2017-10-20,东方雨虹,2271,建筑,107.6,-0.77%,-0.63%,18.68,-3.46%,15,0.70%,22.63,4.51,-17.50%,82.55,30.40%,4.42年,2.42年,6.60%,5.40%,18.4,0.57%,0.14%,0.49%,-1.67%,-1.90%,91.84,90.78,9.54,100.32,7.30%,51%,26%,16%,0.4,-1.11,1.97,AA+,4.60%,7
136,国君转债,113013,2017-07-24,国泰君安,601211,金融,113.87,-0.98%,-0.57%,19.33,-2.67%,44,0.60%,19.67,1.53,-1.70%,98.27,15.90%,4.20年,无权,4.10%,4.00%,70,-0.88%,-1.31%,-0.97%,无权,无权,无权,93.46,18.1,111.57,2.10%,26%,20%,17%,0.58,0.2,0.97,AAA,4.00%,21
137,久其转债,128015,2017-07-18,久其软件,2279,计算机及应用,103.375,-1.83%,-1.65%,8.45,-6.84%,28,3.40%,9.48,3.43,-10.90%,89.14,16.00%,4年43天,2年43天,13.00%,11.60%,7.8,2.07%,1.51%,1.96%,-0.14%,-0.40%,92.31,92.3,12.51,104.8,-1.40%,70%,37%,17%,0.51,0.51,0.52,AA,5.00%,41
138,模塑转债,127004,2017-08-16,模塑科技,700,汽车,95.499,-1.19%,0.76%,4.17,-7.54%,11,1.40%,7.72,2.65,-46.00%,54.02,76.80%,4年37天,2年37天,23.80%,12.80%,8.2,4.75%,4.04%,4.60%,3.65%,3.33%,91.04,91.45,1.01,92.46,3.30%,53%,29%,17%,0.06,-0.62,0.73,AA,5.90%,71
139,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,100.11,-1.50%,-0.34%,10.33,-5.92%,2.7,0.80%,13.53,3.36,-23.70%,76.35,31.10%,3.98年,1.98年,9.80%,7.50%,3.4,2.98%,2.39%,2.87%,1.25%,0.99%,91.3,90.37,6.98,97.35,2.80%,60%,21%,17%,0.31,-0.51,1.14,AA-,5.70%,47
140,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,104.15,-3.56%,0.08%,12.81,-5.67%,8.6,1.60%,13.44,1.94,-4.70%,95.31,9.30%,3.91年,1.91年,4.60%,4.40%,5.1,1.14%,0.71%,1.06%,-0.75%,-0.98%,93.13,90.95,15.98,106.93,-2.60%,35%,13%,16%,0.61,0.89,0.36,AA,4.80%,22
141,光大转债,113011,2017-07-18,光大银行,601818,金融,110.97,-0.70%,0.11%,4.19,-0.95%,220,0.70%,4.13,0.76,1.50%,101.45,9.40%,3.89年,无权,13.60%,13.80%,300,-0.40%,-0.84%,-0.48%,无权,无权,无权,94.09,18.54,112.64,-1.50%,19%,15%,16%,0.62,0.96,0.32,AAA,4.00%,24
