,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
70,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,112,-0.71%,0.73%,38.3,0.03%,23,3.70%,34.96,2.02,9.60%,109.55,2.20%,5.24年,2.74年,13.80%,15.10%,5.6,0.96%,0.36%,0.84%,-2.77%,-2.98%,90.78,93.44,28.02,121.46,-7.80%,44%,<2%,17%,0.76,2.03,-0.36,AA-,4.60%,43
71,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,170.8,-0.98%,0.05%,11.77,-0.93%,39,20.70%,6.88,1.86,71.10%,171.08,-0.20%,5.23年,3.23年,1.00%,1.80%,1.1,-7.33%,-7.79%,-7.42%,-13.30%,-13.50%,91.17,94.49,76.59,171.08,-0.20%,52%,<2%,16%,1,1.03,0.97,AA,4.00%,18
72,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,103.99,-0.45%,-0.28%,9.2,-2.23%,5.2,0.20%,12.4,4.49,-25.80%,74.19,40.20%,5.22年,3.22年,7.30%,5.40%,30,1.44%,1.01%,1.35%,-0.34%,-0.50%,88.19,88.49,6.95,95.44,9.00%,30%,29%,16%,0.33,-1.49,2.24,AA+,4.70%,40
73,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,116.67,1.59%,-1.41%,40.04,0.23%,33,5.60%,35.46,4.19,12.90%,112.92,3.30%,5.22年,3.22年,5.80%,6.50%,5,-0.60%,-1.05%,-0.69%,-3.48%,-3.67%,89.55,90.55,31.63,122.19,-4.50%,51%,<2%,16%,0.82,1.42,0.28,AA-,4.40%,24
74,景旺转债!,113512,2018-07-24,景旺电子,603228,电子,121.64,-0.34%,0.01%,61.07,-0.33%,59,21.80%,49.85,5.28,22.50%,122.51,-0.70%,5.20年,3.20年,0.90%,1.10%,2.2,-1.38%,-1.83%,-1.47%,-4.64%,-4.84%,91.08,92.78,29.73,122.51,-0.70%,38%,<2%,16%,1,1.15,0.86,AA,4.00%,7
75,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,107.53,-1.01%,0.11%,12.2,-1.29%,2,0.40%,12.45,3.34,-2.00%,97.99,9.70%,5.20年,3.20年,9.90%,9.70%,4.3,1.03%,0.56%,0.94%,-1.05%,-1.27%,88.87,89.36,21.61,110.97,-3.10%,68%,14%,17%,0.69,0.86,0.54,AA-,4.80%,37
76,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,116.645,-1.88%,0.88%,9.26,-1.28%,43,2.70%,7.92,0.84,16.90%,116.92,-0.20%,5.18年,3.18年,21.80%,25.50%,13.7,-0.52%,-0.99%,-0.61%,-3.38%,-3.60%,90.82,92.16,34.79,126.95,-8.10%,32%,<2%,17%,0.78,2.46,-0.69,AA+,4.20%,34
77,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,161.85,1.31%,0.39%,11.3,1.80%,77,30.80%,6.91,1.31,63.50%,163.53,-1.00%,5.18年,3.18年,2.00%,3.20%,1.6,-6.77%,-7.18%,-6.85%,-12.20%,-12.40%,90.86,92.39,76.92,169.31,-4.40%,42%,<2%,17%,0.95,1.82,0.15,AA,4.10%,12
78,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,108.66,0.58%,2.17%,23.6,4.38%,8,2.10%,25.85,6.82,-8.70%,91.3,19.00%,5年58天,3年58天,4.60%,4.20%,3.6,0.79%,0.33%,0.70%,-1.44%,-1.64%,88.41,88.66,16.53,105.19,3.30%,57%,25%,16%,0.63,-0.53,1.81,AA-,4.90%,38
79,再升转债,113510,2018-07-13,再升科技,603601,城市公用设施,105.02,-0.04%,-0.90%,9.43,-2.38%,1.2,1.00%,11.32,4.52,-16.70%,83.3,26.10%,5年57天,1年57天,2.20%,1.90%,1.1,1.51%,1.03%,1.42%,-2.79%,-2.96%,94.24,86.4,14.97,101.36,3.60%,65%,22%,17%,0.39,-0.54,1.33,AA-,5.50%,31
80,华通转债,128040,2018-07-13,华通医药,2758,医药,157.699,38.50%,-30.00%,13.93,10.00%,391,123%,11.45,3.74,21.70%,121.66,29.60%,5年52天,3年52天,7.70%,9.30%,2.2,-6.34%,-6.75%,-6.42%,-11.70%,-11.90%,90.15,91.21,39.77,130.99,20.40%,76%,<2%,18%,0.84,-2.94,5.25,AA-,4.40%,60
81,三力转债,128039,2018-06-29,三 力 士,2224,机械装备制造,120.197,-2.09%,0.29%,7.03,-2.09%,3.2,0.60%,5.84,2.2,20.40%,120.38,-0.10%,5年46天,3年46天,9.60%,11.60%,4.6,-1.64%,-2.01%,-1.71%,-4.52%,-4.70%,89.95,89.28,39.09,128.37,-6.40%,37%,<2%,17%,0.86,1.97,-0.14,AA-,4.30%,21
82,新泉转债,113509,2018-06-22,新泉股份,603179,汽车,108.69,-0.94%,0.61%,18.4,-0.49%,1.7,0.30%,18.89,2.82,-2.60%,97.41,11.60%,5年42天,3年42天,10.70%,10.50%,4.5,0.44%,0.03%,0.36%,-1.46%,-1.67%,89.39,88.5,21.62,110.12,-1.30%,55%,17%,17%,0.68,0.58,0.78,AA,4.60%,29
83,新凤转债,113508,2018-05-16,新凤鸣,603225,服装纺织,104.89,-0.79%,0.05%,14.63,-1.35%,17,0.80%,16.83,1.83,-13.10%,86.93,20.70%,5年3.3天,3年3.3天,12.30%,10.70%,21.5,1.55%,1.06%,1.45%,-0.39%,-0.61%,89.09,89.36,13.21,102.57,2.30%,56%,20%,16%,0.54,-0.3,1.39,AA,4.90%,31
84,天马转债,113507,2018-05-07,天马科技,603668,农业,127.58,-2.56%,0.20%,9.41,-2.69%,1.3,0.80%,7.37,2.47,27.70%,127.68,-0.10%,4.98年,2.98年,4.20%,5.40%,1.3,-2.47%,-2.92%,-2.56%,-6.51%,-6.69%,90.66,91.88,43.53,135.41,-5.80%,53%,<2%,17%,0.88,1.88,-0.03,AA-,4.30%,19
85,鼎信转债!,113506,2018-05-14,鼎信通讯,603421,能源电力,138.78,3.98%,0.48%,30.45,4.46%,34,61.70%,21.65,4.19,40.60%,140.65,-1.30%,4.97年,2.97年,0.30%,0.40%,0.4,-4.58%,-4.93%,-4.65%,-9.11%,-9.27%,91.2,91.05,49.59,140.65,-1.30%,51%,<2%,16%,1,1.28,0.73,AA,4.00%,21
86,金农转债,128036,2018-04-02,金新农,2548,农业,160.5,8.30%,1.29%,15.8,10.00%,315,54.40%,9.62,3.26,64.20%,164.24,-2.30%,4.88年,2.88年,5.90%,9.70%,3.8,-7.41%,-7.77%,-7.48%,-13.30%,-13.40%,91.56,91.45,78,169.45,-5.30%,39%,<2%,17%,0.96,2.04,-0.02,AA-,4.10%,51
87,利欧转债!,128038,2018-04-19,利欧股份,2131,传媒娱乐,125.09,-2.04%,-0.67%,2.15,-2.71%,28,9.50%,1.72,1.15,25.00%,125,0.10%,4.92年,2.92年,1.60%,2.00%,2.3,-1.94%,-2.43%,-2.04%,-6.06%,-6.25%,91.63,94.17,30.83,125,0.10%,80%,<2%,16%,1,0.98,1.01,AA,4.00%,54
88,岩土转债,128037,2018-04-25,中化岩土,2542,建筑,99.641,-0.37%,-0.01%,5.41,-1.64%,1.9,0.30%,8.03,4.03,-32.60%,67.37,47.90%,4.90年,2.90年,6.10%,4.10%,6,2.61%,2.12%,2.51%,1.19%,0.98%,87.71,87.08,4.91,91.99,8.30%,54%,30%,16%,0.23,-1.54,2.09,AA,5.50%,68
89,敖东转债,127006,2018-05-11,吉林敖东,623,金融,107.09,-1.11%,-0.18%,18.95,-2.27%,9.1,0.30%,20.82,1.18,-9.00%,91.02,17.70%,4.89年,2.89年,11.00%,10.00%,24.1,0.25%,-0.07%,0.19%,-1.57%,-1.70%,89.45,87.91,15.89,103.8,3.20%,31%,21%,16%,0.57,-0.25,1.38,AA+,4.40%,37
90,长证转债,127005,2018-04-11,长江证券,783,金融,114.688,-1.58%,-0.28%,7.61,-2.93%,70,1.20%,7.45,1.57,2.10%,102.15,12.30%,4.89年,无权,11.90%,12.10%,50,-0.92%,-1.28%,-0.99%,无权,无权,无权,90.87,23.89,114.76,-0.10%,31%,19%,18%,0.63,0.68,0.6,AAA,4.00%,31
91,星源转债,123009,2018-04-10,星源材质,300568,汽车,119.469,-1.36%,1.80%,31.79,0.54%,7,1.20%,27.49,3.5,15.60%,115.64,3.30%,4.87年,2.87年,7.90%,9.10%,4.8,-1.65%,-2.03%,-1.73%,-4.78%,-4.96%,90.59,89.88,34.18,124.06,-3.70%,64%,15%,17%,0.82,1.36,0.32,AA,4.40%,13
92,杭电转债,113505,2018-03-27,杭电股份,603618,能源电力,112.58,-1.33%,-1.30%,8.03,-3.37%,34,3.80%,7.29,2.31,10.20%,110.15,2.20%,4.87年,2.87年,14.10%,15.60%,7.8,0.04%,-0.44%,-0.05%,-2.81%,-3.01%,90.64,91.66,28.04,119.7,-5.90%,42%,<2%,16%,0.78,1.78,-0.12,AA,4.40%,44
93,艾华转债,113504,2018-03-23,艾华集团,603989,电子,108.19,-0.79%,-0.37%,20.37,-1.83%,1,0.10%,21.73,4.48,-6.30%,93.74,15.40%,4.86年,2.86年,8.70%,8.20%,6.9,0.50%,0.09%,0.42%,-1.53%,-1.74%,89.89,88.85,17.69,106.54,1.50%,40%,19%,16%,0.63,-0.04,1.3,AA,4.70%,9
94,康泰转债!,123008,2018-03-19,康泰生物,300601,医药,167.58,0.35%,-0.08%,52.67,0.27%,13,23.60%,31.23,12.67,68.70%,168.65,-0.60%,4.78年,2.78年,0.10%,0.20%,0.3,-8.43%,-8.78%,-8.50%,-10.00%,-10.10%,92.12,92.2,76.45,168.65,-0.60%,68%,<2%,16%,1,1.13,0.87,AA-,4.00%,6
95,玲珑转债,113019,2018-03-22,玲珑轮胎,601966,汽车,112.55,-1.13%,0.00%,18.2,-2.05%,18,0.80%,18.84,2.32,-3.40%,96.6,16.50%,3.86年,1.86年,9.20%,8.80%,20,0.10%,-0.50%,-0.02%,-4.88%,-5.03%,93.2,95.73,13.75,109.48,2.80%,34%,22%,16%,0.55,-0.16,1.27,AA+,4.40%,18
96,大族转债,128035,2018-03-05,大族激光,2008,电子,108.262,-0.83%,-0.51%,41.19,-3.96%,15,0.60%,52.5,6.84,-21.50%,78.46,38.00%,4.79年,2.79年,5.20%,4.10%,23,0.03%,-0.30%,-0.04%,-1.10%,-1.40%,91.64,87.38,9.79,97.17,11.40%,39%,31%,16%,0.34,-1.83,2.66,AA+,4.70%,18
97,无锡转债,110043,2018-03-14,无锡银行,600908,金融,109.13,-1.43%,-0.28%,6.68,-2.48%,39,1.20%,6.7,1.21,-0.30%,99.7,9.50%,4.77年,无权,24.30%,24.20%,30,-0.74%,-0.95%,-0.78%,无权,无权,无权,86.43,23.97,110.4,-1.10%,46%,17%,18%,0.69,0.76,0.62,AA+,4.30%,54
98,江银转债,128034,2018-02-14,江阴银行,2807,金融,114.401,-2.00%,0.17%,5.33,-2.38%,22,1.10%,4.68,0.82,13.90%,113.89,0.40%,4.76年,无权,15.20%,17.30%,17.6,-0.91%,-1.28%,-0.98%,无权,无权,无权,90.23,32.6,122.83,-6.90%,50%,<2%,18%,0.77,2.14,-0.45,AA+,4.20%,54
99,常熟转债!,113018,2018-02-06,常熟银行,601128,金融,140,-3.13%,0.37%,8.09,-2.76%,34,3.10%,5.76,1.11,40.50%,140.45,-0.30%,4.74年,无权,3.70%,5.20%,7.5,-5.10%,-5.44%,-5.16%,无权,无权,无权,91.25,49.2,140.45,-0.30%,42%,42%,18%,1,1.07,0.94,AA+,4.00%,29
100,道氏转债,123007,2018-01-26,道氏技术,300409,建筑,127.15,-4.11%,0.30%,19.53,-4.26%,32,8.00%,15.2,3.89,28.50%,128.49,-1.00%,4.68年,2.68年,3.40%,4.40%,3.1,-2.72%,-3.17%,-2.81%,-7.02%,-7.23%,91.99,92.47,43.05,135.52,-6.20%,77%,<2%,16%,0.89,2.05,-0.15,AA-,4.30%,19
101,迪龙转债,128033,2018-01-29,雪迪龙,2658,城市公用设施,107.622,-1.26%,0.81%,9.1,-0.66%,4.9,0.90%,9.03,2.71,0.80%,100.78,6.80%,4.68年,2.68年,9.40%,9.50%,5.2,0.54%,0.12%,0.45%,-1.52%,-1.73%,90.75,89.69,22.45,112.14,-4.00%,38%,13%,17%,0.7,1.21,0.23,AA,4.60%,54
102,吉视转债,113017,2018-01-15,吉视传媒,601929,传媒娱乐,107.95,-0.32%,0.77%,2.95,0.68%,13,0.80%,2.96,1.35,-0.30%,99.66,8.30%,4.68年,2.68年,17.00%,16.90%,15.6,0.47%,0.06%,0.39%,-1.63%,-1.83%,91.38,90.71,20.29,111,-2.80%,28%,14%,16%,0.65,1.07,0.27,AA+,4.30%,31
103,航电转债,110042,2018-01-15,中航电子,600372,航空航天,122.18,0.16%,0.36%,17.38,0.64%,51,1.80%,14.23,3.52,22.10%,122.14,0.00%,4.67年,2.67年,7.80%,9.60%,24,-2.30%,-2.67%,-2.37%,-5.78%,-5.98%,92.49,91.73,37.93,129.66,-5.80%,35%,<2%,16%,0.81,2.1,-0.33,AAA,4.00%,13
104,蒙电转债,110041,2018-01-09,内蒙华电,600863,能源电力,117.32,1.44%,2.09%,3.37,4.66%,38,1.80%,2.92,1.58,15.40%,115.41,1.70%,4.67年,2.67年,9.60%,11.00%,18.7,-1.22%,-1.64%,-1.31%,-4.39%,-4.61%,92.61,92.69,31.49,124.18,-5.50%,22%,10%,16%,0.76,2.01,-0.35,AAA,4.00%,21
105,双环转债,128032,2018-01-25,双环传动,2472,机械装备制造,104.27,-0.56%,-0.03%,7.09,-2.21%,2.9,0.30%,9.99,2.08,-29.00%,70.97,46.90%,4.67年,2.67年,20.50%,14.60%,10,1.33%,0.90%,1.25%,-0.33%,-0.56%,88.91,86.82,6.55,93.37,11.70%,54%,35%,16%,0.27,-2.06,2.78,AA,5.50%,16
106,天康转债,128030,2018-01-29,天康生物,2100,农业,142.89,14.00%,-4.88%,11.34,9.99%,353,26.80%,8.15,2.53,39.10%,139.14,2.70%,4.67年,2.67年,9.00%,12.50%,9.8,-5.02%,-5.48%,-5.11%,-10.80%,-11.00%,92.1,93.57,51.71,145.28,-1.60%,32%,<2%,16%,0.92,1.13,0.72,AA,4.20%,15
107,太阳转债,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,108.157,-1.68%,0.28%,7.55,-3.33%,3.3,0.30%,8.75,1.84,-13.70%,86.29,25.30%,3.67年,1.67年,6.10%,5.30%,12,0.04%,-0.39%,-0.05%,-3.43%,-3.58%,93.49,92.05,9.29,101.34,6.70%,37%,28%,16%,0.42,-0.97,1.85,AA+,4.60%,6
108,赣锋转债,128028,2018-01-19,赣锋锂业,2460,有色金属,103.92,-1.59%,1.14%,27.85,-2.38%,6.8,0.70%,42.58,7.26,-34.60%,65.41,58.90%,4.66年,2.66年,2.50%,1.70%,9.3,1.21%,0.81%,1.13%,-0.47%,-0.65%,87.93,85.42,5.81,91.24,13.90%,70%,43%,17%,0.19,-2.43,3.06,AA,5.60%,19
109,东财转债!,123006,2018-01-29,东方财富,300059,金融,164.9,-2.42%,-0.28%,18.73,-2.70%,262,13.60%,11.36,4.06,64.90%,164.88,0.00%,4.66年,2.66年,1.10%,1.90%,11.5,-8.32%,-8.68%,-8.39%,-10.50%,-10.60%,91.57,92.26,72.61,164.88,0.00%,57%,<2%,17%,1,1,1,AA,4.00%,22
110,铁汉转债,123004,2018-01-26,铁汉生态,300197,城市公用设施,113.8,-1.45%,-0.86%,4.43,-2.85%,11,2.00%,3.99,1.43,11.00%,111.03,2.50%,4.66年,2.66年,4.60%,5.10%,4.8,-0.68%,-1.08%,-0.76%,-3.48%,-3.68%,91.4,90.68,28.33,119.01,-4.40%,67%,<2%,15%,0.81,1.49,0.19,AA,4.40%,51
111,崇达转债,128027,2018-01-22,崇达技术,2815,电子,118.769,-1.03%,0.98%,17.4,-0.06%,10,1.10%,15.09,4.56,15.30%,115.31,3.00%,4.65年,2.65年,5.40%,6.20%,7.8,-1.51%,-1.93%,-1.59%,-4.87%,-5.08%,91.72,91.25,32.35,123.6,-3.90%,63%,11%,16%,0.82,1.43,0.27,AA,4.40%,12
112,泰晶转债,113503,2018-01-02,泰晶科技,603738,电子,108.49,0.38%,2.31%,18.06,3.91%,20,8.80%,17.99,4.76,0.40%,100.39,8.10%,4.65年,2.65年,7.50%,7.50%,2.2,0.88%,0.37%,0.78%,-1.71%,-1.94%,91.14,91.88,20.31,112.19,-3.30%,62%,15%,16%,0.69,1.04,0.37,AA,4.60%,38
113,众兴转债,128026,2018-01-03,众兴菌业,2772,农业,99.9,0.03%,-0.34%,8.38,-1.06%,7.4,0.80%,11.64,1.71,-28.00%,71.99,38.80%,4.64年,2.64年,29.90%,21.50%,9.2,2.32%,1.87%,2.23%,1.24%,1.00%,88.47,85.97,7.27,93.24,7.10%,53%,27%,16%,0.3,-1.34,2,AA-,5.80%,41
114,蓝思转债,123003,2018-01-17,蓝思科技,300433,电子,105.12,-0.99%,-1.11%,9.1,-4.31%,43,0.80%,10.46,2.52,-13.00%,87,20.80%,4.63年,2.63年,13.40%,11.70%,48,1.06%,0.64%,0.98%,-0.71%,-0.93%,91.18,90.25,12.25,102.5,2.60%,87%,19%,16%,0.49,-0.16,1.13,AA+,4.50%,38
115,特一转债,128025,2017-12-28,特一药业,2728,医药,114.51,0.76%,2.43%,17.53,3.91%,2,0.50%,15.45,2.96,13.50%,113.46,0.90%,4.62年,2.62年,9.60%,10.90%,3.4,-0.82%,-1.23%,-0.90%,-3.74%,-3.94%,91.31,90.46,31.72,122.18,-6.30%,36%,10%,17%,0.81,1.87,-0.13,AA-,4.50%,28
116,宁行转债,128024,2018-01-12,宁波银行,2142,金融,126.27,-2.65%,-0.05%,22.61,-3.33%,82,0.90%,18.01,1.45,25.50%,125.54,0.60%,4.62年,无权,6.10%,7.60%,71.3,-3.18%,-3.52%,-3.25%,无权,无权,无权,91.2,41.81,133.01,-5.10%,30%,<2%,18%,0.81,1.93,-0.2,AAA,4.00%,31
117,亚太转债,128023,2017-12-26,亚太股份,2284,汽车,97.87,-0.52%,0.21%,6.05,-2.73%,5.6,0.60%,10.34,2.9,-41.50%,58.51,67.30%,4.62年,2.62年,22.40%,13.10%,10,3.18%,2.65%,3.08%,1.97%,1.73%,88.46,87.49,3.02,90.51,8.10%,37%,35%,17%,0.11,-1.49,1.78,AA,5.80%,41
118,众信转债,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,110.793,0.72%,-1.63%,7.63,-1.42%,2,0.30%,7.92,2.98,-3.70%,96.34,15.00%,4.61年,2.61年,10.40%,10.00%,7,-0.10%,-0.51%,-0.18%,-2.60%,-2.80%,90.77,89.55,19.22,108.78,1.90%,57%,19%,17%,0.64,-0.05,1.34,AA,4.70%,10
119,兄弟转债,128021,2017-12-27,兄弟科技,2562,医药,117.008,-2.66%,-0.68%,6.2,-4.02%,9.1,1.50%,5.35,2.21,15.90%,115.89,1.00%,4.60年,2.60年,9.40%,10.90%,5.1,-1.30%,-1.70%,-1.38%,-4.52%,-4.72%,91.7,91.04,32.61,123.65,-5.40%,68%,<2%,16%,0.83,1.78,-0.03,AA,4.30%,22
120,国祯转债,123002,2017-12-25,国祯环保,300388,城市公用设施,125.786,-1.11%,-0.55%,10.87,-1.90%,3.4,0.50%,8.72,2.34,24.70%,124.66,0.90%,4.59年,2.59年,9.50%,11.90%,5.7,-2.87%,-3.26%,-2.95%,-7.03%,-7.22%,91.97,91.45,39.92,131.36,-4.20%,51%,<2%,16%,0.88,1.61,0.2,AA,4.20%,7
121,生益转债,110040,2017-12-11,生益科技,600183,电子,121.07,-1.53%,0.19%,13.86,-1.63%,43,2.00%,11.62,4.03,19.30%,119.28,1.50%,4.59年,无权,6.00%,7.20%,17.7,-2.04%,-2.44%,-2.12%,无权,无权,无权,91.73,34.99,126.72,-4.50%,46%,<2%,16%,0.82,1.69,0.04,AA+,4.20%,9
122,水晶转债,128020,2017-12-12,水晶光电,2273,电子,108.2,-1.65%,0.78%,13.55,-1.81%,5.3,0.40%,16,3.7,-15.30%,84.69,27.80%,4.57年,2.57年,10.10%,8.50%,11.8,0.69%,0.22%,0.60%,-1.96%,-2.14%,89.69,89.45,10.92,100.36,7.80%,51%,29%,16%,0.48,-1.33,2.38,AA,5.00%,16
123,济川转债,110038,2017-11-29,济川药业,600566,医药,112,-1.17%,-1.29%,36.48,-4.45%,5.7,0.80%,40.04,6.56,-8.90%,91.11,22.90%,3.56年,1.56年,2.10%,1.90%,6.3,-0.82%,-1.28%,-0.91%,-5.53%,-5.69%,93.53,91.97,11,102.97,8.80%,36%,27%,15%,0.55,-1.37,2.59,AA,4.90%,9
124,嘉澳转债,113502,2017-11-27,嘉澳环保,603822,城市公用设施,100.98,0.08%,-0.57%,29.55,-2.48%,1.4,0.70%,45.27,4.69,-34.70%,65.28,54.70%,4.55年,2.55年,8.50%,5.60%,1.9,2.53%,1.99%,2.43%,0.88%,0.63%,88.38,87.07,4.71,91.79,10.00%,58%,34%,17%,0.2,-1.84,2.36,AA-,6.00%,43
125,久立转2,128019,2017-12-01,久立特材,2318,石油天然气化工,113.001,-1.74%,1.39%,8.11,-0.49%,4,0.30%,7.92,2.24,2.40%,102.4,10.40%,4.55年,2.55年,15.20%,15.60%,10.4,-0.54%,-0.96%,-0.62%,-3.37%,-3.57%,91.33,90.29,23.09,113.38,-0.30%,34%,20%,17%,0.71,0.46,0.95,AA,4.60%,12
126,时达转债,128018,2017-12-04,新时达,2527,机械装备制造,105.07,-0.88%,-0.26%,7.03,-1.82%,4.6,0.50%,7.45,1.62,-5.60%,94.36,11.30%,4.54年,2.54年,20.20%,19.00%,8.8,1.20%,0.75%,1.11%,-0.63%,-0.87%,91.21,90.15,17,107.15,-1.90%,35%,14%,16%,0.63,0.69,0.58,AA,4.70%,41
127,小康转债,113016,2017-11-21,小康股份,601127,汽车,105.99,-1.25%,-0.24%,16.54,-2.30%,3.1,0.30%,17.2,3.27,-3.80%,96.16,10.20%,4.54年,2.54年,5.60%,5.40%,8.8,1.00%,0.55%,0.91%,-0.95%,-1.19%,91.3,90.3,18.07,108.37,-2.20%,40%,13%,16%,0.65,0.79,0.52,AA,4.70%,32
128,隆基转债,113015,2017-11-20,隆基股份,601012,能源电力,131.5,-1.35%,1.17%,24.32,-0.21%,64,1.70%,18.76,3.51,29.60%,129.64,1.40%,4.53年,2.53年,3.20%,4.10%,28,-3.87%,-4.26%,-3.95%,-8.71%,-8.89%,92.49,92.15,43.72,135.87,-3.20%,48%,<2%,16%,0.87,1.5,0.3,AA+,4.10%,7
129,金禾转债,128017,2017-11-27,金禾实业,2597,石油天然气化工,110.506,-1.55%,1.37%,20.66,-0.34%,27,4.10%,23.32,3.46,-11.40%,88.59,24.70%,4.53年,2.53年,5.20%,4.60%,6,-0.04%,-0.46%,-0.13%,-2.58%,-2.79%,90.61,89.06,14.51,103.58,6.70%,36%,30%,17%,0.53,-1.05,2.18,AA,4.90%,19
130,林洋转债,113014,2017-11-13,林洋能源,601222,能源电力,102.8,-1.53%,1.27%,5.79,-1.53%,10,0.30%,8.76,1.68,-33.90%,66.1,55.50%,4.51年,2.51年,29.40%,19.40%,30,1.71%,1.25%,1.62%,0.18%,-0.06%,89.25,86.88,5.17,92.06,11.70%,83%,40%,16%,0.17,-2.04,2.55,AA,5.70%,19
131,雨虹转债,128016,2017-10-20,东方雨虹,2271,建筑,109.81,-2.35%,0.31%,19.51,-4.41%,45,2.20%,22.63,4.51,-13.80%,86.21,27.40%,4.43年,2.43年,6.30%,5.40%,18.4,0.10%,-0.33%,0.02%,-2.44%,-2.66%,91.94,90.97,11.3,102.27,7.40%,51%,28%,16%,0.46,-1.06,2.04,AA+,4.50%,6
132,国君转债,113013,2017-07-24,国泰君安,601211,金融,116.5,-0.78%,-0.66%,19.73,-2.38%,122,1.50%,19.67,1.53,0.30%,100.31,16.10%,4.21年,无权,4.00%,4.00%,70,-1.43%,-1.85%,-1.51%,无权,无权,无权,93.43,19.55,112.98,3.10%,26%,22%,17%,0.61,0,1.22,AAA,4.00%,18
133,久其转债,128015,2017-07-18,久其软件,2279,计算机及应用,107.2,-0.09%,-0.53%,8.97,-2.92%,5.5,0.70%,12.86,4.65,-30.20%,69.75,53.70%,4年46天,2年46天,12.20%,8.50%,7.8,1.15%,0.60%,1.04%,-1.72%,-1.97%,91.1,90.18,4.95,95.14,12.70%,70%,39%,17%,0.21,-2.22,2.85,AA,5.60%,37
134,模塑转债,127004,2017-08-16,模塑科技,700,汽车,98.289,-1.02%,0.32%,4.6,-6.69%,9.2,1.10%,7.72,2.65,-40.40%,59.59,65.00%,4年40天,2年40天,21.60%,12.80%,8.2,3.99%,3.29%,3.85%,2.32%,2.01%,91.18,91.73,1.68,93.42,5.20%,53%,29%,17%,0.1,-0.98,1.19,AA,5.80%,69
135,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,103.069,-0.13%,-1.02%,11.13,-2.79%,4.8,1.40%,13.53,3.36,-17.70%,82.26,25.30%,3.99年,1.99年,9.10%,7.50%,3.4,2.21%,1.63%,2.10%,-0.12%,-0.38%,91.73,91.17,9.2,100.38,2.70%,60%,20%,17%,0.41,-0.44,1.27,AA-,5.50%,49
136,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,111.78,-0.95%,0.19%,13.6,-1.09%,9,1.60%,13.44,1.94,1.20%,101.19,10.50%,3.92年,1.92年,4.30%,4.40%,5.1,-0.70%,-1.11%,-0.78%,-4.07%,-4.29%,93.41,91.48,19.75,111.22,0.50%,35%,19%,16%,0.7,0.31,1.08,AA,4.60%,22
137,光大转债,113011,2017-07-18,光大银行,601818,金融,113.39,-1.14%,-0.32%,4.22,-2.31%,166,0.50%,4.13,0.76,2.20%,102.18,11.00%,3.90年,无权,13.50%,13.80%,300,-0.95%,-1.39%,-1.04%,无权,无权,无权,94.06,19.08,113.14,0.20%,19%,17%,16%,0.63,0.62,0.66,AAA,4.00%,21
138,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,99.22,-0.55%,0.55%,3.91,-0.51%,8.1,0.70%,9.98,3.39,-60.80%,39.18,153%,3.27年,1.27年,24.60%,9.60%,12,3.95%,3.22%,3.80%,2.52%,2.13%,94.63,93.22,2.1,95.32,4.10%,35%,49%,16%,0,-0.79,0.78,AA,6.00%,74
139,海印转债,127003,2016-07-01,海印股份,861,商业零售,109.429,0.77%,-1.73%,3.03,-1.62%,56,4.60%,3.03,2.1,0.00%,100,9.40%,3年46天,1年46天,16.80%,16.80%,11.1,1.43%,0.59%,1.27%,-4.75%,-5.15%,96.79,99.01,13.66,112.67,-2.90%,25%,9%,16%,0.6,0.95,0.27,AA,4.80%,100
140,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,99.236,0.04%,-0.04%,3.66,-3.68%,14,1.70%,7.71,3.35,-52.50%,47.47,109%,2.998年,0.998年,15.30%,7.30%,8.4,2.12%,1.75%,2.05%,4.37%,3.63%,96.41,86.44,10.85,97.29,2.00%,86%,43%,17%,0,-0.41,0.38,A+,7.00%,81
