,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展/上市日,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,P/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
72,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,161.21,1.43%,1.43%,11.13,3.06%,74,23.00%,6.91,2.11,61.10%,161.07,0.10%,5.24年,3.24年,2.70%,4.40%,2,-6.62%,-7.03%,-6.70%,-11.90%,-12.10%,90.58,92.07,76.32,168.39,-4.30%,41%,<2%,17%,0.94,1.76,0.18,AA,4.10%,11
73,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,120.55,2.60%,0.80%,9.48,4.29%,102,6.30%,7.92,1,19.70%,119.7,0.70%,5.24年,3.24年,22.80%,27.30%,13.7,-1.15%,-1.61%,-1.24%,-4.26%,-4.48%,90.62,91.98,38.59,130.57,-7.70%,32%,<2%,17%,0.79,2.39,-0.61,AA+,4.20%,37
74,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,109.666,1.54%,0.99%,11.71,5.02%,4.1,0.90%,14.3,3.15,-18.10%,81.89,33.90%,5.26年,3.26年,10.30%,8.50%,4.3,0.63%,0.17%,0.54%,-1.61%,-1.82%,87.3,87.1,13.81,100.9,8.70%,68%,30%,17%,0.5,-1.64,2.79,AA-,5.20%,33
75,景旺转债,113512,2018-07-24,景旺电子,603228,电子,129.4,3.35%,-0.13%,65.1,3.66%,27,3.20%,49.85,7.18,30.60%,130.59,-0.90%,5.26年,3.26年,2.50%,3.20%,6.6,-2.54%,-2.98%,-2.63%,-6.28%,-6.47%,90.16,91.48,47.84,139.31,-7.10%,38%,<2%,16%,0.88,2.28,-0.36,AA,4.20%,11
76,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,117.54,1.35%,0.21%,40.65,1.88%,17,3.00%,35.46,4.8,14.60%,114.64,2.50%,5.28年,3.28年,5.70%,6.50%,5,-0.74%,-1.18%,-0.83%,-3.63%,-3.82%,89.33,90.33,34.8,125.12,-6.10%,51%,<2%,16%,0.83,1.78,-0.03,AA-,4.40%,15
77,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,105.57,1.22%,-0.12%,9.77,2.73%,48,1.50%,12.4,3.78,-21.20%,78.79,34.00%,5.28年,3.28年,6.80%,5.40%,30,1.13%,0.71%,1.04%,-0.77%,-0.93%,88.16,88.56,10.26,98.83,6.80%,30%,27%,16%,0.4,-1.07,1.92,AA+,4.60%,39
78,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,151.781,5.34%,-1.17%,10.48,4.17%,58,21.90%,6.88,2.83,52.30%,152.33,-0.40%,5.29年,3.29年,2.00%,3.00%,1.8,-5.12%,-5.60%,-5.22%,-10.20%,-10.40%,90.95,94.27,58.06,152.33,-0.40%,52%,<2%,16%,1,1.08,0.93,AA,4.00%,22
79,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,111.859,1.78%,0.18%,37.88,2.63%,16,2.60%,34.96,2.19,8.40%,108.35,3.20%,5.30年,2.80年,14.00%,15.10%,5.6,0.97%,0.38%,0.85%,-2.67%,-2.88%,90.44,93.01,28.78,121.79,-8.20%,44%,<2%,17%,0.75,2.07,-0.43,AA-,4.60%,44
80,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,108.93,1.52%,0.14%,5.96,2.41%,2.2,1.00%,5.92,3.81,0.70%,100.68,8.20%,4.30年,2.30年,9.30%,9.40%,2,0.55%,0.06%,0.45%,-2.54%,-2.72%,90.86,90.92,22.78,113.7,-4.20%,71%,13%,18%,0.69,1.09,0.33,A+,4.90%,54
81,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,122.73,4.01%,1.07%,7.99,5.97%,31,7.30%,6.47,1.32,23.50%,123.49,-0.60%,5.30年,3.30年,8.20%,10.10%,3.5,-1.86%,-2.24%,-1.94%,-4.76%,-4.95%,89.62,89.12,44.57,133.7,-8.20%,45%,<2%,18%,0.85,2.39,-0.5,AA-,4.40%,33
82,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,113.68,0.47%,1.55%,10.33,2.58%,32,3.30%,9.38,2.79,10.10%,110.13,3.20%,5.32年,3.32年,12.30%,13.60%,8.4,-0.06%,-0.52%,-0.15%,-2.60%,-2.80%,89.37,90.37,31.1,121.47,-6.40%,67%,<2%,16%,0.78,1.86,-0.19,AA,4.40%,33
83,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,125.102,2.74%,-0.31%,11.61,2.83%,34,63.00%,9.26,6.33,25.40%,125.38,-0.20%,5.32年,3.32年,1.80%,2.20%,0.4,-1.36%,-1.90%,-1.47%,-5.05%,-5.28%,90.19,93.06,43.73,136.8,-8.50%,78%,<2%,17%,0.86,2.41,-0.51,A+,4.40%,33
84,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,107.906,0.94%,-0.25%,12.6,1.12%,1.6,0.30%,13.25,2.8,-4.90%,95.09,13.50%,5.33年,3.33年,11.30%,10.80%,4.2,1.61%,1.03%,1.49%,-1.11%,-1.32%,88.33,91.92,19.87,111.79,-3.50%,67%,14%,17%,0.61,0.86,0.39,AA,4.80%,54
85,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,119,-5.85%,-1.32%,9.77,-8.52%,151,38.70%,8.15,2.76,19.90%,119.88,-0.70%,4.32年,2.32年,11.90%,14.30%,3.2,-1.93%,-2.33%,-2.01%,-5.95%,-6.11%,91.76,90.88,37.9,128.78,-7.60%,64%,<2%,18%,0.84,2.22,-0.38,A+,4.50%,20
86,苏农转债,113516,2018-08-20,苏农银行,603323,金融,124,2.90%,0.37%,7.53,4.29%,20,1.30%,6.34,1.22,18.80%,118.77,4.40%,5.34年,无权,10.50%,12.50%,12.9,-1.33%,-1.84%,-1.43%,无权,无权,无权,93.08,37.88,130.96,-5.30%,49%,<2%,18%,0.76,1.75,-0.13,AA+,4.20%,33
87,东音转债,128043,2018-08-27,东音股份,2793,机械装备制造,114.176,2.68%,-1.05%,13.02,2.04%,14,4.60%,11.43,3.08,13.90%,113.91,0.20%,5.34年,3.34年,10.40%,11.90%,2.7,0.22%,-0.30%,0.12%,-2.70%,-2.90%,89.12,91.73,34.5,126.23,-9.60%,69%,<2%,17%,0.8,2.54,-0.72,AA-,4.50%,31
88,曙光转债,113517,2018-08-23,中科曙光,603019,计算机及应用,125.44,2.21%,1.29%,60.28,4.24%,50,3.60%,51.28,10.6,17.60%,117.55,6.70%,5.35年,3.35年,2.90%,3.40%,11.2,-1.92%,-2.35%,-2.01%,-5.29%,-5.48%,89.52,90.65,37.09,127.75,-1.80%,60%,14%,16%,0.83,0.93,0.73,AA,4.30%,7
89,蓝盾转债,123015,2018-09-13,蓝盾股份,300297,计算机及应用,125.25,4.05%,0.69%,7.33,5.47%,30,10.10%,5.82,2.06,25.90%,125.95,-0.60%,5.37年,3.37年,2.70%,3.40%,2.4,-1.89%,-2.32%,-1.97%,-5.22%,-5.41%,89.69,90.96,44.2,135.16,-7.30%,36%,<2%,16%,0.87,2.27,-0.38,AA,4.30%,48
90,岭南转债,128044,2018-09-04,岭南股份,2717,城市公用设施,112.788,0.91%,-0.11%,9.39,1.08%,7.1,1.00%,8.96,2.19,4.80%,104.8,7.60%,5.37年,3.37年,6.90%,7.20%,6.6,-0.12%,-0.53%,-0.20%,-2.39%,-2.58%,88.77,88.88,27.89,116.76,-3.40%,67%,11%,16%,0.75,1.12,0.41,AA,4.50%,22
91,机电转债,128045,2018-09-14,中航机电,2013,航空航天,117.51,2.47%,0.25%,8.02,4.02%,23,0.90%,7.66,3.26,4.70%,104.7,12.20%,5.41年,3.41年,7.30%,7.60%,21,-1.23%,-1.57%,-1.30%,-3.52%,-3.69%,90.07,89.32,27.61,116.93,0.50%,57%,18%,16%,0.68,0.62,0.74,AAA,4.00%,9
92,顾家转债,113518,2018-10-09,顾家家居,603816,其他,123,1.57%,-0.06%,59.1,1.90%,13,1.00%,52.2,5.97,13.20%,113.22,8.60%,5.45年,3.45年,4.30%,4.90%,11,-1.20%,-1.69%,-1.30%,-4.63%,-4.81%,88.94,91.55,32.92,124.47,-1.20%,39%,15%,16%,0.79,0.71,0.88,AA,4.40%,7
93,利尔转债,128046,2018-11-09,利尔化学,2258,石油天然气化工,110.76,-0.21%,1.22%,15.7,1.95%,10,1.10%,18.82,2.78,-16.60%,83.42,32.80%,5.55年,3.55年,10.30%,8.60%,8.5,0.42%,-0.02%,0.33%,-1.75%,-1.94%,86.86,87.05,14.28,101.33,9.30%,61%,30%,16%,0.52,-1.65,2.83,AA,5.00%,13
94,光电转债,128047,2018-12-07,中航光电,2179,机械装备制造,117.889,1.44%,-0.30%,40.64,1.65%,21,1.40%,40.26,5.56,0.90%,100.94,16.80%,5.60年,3.60年,4.00%,4.10%,13,-1.25%,-1.57%,-1.31%,-3.42%,-3.59%,88.4,87.22,26.32,113.53,3.80%,34%,23%,16%,0.69,-0.25,1.64,AA+,4.30%,9
95,长久转债,113519,2018-11-30,长久物流,603569,交通运输,117.25,1.96%,-0.43%,14.01,1.97%,11,1.40%,11.99,3.49,16.80%,116.85,0.30%,5.60年,3.60年,8.90%,10.40%,7,0.51%,-0.12%,0.39%,-3.14%,-3.34%,88.52,94.97,34.44,129.41,-9.40%,53%,<2%,17%,0.78,2.54,-0.77,AA,4.40%,20
96,洲明转债,123016,2018-12-03,洲明科技,300232,电子,143.288,1.62%,0.58%,14.28,2.37%,3.8,0.50%,9.45,5.16,51.10%,151.11,-5.20%,5.60年,3.60年,5.00%,7.60%,5.5,-3.80%,-4.27%,-3.90%,-8.16%,-8.35%,89.56,92.55,66.41,158.95,-9.90%,69%,<2%,16%,0.93,3.05,-0.9,AA-,4.20%,17
97,百合转债,113520,2018-11-26,梦百合,603313,其他,148.39,3.18%,0.02%,29.2,3.44%,9.1,1.20%,19.03,4.28,53.40%,153.44,-3.30%,5.61年,3.61年,7.20%,11.10%,5.1,-4.42%,-4.88%,-4.51%,-9.07%,-9.24%,89.31,92.42,69.47,161.89,-8.30%,41%,<2%,16%,0.93,2.67,-0.6,AA-,4.20%,17
98,张行转债,128048,2018-11-29,张家港行,2839,金融,118.301,2.51%,0.90%,6.89,4.55%,43,1.50%,6.06,1.39,13.70%,113.7,4.00%,5.62年,无权,20.10%,22.80%,25,-0.62%,-1.07%,-0.71%,无权,无权,无权,90.88,35.41,126.29,-6.30%,57%,<2%,18%,0.75,1.95,-0.32,AA+,4.30%,31
99,科森转债,113521,2018-12-07,科森科技,603626,通信互联网,112.5,1.07%,0.79%,9.92,2.48%,8.9,1.30%,8.95,2.35,10.80%,110.84,1.50%,5.63年,3.63年,14.80%,16.40%,6.1,0.51%,0.01%,0.41%,-2.06%,-2.26%,88.2,90.79,34.03,124.82,-9.90%,64%,<2%,18%,0.75,2.62,-0.87,AA,4.50%,70
100,特发转债,127008,2018-12-25,特发信息,70,通信互联网,175.77,1.57%,0.41%,14.54,2.04%,347,47.40%,6.78,4.29,114%,214.45,-18.00%,4.63年,2.63年,4.60%,9.90%,4.2,-9.47%,-9.86%,-9.55%,-11.80%,-11.90%,91.57,93.02,126.18,219.2,-19.80%,60%,<2%,17%,0.98,6.12,-2.96,AA,4.00%,35
101,桐昆转债,113020,2018-12-12,桐昆股份,601233,服装纺织,122.88,1.51%,2.60%,15.13,5.07%,19,0.40%,12.63,1.8,19.80%,119.79,2.60%,5.64年,3.64年,13.80%,16.50%,38,-1.48%,-1.89%,-1.57%,-4.42%,-4.59%,88.75,90.12,39.53,129.65,-5.20%,48%,<2%,16%,0.81,1.83,-0.1,AA+,4.20%,24
102,圆通转债,110046,2018-12-18,圆通速递,600233,交通运输,122.01,1.35%,-0.17%,13.4,1.44%,76,1.70%,10.89,3.68,23.00%,123.05,-0.80%,5.64年,3.64年,9.60%,11.80%,36.5,-0.97%,-1.45%,-1.07%,-4.13%,-4.32%,89.23,92.19,40.94,133.13,-8.40%,61%,<2%,16%,0.82,2.58,-0.73,AA+,4.20%,35
103,寒锐转债,123017,2018-12-24,寒锐钴业,300618,有色金属,111.107,1.82%,-0.46%,79.27,1.89%,5.6,1.20%,81.49,8.51,-2.70%,97.28,14.20%,5.64年,3.64年,2.90%,2.80%,4.4,0.00%,-0.36%,-0.07%,-1.84%,-2.01%,87.1,86.14,24.12,110.26,0.80%,77%,18%,16%,0.72,0.07,1.37,AA-,4.70%,43
104,山鹰转债,110047,2018-12-10,山鹰纸业,600567,造纸包装印刷,118.33,2.07%,-0.28%,3.96,2.33%,27,1.00%,3.34,1.41,18.60%,118.56,-0.20%,5.64年,3.64年,12.70%,15.00%,23,0.03%,-0.54%,-0.09%,-3.40%,-3.59%,88.82,94.22,36.57,130.79,-9.50%,29%,<2%,16%,0.77,2.76,-0.95,AA+,4.20%,69
105,旭升转债,113522,2018-12-11,旭升股份,603305,汽车,113.01,1.70%,-0.09%,31.17,2.30%,12,2.60%,29.86,8.88,4.40%,104.39,8.30%,5.64年,3.64年,3.40%,3.50%,4.2,1.13%,0.51%,1.01%,-2.23%,-2.41%,87.59,93.75,24.76,118.51,-4.60%,64%,10%,16%,0.7,1.26,0.19,AA,4.60%,20
106,华源转债,128049,2018-12-20,华源控股,2787,造纸包装印刷,117.52,1.40%,-0.50%,9.44,1.07%,19,4.20%,7.57,2.17,24.70%,124.7,-5.80%,5.66年,3.66年,13.60%,17.00%,4,-0.28%,-0.77%,-0.38%,-3.17%,-3.36%,88.39,91.12,45.32,136.44,-13.90%,75%,<2%,18%,0.84,3.79,-1.62,AA-,4.40%,59
107,福能转债,110048,2018-12-28,福能股份,600483,能源电力,120,1.78%,-0.99%,9.64,1.05%,18,0.50%,8.69,1.37,10.90%,110.93,8.20%,5.69年,3.69年,18.90%,21.00%,28.3,-0.87%,-1.31%,-0.96%,-3.73%,-3.90%,88.56,90.62,31.9,122.52,-2.10%,29%,14%,16%,0.75,1.02,0.51,AA+,4.20%,9
108,伟明转债,113523,2018-12-26,伟明环保,603568,城市公用设施,110.48,1.01%,1.35%,24.8,3.20%,0.8,0.10%,23.92,6.21,3.70%,103.68,6.60%,5.69年,3.69年,3.90%,4.10%,6.7,0.77%,0.28%,0.67%,-1.62%,-1.80%,87.63,90.03,26.64,116.66,-5.30%,43%,9%,16%,0.74,1.44,0.1,AA,4.50%,28
109,钧达转债,128050,2018-12-27,钧达股份,2865,汽车,110,4.14%,2.63%,22.81,9.98%,29,8.40%,21.74,3.21,4.90%,104.92,4.80%,5.69年,3.69年,11.50%,12.10%,3.2,2.19%,1.46%,2.04%,-1.35%,-1.57%,87.33,95.55,26.83,122.38,-10.10%,66%,<2%,18%,0.68,2.38,-0.81,AA-,4.80%,74
110,光华转债,128051,2019-01-09,光华科技,2741,汽车,106.29,1.52%,0.02%,15.08,2.59%,2.5,1.00%,17.03,4.69,-11.50%,88.55,20.00%,5.71年,3.71年,4.40%,3.90%,2.5,1.58%,1.07%,1.47%,-0.48%,-0.70%,86.53,88.3,18.69,106.99,-0.70%,38%,17%,17%,0.6,0.11,1.08,AA-,5.00%,22
111,奇精转债,113524,2019-01-07,奇精机械,603677,家电,108.66,0.98%,0.80%,15.45,2.52%,1.7,0.50%,14.76,3.14,4.70%,104.67,3.80%,5.71年,3.71年,10.90%,11.40%,3.3,1.53%,0.96%,1.41%,-1.19%,-1.37%,87.38,91.99,27.8,119.79,-9.30%,61%,<2%,18%,0.7,2.32,-0.71,AA,4.60%,56
112,台华转债,113525,2019-01-11,台华新材,603055,服装纺织,114.8,1.43%,-0.40%,12,1.44%,14,2.40%,11.56,2.63,3.80%,103.81,10.60%,5.71年,3.71年,8.10%,8.40%,5.3,0.08%,-0.40%,-0.02%,-2.59%,-2.77%,87.45,89.79,28.48,118.27,-2.90%,47%,14%,17%,0.72,0.89,0.57,AA,4.60%,6
113,海尔转债,110049,2019-01-18,青岛海尔,600690,家电,124,1.67%,1.31%,17.11,3.82%,53,1.40%,14.55,2.96,17.60%,117.59,5.40%,5.72年,3.72年,2.80%,3.20%,30.1,-2.11%,-2.42%,-2.17%,-4.58%,-4.74%,88.98,88.25,39.18,127.43,-2.70%,32%,12%,16%,0.78,1.39,0.22,AAA,4.00%,26
114,佳都转债,110050,2019-01-21,佳都科技,600728,计算机及应用,136.46,0.69%,0.70%,12.22,1.50%,155,13.00%,7.95,6.01,53.70%,153.71,-11.20%,5.72年,3.72年,4.40%,6.80%,8.8,-3.10%,-3.53%,-3.19%,-6.85%,-7.02%,88.82,91.06,69.95,161.01,-15.20%,71%,<2%,16%,0.93,4.56,-2.01,AA,4.10%,19
115,溢利转债,123018,2019-01-23,溢多利,300381,医药,120.7,1.75%,-0.95%,11.03,0.91%,11,1.40%,8.41,2.25,31.20%,131.15,-8.00%,5.72年,3.72年,14.80%,19.40%,6.7,-0.81%,-1.28%,-0.90%,-3.84%,-4.01%,88.27,91.04,49.56,140.6,-14.20%,77%,<2%,17%,0.88,3.97,-1.68,AA-,4.30%,39
116,凯龙转债,128052,2019-01-21,凯龙股份,2783,石油天然气化工,128,3.48%,3.28%,10.49,7.37%,112,27.00%,6.97,2.4,50.50%,150.5,-15.00%,5.72年,3.72年,9.40%,14.20%,3.3,-1.81%,-2.28%,-1.91%,-5.25%,-5.43%,88.88,91.86,66.69,158.55,-19.30%,78%,<2%,17%,0.92,5.72,-2.8,AA,4.20%,28
117,冰轮转债,127009,2019-02-21,冰轮环境,811,机械装备制造,139.5,-0.36%,4.54%,9.12,4.47%,93,13.30%,5.52,2.11,65.20%,165.22,-15.60%,5.79年,3.79年,8.50%,14.10%,5.1,-3.29%,-3.73%,-3.38%,-7.26%,-7.42%,88.58,91.61,81.68,173.3,-19.50%,44%,<2%,17%,0.94,5.86,-2.86,AA,4.10%,20
118,平银转债,127010,2019-02-18,平安银行,1,金融,118.36,1.95%,1.28%,12.82,4.91%,182,0.60%,11.77,1,8.90%,108.92,8.70%,5.81年,无权,11.80%,12.90%,260,-0.05%,-0.60%,-0.16%,无权,无权,无权,94.48,31.32,125.81,-5.90%,29%,<2%,16%,0.66,2,-0.53,AAA,4.00%,52
119,联泰转债,113526,2019-02-18,联泰环保,603797,城市公用设施,117.26,0.56%,-0.16%,15.07,0.47%,10,2.30%,12.31,3.05,22.40%,122.42,-4.20%,5.81年,3.81年,12.10%,14.90%,3.9,-0.94%,-1.28%,-1.01%,-3.09%,-3.25%,87.67,87.27,45.38,132.65,-11.60%,50%,<2%,18%,0.84,3.27,-1.22,AA,4.30%,15
120,维格转债,113527,2019-02-19,维格娜丝,603518,服装纺织,113.12,1.16%,-0.10%,17.03,1.43%,30,3.60%,14.96,1.35,13.80%,113.84,-0.60%,5.82年,3.82年,24.30%,27.60%,7.5,1.14%,0.52%,1.02%,-2.10%,-2.29%,87.44,93.85,34.22,128.07,-11.70%,39%,<2%,18%,0.75,3.04,-1.21,AA,4.50%,41
121,尚荣转债,128053,2019-03-07,尚荣医疗,2551,医药,117.159,1.68%,0.91%,6.12,3.03%,47,5.40%,4.94,1.87,23.90%,123.89,-5.40%,5.87年,3.87年,17.40%,21.50%,7.5,-0.28%,-0.74%,-0.37%,-2.98%,-3.15%,87.73,90.49,43.01,133.5,-12.20%,42%,<2%,16%,0.86,3.47,-1.35,AA,4.30%,43
122,中宠转债,128054,2019-03-14,中宠股份,2891,农业,112.74,2.12%,-1.88%,36.72,0.33%,15,6.90%,37.97,5.01,-3.30%,96.71,16.60%,5.88年,3.88年,5.30%,5.10%,1.9,0.43%,-0.04%,0.34%,-2.01%,-2.19%,86,88.02,23.3,111.32,1.30%,49%,19%,16%,0.72,-0.23,1.68,A+,4.80%,9
123,中来转债,123019,2019-03-22,中来股份,300393,能源电力,109.161,-0.30%,0.62%,20.98,0.48%,65,6.00%,20.41,2.01,2.80%,102.79,6.20%,5.91年,3.91年,19.80%,20.30%,10,2.36%,1.63%,2.21%,-1.00%,-1.23%,86.62,95,26.74,121.75,-10.30%,48%,<2%,18%,0.66,2.37,-0.83,AA-,4.80%,37
124,中天转债,110051,2019-03-22,中天科技,600522,通信互联网,110.22,-0.27%,1.31%,9.95,1.63%,206,4.70%,10.29,1.62,-3.30%,96.7,14.00%,5.91年,3.91年,13.00%,12.60%,39.7,0.63%,0.19%,0.54%,-1.47%,-1.65%,87.33,89.18,22.16,111.34,-1.00%,64%,16%,16%,0.63,0.63,0.65,AA+,4.40%,17
125,今飞转债,128056,2019-03-22,今飞凯达,2863,汽车,107.414,1.23%,0.46%,7,2.34%,18,4.60%,6.8,2.79,2.90%,102.94,4.30%,5.91年,3.91年,14.00%,14.40%,3.7,2.17%,1.52%,2.04%,-0.62%,-0.84%,86.63,92.57,26.33,118.9,-9.70%,72%,<2%,17%,0.72,2.19,-0.57,A+,4.80%,28
126,长城转债,113528,2019-03-20,长城科技,603897,机械装备制造,109.25,1.21%,0.77%,25.35,2.67%,15,2.20%,24.18,2.75,4.80%,104.84,4.20%,5.92年,3.92年,14.00%,14.70%,6.3,1.35%,0.81%,1.24%,-1.11%,-1.32%,86.94,90.79,29.18,119.97,-8.90%,57%,<2%,17%,0.74,2.15,-0.51,AA-,4.60%,19
127,富祥转债,123020,2019-03-29,富祥股份,300497,医药,115,15.00%,0.00%,22.4,1.54%,599,121%,18.05,4.6,24.10%,124.1,-7.30%,5.92年,3.92年,8.40%,10.40%,4.2,0.90%,0.28%,0.77%,-2.36%,-2.56%,87.79,94.38,41.48,135.86,-15.40%,64%,<2%,16%,0.84,4.16,-1.88,AA-,4.40%,22
128,中信转债,113021,2019-03-19,中信银行,601998,金融,107.75,0.89%,0.41%,6.29,3.28%,228,0.50%,7.45,0.77,-15.60%,84.43,27.60%,5.93年,无权,13.00%,11.00%,400,1.75%,1.17%,1.63%,无权,无权,无权,94.94,15.69,110.63,-2.60%,23%,15%,17%,0.4,0.96,-0.12,AAA,4.00%,33
129,万信转2,123021,2019-03-25,万达信息,300168,计算机及应用,118.501,1.72%,1.30%,15.27,3.88%,33,2.30%,13.62,4.76,12.10%,112.11,5.70%,5.93年,3.93年,7.10%,8.00%,12,-0.03%,-0.57%,-0.14%,-3.21%,-3.38%,87.03,91.86,32.15,124,-4.40%,52%,10%,16%,0.78,1.35,0.25,AA,4.40%,13
130,N贵广转,110052,2019-03-29,贵广网络,600996,传媒娱乐,118.26,18.30%,0.00%,10.25,3.96%,"1,327",69.60%,8.13,2.48,26.10%,126.08,-6.20%,5.93年,3.93年,15.00%,18.90%,16,0.11%,-0.45%,0.00%,-3.04%,-3.24%,88.38,93.8,42.95,136.75,-13.50%,41%,<2%,16%,0.82,3.92,-1.75,AA+,4.20%,20
131,浙商转债,113022,2019-03-28,浙商证券,601878,金融,109.86,2.89%,1.76%,11.61,8.30%,623,16.50%,12.53,2.83,-7.30%,92.66,18.60%,5.95年,无权,9.00%,8.40%,35,0.02%,-0.29%,-0.04%,无权,无权,无权,87.45,22,109.45,0.40%,50%,20%,18%,0.56,0.54,0.59,AAA,4.00%,24
