,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展/上市日,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,P/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
71,千禾转债,113511,2018-07-10,千禾味业,603027,食品饮料,107.91,-1.07%,0.90%,22.3,-0.31%,14,3.70%,25.85,5.7,-13.70%,86.27,25.10%,5.23年,3.23年,4.90%,4.20%,3.6,0.92%,0.46%,0.83%,-1.20%,-1.40%,87.64,87.65,15.35,103,4.80%,58%,25%,16%,0.56,-0.87,2.04,AA-,5.10%,40
72,广电转债,110044,2018-07-24,广电网络,600831,传媒娱乐,161.29,-8.11%,-1.26%,11.05,-10.00%,227,60.50%,6.91,2.09,59.90%,159.91,0.90%,5.25年,3.25年,3.00%,4.80%,2.2,-6.61%,-7.02%,-6.70%,-11.90%,-12.00%,90.52,92,75.27,167.28,-3.60%,40%,<2%,17%,0.93,1.6,0.32,AA,4.10%,13
73,湖广转债,127007,2018-08-01,湖北广电,665,传媒娱乐,119,-4.42%,0.23%,9.39,-5.34%,78,4.60%,7.92,0.99,18.60%,118.56,0.40%,5.26年,3.26年,23.00%,27.30%,13.8,-0.90%,-1.36%,-0.99%,-3.88%,-4.09%,90.55,91.89,37.74,129.63,-8.20%,32%,<2%,17%,0.78,2.5,-0.71,AA+,4.20%,36
74,博世转债,123010,2018-08-14,博世科,300422,城市公用设施,108.68,-1.20%,-0.08%,11.2,-2.78%,12,2.50%,14.3,3.01,-21.70%,78.32,38.80%,5.27年,3.27年,10.80%,8.50%,4.3,0.81%,0.34%,0.72%,-1.34%,-1.55%,86.94,86.58,11.97,98.55,10.30%,68%,32%,17%,0.46,-1.9,3.01,AA-,5.30%,35
75,景旺转债,113512,2018-07-24,景旺电子,603228,电子,123.75,-2.55%,0.79%,61.99,-2.05%,9.4,1.10%,49.85,6.83,24.40%,124.35,-0.50%,5.28年,3.28年,2.60%,3.30%,6.7,-1.69%,-2.13%,-1.78%,-5.02%,-5.22%,89.98,91.23,42.51,133.74,-7.50%,38%,<2%,16%,0.86,2.29,-0.41,AA,4.30%,11
76,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,113.75,-1.51%,0.94%,37.72,-0.74%,6.3,1.10%,35.46,4.46,6.40%,106.37,6.90%,5.29年,3.29年,6.10%,6.50%,5,-0.11%,-0.56%,-0.20%,-2.69%,-2.88%,88.89,89.69,28.49,118.18,-3.70%,51%,12%,16%,0.77,1.14,0.44,AA-,4.60%,15
77,海澜转债,110045,2018-07-31,海澜之家,600398,服装纺织,106.06,-1.40%,0.91%,9.46,-1.36%,14,0.40%,12.4,3.66,-23.70%,76.29,39.00%,5.30年,3.30年,7.10%,5.40%,30,1.03%,0.62%,0.95%,-0.90%,-1.06%,88,88.35,9.25,97.6,8.70%,30%,30%,16%,0.36,-1.45,2.27,AA+,4.60%,36
78,盛路转债!,128041,2018-08-14,盛路通信,2446,通信互联网,144.8,-4.81%,0.82%,10.07,-4.19%,45,15.40%,6.88,2.72,46.40%,146.37,-1.10%,5.31年,3.31年,2.30%,3.40%,2,-4.25%,-4.73%,-4.35%,-9.18%,-9.36%,90.62,93.77,59.59,153.35,-5.60%,53%,<2%,16%,0.95,2.19,-0.16,AA,4.10%,22
79,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,111.8,-2.38%,0.40%,37.37,-2.68%,2.6,0.40%,34.96,2.16,6.90%,106.89,4.60%,5.31年,2.81年,14.10%,15.10%,5.6,0.98%,0.39%,0.86%,-2.64%,-2.85%,90.31,92.83,27.81,120.64,-7.30%,44%,<2%,17%,0.74,1.84,-0.26,AA-,4.70%,45
80,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,107.07,-2.14%,-0.49%,5.79,-3.98%,7.2,3.30%,5.92,3.7,-2.20%,97.8,9.50%,4.32年,2.32年,9.60%,9.40%,2,0.96%,0.46%,0.86%,-1.85%,-2.02%,90.61,90.53,20.92,111.45,-3.90%,71%,12%,18%,0.66,1.01,0.35,A+,5.00%,55
81,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,120.359,-4.73%,0.66%,7.84,-4.85%,22,4.90%,6.47,1.29,21.20%,121.17,-0.70%,5.32年,3.32年,8.80%,10.70%,3.7,-1.49%,-1.87%,-1.57%,-4.20%,-4.40%,89.48,88.95,42.67,131.62,-8.60%,45%,<2%,18%,0.84,2.45,-0.58,AA-,4.40%,33
82,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,116,-1.52%,-0.54%,10.12,-2.69%,12,1.20%,9.38,2.73,7.90%,107.89,7.50%,5.33年,3.33年,12.60%,13.60%,8.4,-0.45%,-0.90%,-0.54%,-3.16%,-3.35%,89.22,90.17,29.39,119.56,-3.00%,67%,11%,16%,0.77,1.07,0.49,AA,4.50%,36
83,横河转债,123013,2018-08-20,横河模具,300539,机械装备制造,125,-2.08%,-0.23%,11.55,-2.70%,53,95.00%,9.26,6.3,24.70%,124.73,0.20%,5.33年,3.33年,1.80%,2.30%,0.4,-1.34%,-1.88%,-1.45%,-5.01%,-5.24%,90.11,92.97,43.24,136.21,-8.20%,78%,<2%,17%,0.86,2.32,-0.45,A+,4.40%,33
84,凯中转债,128042,2018-09-03,凯中精密,2823,能源电力,108.02,-2.68%,1.08%,12.45,-2.66%,6.4,1.40%,13.25,2.77,-6.00%,93.96,15.00%,5.34年,3.34年,11.50%,10.80%,4.2,1.58%,1.00%,1.47%,-1.14%,-1.35%,88.23,91.81,19.19,111,-2.70%,67%,16%,17%,0.61,0.68,0.54,AA,4.80%,53
85,凯发转债,123014,2018-08-21,凯发电气,300407,能源电力,122.9,9.54%,-1.33%,9.43,10.00%,109,25.70%,8.15,2.66,15.70%,115.71,6.20%,4.34年,2.34年,13.40%,15.50%,3.5,-2.66%,-3.05%,-2.74%,-7.13%,-7.28%,91.54,90.56,34.67,125.23,-1.90%,64%,13%,18%,0.82,0.86,0.78,A+,4.50%,20
86,苏农转债,113516,2018-08-20,苏农银行,603323,金融,122.11,-2.19%,-0.85%,7.34,-4.05%,31,1.90%,6.34,1.19,15.80%,115.77,5.50%,5.35年,无权,11.00%,12.80%,13.2,-1.04%,-1.55%,-1.14%,无权,无权,无权,92.98,35.52,128.5,-5.00%,49%,<2%,18%,0.75,1.65,-0.06,AA+,4.20%,36
87,东音转债,128043,2018-08-27,东音股份,2793,机械装备制造,112.8,-3.88%,1.22%,12.91,-3.37%,14,4.30%,11.43,3.05,12.90%,112.95,-0.10%,5.35年,3.35年,10.80%,12.20%,2.8,0.45%,-0.07%,0.35%,-2.35%,-2.55%,89.02,91.61,33.8,125.4,-10.10%,69%,<2%,17%,0.79,2.65,-0.82,AA-,4.50%,31
88,曙光转债,113517,2018-08-23,中科曙光,603019,计算机及应用,127.1,-2.21%,-0.61%,63.88,-3.27%,216,15.00%,51.28,11.24,24.60%,124.57,2.00%,5.36年,3.36年,2.70%,3.40%,11.2,-2.16%,-2.59%,-2.25%,-5.63%,-5.82%,89.68,90.92,43,133.92,-5.10%,60%,<2%,16%,0.86,1.73,0.07,AA,4.30%,5
89,蓝盾转债,123015,2018-09-13,蓝盾股份,300297,计算机及应用,121.322,-3.71%,0.38%,7.08,-3.93%,21,6.30%,5.82,1.99,21.60%,121.65,-0.30%,5.38年,3.38年,3.00%,3.70%,2.6,-1.29%,-1.72%,-1.37%,-4.34%,-4.53%,89.52,90.72,40.57,131.29,-7.60%,37%,<2%,16%,0.85,2.3,-0.44,AA,4.30%,49
90,岭南转债,128044,2018-09-04,岭南股份,2717,城市公用设施,112.001,-3.45%,-2.28%,9.28,-7.75%,33,4.40%,8.96,2.25,3.60%,103.57,8.10%,5.38年,3.38年,6.90%,7.20%,6.6,0.02%,-0.39%,-0.07%,-2.19%,-2.38%,88.66,88.74,27.06,115.8,-3.30%,68%,<2%,16%,0.74,1.06,0.44,AA,4.50%,22
91,机电转债,128045,2018-09-14,中航机电,2013,航空航天,116.05,-3.44%,0.43%,7.76,-4.67%,44,1.80%,7.66,3.16,1.30%,101.31,14.60%,5.42年,3.42年,7.50%,7.60%,21,-1.00%,-1.34%,-1.07%,-3.16%,-3.34%,90.02,89.28,25.17,114.45,1.40%,57%,20%,16%,0.64,0.38,0.91,AAA,4.00%,11
92,顾家转债,113518,2018-10-09,顾家家居,603816,其他,119.6,-0.89%,0.09%,58,-1.02%,31,2.30%,52.2,5.86,11.10%,111.11,7.60%,5.46年,3.46年,4.40%,4.90%,11,-0.68%,-1.17%,-0.78%,-3.86%,-4.05%,88.8,91.36,31.31,122.67,-2.50%,39%,13%,16%,0.78,0.97,0.61,AA,4.40%,7
93,利尔转债,128046,2018-11-09,利尔化学,2258,石油天然气化工,109.499,-1.79%,0.56%,15.32,-2.48%,5.5,0.60%,18.82,2.72,-18.60%,81.4,34.50%,5.56年,3.56年,10.60%,8.60%,8.5,0.63%,0.19%,0.54%,-1.44%,-1.63%,86.69,86.83,13.18,100.01,9.50%,61%,31%,16%,0.5,-1.71,2.86,AA,5.00%,15
94,光电转债,128047,2018-12-07,中航光电,2179,机械装备制造,115.25,-3.58%,-0.92%,39.55,-6.72%,29,1.90%,40.26,5.41,-1.80%,98.24,17.30%,5.61年,3.61年,4.20%,4.10%,13,-0.84%,-1.17%,-0.91%,-2.83%,-3.00%,88.28,87.07,24.39,111.46,3.40%,34%,21%,16%,0.67,-0.2,1.54,AA+,4.30%,9
95,长久转债,113519,2018-11-30,长久物流,603569,交通运输,113.78,-5.97%,1.87%,14.13,-5.23%,100,12.10%,11.99,3.52,17.80%,117.85,-3.50%,5.62年,3.62年,8.80%,10.40%,7,1.06%,0.43%,0.93%,-2.35%,-2.55%,88.51,94.99,35.27,130.26,-12.70%,52%,<2%,17%,0.78,3.39,-1.42,AA,4.40%,24
96,洲明转债,123016,2018-12-03,洲明科技,300232,电子,141.5,-3.74%,1.94%,14.12,-1.94%,16,2.00%,9.45,5.11,49.40%,149.42,-5.30%,5.62年,3.62年,5.10%,7.60%,5.5,-3.57%,-4.04%,-3.67%,-7.83%,-8.01%,89.49,92.46,64.9,157.37,-10.10%,69%,<2%,16%,0.93,3.1,-0.94,AA-,4.20%,18
97,百合转债,113520,2018-11-26,梦百合,603313,其他,148.48,-0.29%,-0.80%,28.58,-1.18%,4.5,0.60%,19.03,4.19,50.20%,150.18,-1.10%,5.62年,3.62年,7.40%,11.10%,5.1,-4.42%,-4.88%,-4.51%,-9.05%,-9.22%,89.22,92.31,66.48,158.79,-6.50%,41%,<2%,16%,0.92,2.2,-0.22,AA-,4.20%,16
98,张行转债,128048,2018-11-29,张家港行,2839,金融,115.721,-1.56%,-0.34%,6.65,-2.64%,50,1.70%,6.06,1.34,9.70%,109.74,5.50%,5.63年,无权,20.80%,22.80%,25,-0.22%,-0.68%,-0.31%,无权,无权,无权,90.67,32.31,122.98,-5.90%,57%,<2%,18%,0.72,1.84,-0.28,AA+,4.30%,35
99,科森转债,113521,2018-12-07,科森科技,603626,通信互联网,110.64,-2.91%,-0.33%,9.63,-4.46%,23,3.40%,8.95,2.29,7.60%,107.6,2.80%,5.64年,3.64年,15.20%,16.40%,6.1,0.81%,0.31%,0.71%,-1.62%,-1.82%,88,90.51,31.73,122.24,-9.50%,64%,<2%,18%,0.73,2.46,-0.78,AA,4.50%,71
100,特发转债,127008,2018-12-25,特发信息,70,通信互联网,177.993,-3.00%,-1.85%,14.73,-4.97%,380,49.70%,6.78,4.35,117%,217.26,-18.10%,4.64年,2.64年,4.50%,9.90%,4.2,-9.69%,-10.10%,-9.76%,-12.00%,-12.00%,91.52,92.97,129.01,221.98,-19.80%,60%,<2%,17%,0.98,6.13,-2.96,AA,4.00%,35
101,桐昆转债,113020,2018-12-12,桐昆股份,601233,服装纺织,119.36,-2.35%,-0.12%,14.42,-3.16%,82,1.80%,12.63,1.72,14.20%,114.17,4.50%,5.65年,3.65年,14.50%,16.50%,38,-0.96%,-1.38%,-1.05%,-3.67%,-3.84%,88.6,89.92,35.03,124.95,-4.50%,48%,<2%,16%,0.78,1.57,0.06,AA+,4.20%,24
102,圆通转债,110046,2018-12-18,圆通速递,600233,交通运输,119.44,-2.66%,0.15%,12.45,-3.26%,54,1.20%,10.89,3.42,14.30%,114.33,4.50%,5.65年,3.65年,10.40%,11.80%,36.5,-0.59%,-1.07%,-0.68%,-3.57%,-3.77%,89.02,91.9,33.89,125.8,-5.10%,61%,<2%,16%,0.77,1.69,-0.07,AA+,4.20%,35
103,寒锐转债,123017,2018-12-24,寒锐钴业,300618,有色金属,108.71,-1.17%,2.03%,77.96,1.22%,17,3.40%,81.49,8.37,-4.30%,95.67,13.60%,5.65年,3.65年,2.90%,2.80%,4.4,0.39%,0.03%,0.32%,-1.26%,-1.44%,86.91,85.89,23.06,108.95,-0.20%,77%,20%,16%,0.7,0.25,1.15,AA-,4.70%,42
104,山鹰转债,110047,2018-12-10,山鹰纸业,600567,造纸包装印刷,115.82,-2.19%,0.66%,3.9,-2.01%,33,1.20%,3.34,1.39,16.80%,116.77,-0.80%,5.66年,3.66年,12.90%,15.00%,23,0.41%,-0.16%,0.30%,-2.84%,-3.03%,88.73,94.1,35.17,129.28,-10.40%,29%,<2%,16%,0.76,2.98,-1.14,AA+,4.20%,64
105,旭升转债,113522,2018-12-11,旭升股份,603305,汽车,113.01,-5.83%,-1.47%,32.12,-10.00%,71,14.60%,29.86,9.58,7.60%,107.57,5.10%,5.66年,3.66年,3.30%,3.50%,4.2,1.13%,0.51%,1.01%,-2.22%,-2.40%,87.73,93.99,27.07,121.06,-6.70%,63%,<2%,16%,0.73,1.74,-0.18,AA,4.50%,22
106,华源转债,128049,2018-12-20,华源控股,2787,造纸包装印刷,115.51,-2.36%,0.26%,9.21,-2.54%,35,7.40%,7.57,2.11,21.70%,121.66,-5.10%,5.67年,3.67年,14.00%,17.00%,4,0.03%,-0.46%,-0.07%,-2.72%,-2.91%,88.22,90.9,42.95,133.85,-13.70%,75%,<2%,18%,0.82,3.69,-1.57,AA-,4.40%,60
107,福能转债,110048,2018-12-28,福能股份,600483,能源电力,118.01,-1.67%,1.75%,9.35,0.11%,66,2.00%,8.69,1.33,7.60%,107.59,9.70%,5.70年,3.70年,19.50%,21.00%,28.3,-0.57%,-1.01%,-0.66%,-3.29%,-3.47%,88.43,90.44,29.37,119.81,-1.50%,30%,18%,16%,0.72,0.86,0.6,AA+,4.30%,7
108,伟明转债,113523,2018-12-26,伟明环保,603568,城市公用设施,110.39,-1.93%,-1.73%,24.14,-5.15%,5.4,0.70%,23.92,6.05,0.90%,100.92,9.40%,5.71年,3.71年,4.00%,4.10%,6.7,0.78%,0.30%,0.68%,-1.59%,-1.78%,87.41,89.73,24.72,114.45,-3.50%,43%,8%,16%,0.71,1.02,0.43,AA,4.60%,27
109,钧达转债,128050,2018-12-27,钧达股份,2865,汽车,106.204,-3.97%,0.88%,21.14,-4.99%,8.1,2.30%,21.74,2.98,-2.80%,97.24,9.20%,5.71年,3.71年,12.40%,12.10%,3.2,2.83%,2.09%,2.68%,-0.44%,-0.66%,86.82,94.76,22.08,116.84,-9.10%,66%,7%,18%,0.62,1.97,-0.57,AA-,4.90%,73
110,光华转债,128051,2019-01-09,光华科技,2741,汽车,104.38,-3.16%,1.52%,14.85,-2.81%,3.1,1.20%,17.03,4.62,-12.80%,87.2,19.70%,5.72年,3.72年,4.50%,3.90%,2.5,1.90%,1.39%,1.80%,-0.01%,-0.23%,86.34,88.05,17.91,105.97,-1.50%,38%,18%,17%,0.58,0.27,0.89,AA-,5.00%,20
111,奇精转债,113524,2019-01-07,奇精机械,603677,家电,108.51,-0.45%,0.59%,15.29,0.20%,16,4.30%,14.76,3.11,3.60%,103.59,4.70%,5.72年,3.72年,11.00%,11.40%,3.3,1.55%,0.98%,1.44%,-1.15%,-1.33%,87.26,91.84,27.08,118.92,-8.80%,61%,<2%,18%,0.69,2.18,-0.61,AA,4.60%,55
112,台华转债,113525,2019-01-11,台华新材,603055,服装纺织,114.46,-3.42%,-1.06%,12.1,-6.20%,22,3.50%,11.56,2.65,4.70%,104.67,9.40%,5.73年,3.73年,8.00%,8.40%,5.3,0.13%,-0.35%,0.03%,-2.50%,-2.68%,87.41,89.76,29.17,118.93,-3.80%,47%,9%,17%,0.72,1.08,0.4,AA,4.60%,7
113,海尔转债,110049,2019-01-18,青岛海尔,600690,家电,121.14,-2.54%,2.91%,16.43,0.49%,106,2.90%,14.55,2.84,12.90%,112.92,7.30%,5.73年,3.73年,2.90%,3.20%,30.1,-1.70%,-2.01%,-1.76%,-3.99%,-4.15%,88.93,88.2,35.35,123.55,-2.00%,32%,19%,16%,0.75,1.18,0.36,AAA,4.00%,24
114,佳都转债,110050,2019-01-21,佳都科技,600728,计算机及应用,139.55,-3.98%,-2.52%,12.12,-6.98%,154,12.30%,7.95,5.96,52.50%,152.45,-8.50%,5.73年,3.73年,4.50%,6.80%,8.8,-3.48%,-3.90%,-3.56%,-7.37%,-7.53%,88.75,90.99,68.81,159.8,-12.70%,71%,<2%,16%,0.93,3.83,-1.49,AA,4.10%,20
115,溢利转债,123018,2019-01-23,溢多利,300381,医药,118.301,-2.31%,2.23%,10.87,-0.09%,26,3.30%,8.41,2.21,29.30%,129.25,-8.50%,5.74年,3.74年,15.00%,19.40%,6.7,-0.45%,-0.93%,-0.55%,-3.32%,-3.50%,88.19,90.94,47.95,138.89,-14.80%,78%,<2%,17%,0.88,4.14,-1.81,AA-,4.30%,42
116,凯龙转债,128052,2019-01-21,凯龙股份,2783,石油天然气化工,121.612,-3.10%,3.19%,9.31,0.11%,42,10.30%,6.97,2.13,33.60%,133.57,-9.00%,5.74年,3.74年,10.60%,14.20%,3.3,-0.91%,-1.38%,-1.01%,-3.97%,-4.15%,88.56,91.4,51.5,142.9,-14.90%,78%,<2%,17%,0.88,4.26,-1.89,AA,4.20%,29
117,冰轮转债,127009,2019-02-21,冰轮环境,811,机械装备制造,136,0.29%,0.93%,8.34,1.34%,28,4.00%,5.52,1.9,51.10%,151.09,-10.00%,5.80年,3.80年,9.30%,14.10%,5.1,-2.85%,-3.30%,-2.94%,-6.63%,-6.79%,88.38,91.35,68.46,159.81,-14.90%,43%,<2%,17%,0.91,4.39,-1.92,AA,4.20%,22
118,平银转债,127010,2019-02-18,平安银行,1,金融,115.92,-0.84%,0.79%,12.1,-0.08%,209,0.70%,11.77,0.94,2.80%,102.8,12.80%,5.82年,无权,12.50%,12.90%,260,0.31%,-0.23%,0.20%,无权,无权,无权,94.43,26.83,121.26,-4.40%,29%,12%,16%,0.61,1.58,-0.26,AAA,4.00%,53
119,联泰转债,113526,2019-02-18,联泰环保,603797,城市公用设施,113.6,-1.22%,-0.85%,13.46,-2.68%,8.1,1.80%,12.31,2.72,9.30%,109.34,3.90%,5.83年,3.83年,13.60%,14.90%,3.9,-0.39%,-0.74%,-0.46%,-2.30%,-2.46%,87.17,86.57,34.92,121.49,-6.50%,50%,<2%,18%,0.77,1.84,-0.18,AA,4.50%,16
120,维格转债,113527,2019-02-19,维格娜丝,603518,服装纺织,111.86,-3.81%,1.98%,16.8,-2.50%,26,3.10%,14.96,1.33,12.30%,112.3,-0.40%,5.83年,3.83年,24.60%,27.60%,7.5,1.34%,0.72%,1.21%,-1.82%,-2.00%,87.31,93.68,33.18,126.87,-11.80%,39%,<2%,18%,0.73,3.05,-1.24,AA,4.50%,42
121,尚荣转债,128053,2019-03-07,尚荣医疗,2551,医药,115.178,-4.26%,-0.42%,5.91,-5.59%,72,8.10%,4.94,1.8,19.60%,119.64,-3.70%,5.89年,3.89年,18.00%,21.50%,7.5,0.02%,-0.44%,-0.07%,-2.55%,-2.73%,87.55,90.25,39.56,129.81,-11.30%,43%,<2%,16%,0.84,3.14,-1.13,AA,4.30%,47
122,中宠转债,128054,2019-03-14,中宠股份,2891,农业,108.821,-4.00%,1.63%,36.42,-3.32%,6,2.80%,37.97,4.97,-4.10%,95.92,13.50%,5.89年,3.89年,5.30%,5.10%,1.9,1.05%,0.57%,0.95%,-1.14%,-1.32%,85.88,87.86,22.86,110.72,-1.70%,49%,17%,16%,0.71,0.35,1.08,A+,4.90%,7
123,中来转债,123019,2019-03-22,中来股份,300393,能源电力,110.9,-1.03%,-2.00%,21.26,-4.49%,87,7.70%,20.41,2.04,4.20%,104.16,6.50%,5.92年,3.92年,19.50%,20.30%,10,2.07%,1.35%,1.93%,-1.39%,-1.61%,86.68,95.11,27.62,122.73,-9.60%,48%,<2%,18%,0.67,2.23,-0.7,AA-,4.80%,33
124,中天转债,110051,2019-03-22,中天科技,600522,通信互联网,111.7,-1.74%,-0.34%,9.86,-3.33%,181,4.10%,10.29,1.61,-4.20%,95.82,16.60%,5.93年,3.93年,13.10%,12.60%,39.7,0.40%,-0.04%,0.31%,-1.79%,-1.97%,87.25,89.09,21.64,110.73,0.90%,64%,18%,16%,0.62,0.22,1.02,AA+,4.40%,15
125,今飞转债,128056,2019-03-22,今飞凯达,2863,汽车,106.068,-2.10%,-0.57%,6.85,-3.79%,36,9.20%,6.8,2.73,0.70%,100.74,5.30%,5.93年,3.93年,14.30%,14.40%,3.7,2.38%,1.74%,2.26%,-0.30%,-0.53%,86.39,92.22,24.97,117.2,-9.50%,72%,<2%,17%,0.7,2.09,-0.53,A+,4.90%,27
126,长城转债,113528,2019-03-20,长城科技,603897,机械装备制造,108.16,-2.48%,1.23%,24.42,-1.77%,25,3.60%,24.18,2.65,1.00%,100.99,7.10%,5.93年,3.93年,14.60%,14.70%,6.3,1.52%,0.98%,1.42%,-0.86%,-1.07%,86.6,90.3,26.52,116.82,-7.40%,57%,8%,17%,0.71,1.75,-0.23,AA-,4.70%,18
127,中信转债,113021,2019-03-19,中信银行,601998,金融,107.13,-0.81%,0.50%,6.1,-0.81%,236,0.50%,7.45,0.77,-18.10%,81.88,30.80%,5.94年,无权,13.40%,11.00%,400,1.84%,1.27%,1.73%,无权,无权,无权,94.89,14.38,109.27,-2.00%,23%,16%,17%,0.38,0.8,0,AAA,4.00%,25
128,万信转2,123021,2019-03-25,万达信息,300168,计算机及应用,117.202,-1.26%,-1.35%,14.75,-3.47%,217,15.30%,13.62,4.6,8.30%,108.3,8.20%,5.94年,3.94年,7.40%,8.00%,12,0.16%,-0.38%,0.05%,-2.94%,-3.11%,86.8,91.53,29.44,120.97,-3.10%,53%,10%,16%,0.75,0.98,0.55,AA,4.50%,13
